 #pulse    Mcore         M_csh         t_csh         Ddredge       lambda        DMh           THeshell       Tbce       THshell     interpulse       Mtot         MaxL          MaxLHe       maxR	   Mbol		Teff
   1   7.413495E-01  7.557631E-03  9.217571E+01  0.000000E+00  0.000000E+00  8.906364E-03  2.101924E+08  4.657280E+06  6.343346E+07  0.000000E+00  3.999937E+00  1.136963E+04  7.751816E+04  3.611516E+02 -5.419366E+00  3.183042E+03
   2   7.432899E-01  8.670449E-03  7.039771E+01  0.000000E+00  0.000000E+00  1.893699E-03  2.287154E+08  5.291954E+06  6.513820E+07  1.418856E+04  3.999907E+00  1.232540E+04  3.214234E+05  3.858393E+02 -5.507002E+00  3.145597E+03
   3   7.455661E-01  8.752048E-03  6.268168E+01  0.000000E+00  0.000000E+00  2.223551E-03  2.385667E+08  5.798399E+06  6.630303E+07  1.591928E+04  3.999848E+00  1.298035E+04  6.176983E+05  4.020460E+02 -5.563217E+00  3.122814E+03
   4   7.481345E-01  8.648872E-03  5.434433E+01  6.586313E-05  2.609640E-02  2.523839E-03  2.470574E+08  6.325958E+06  6.732610E+07  1.684488E+04  3.999740E+00  1.356071E+04  1.065566E+06  4.164641E+02 -5.610707E+00  3.103585E+03
   5   7.508566E-01  8.597374E-03  5.767392E+01  5.720258E-04  2.051737E-01  2.788007E-03  2.541896E+08  6.891308E+06  6.822756E+07  1.743220E+04  3.999547E+00  1.408143E+04  1.686063E+06  4.293665E+02 -5.651618E+00  3.086857E+03
   6   7.534168E-01  8.582234E-03  5.632603E+01  1.238585E-03  3.954329E-01  3.132224E-03  2.618302E+08  7.607802E+06  6.912140E+07  1.796366E+04  3.999217E+00  1.459729E+04  2.846546E+06  4.415034E+02 -5.690681E+00  3.072550E+03
   7   7.557177E-01  8.606315E-03  5.610162E+01  1.861453E-03  5.259169E-01  3.539443E-03  2.694652E+08  8.523359E+06  6.995217E+07  1.876834E+04  3.998645E+00  1.508534E+04  4.936214E+06  4.537276E+02 -5.726388E+00  3.057781E+03
   8   7.577643E-01  8.624136E-03  5.484431E+01  2.611041E-03  6.681207E-01  3.908038E-03  2.761322E+08  9.714358E+06  7.068530E+07  1.953954E+04  3.997698E+00  1.552403E+04  8.258359E+06  4.648470E+02 -5.757511E+00  3.043517E+03
   9   7.595170E-01  8.690715E-03  3.300837E+01  3.205597E-03  7.345927E-01  4.363775E-03  2.830222E+08  1.146866E+07  7.137207E+07  2.047215E+04  3.996128E+00  1.595082E+04  1.387586E+07  4.751564E+02 -5.786958E+00  3.031320E+03
  10   7.610204E-01  8.708775E-03  5.926902E+01  3.713846E-03  7.886689E-01  4.709005E-03  2.888993E+08  1.292440E+07  7.194267E+07  2.120802E+04  3.993711E+00  1.632344E+04  2.122839E+07  4.842484E+02 -5.812028E+00  3.021474E+03
