  1 1.21397e+09 1.21397e+09 1.89998 0.551733 0 375.03 0.030732
1.09923e-22  4.95203e-16  1.67044e-26  6.976e-34  0.236212  1.02288e-24  4.65825e-32  0  0.00389148  3.92354e-08  1.28089e-07  
1.74024e-16  0.00019322  1.36719e-07  1.47394e-30  3.13735e-19  6.35526e-05  2.66982e-09  9.84181e-05  1.20665e-18  2.19143e-21  
4.64649e-10  1.96069e-09  1.24919e-20  4.11159e-27  2.86087e-05  6.72196e-07  2.32856e-05  5.16205e-18  1.14764e-23  1.2097e-13  
4.66882e-06  2.60879e-13  1.09889e-28  1.23566e-05  2.78629e-08  2.54943e-06  1.53492e-17  1.78594e-20  1.84753e-07  2.89814e-26  
1.54338e-06  8.6642e-17  3.97992e-24  1.17124e-05  5.93323e-07  3.98848e-07  1.0955e-07  9.23432e-14  4.17057e-15  4.89992e-06  
4.0055e-08  2.21965e-07  2.03995e-13  1.06235e-09  4.54084e-08  3.39478e-10  2.44845e-08  8.23763e-07  1.17011e-11  1.51534e-07  
1.39946e-10  2.45482e-10  4.00676e-08  5.06587e-10  5.2552e-09  6.71293e-07  1.5337e-09  4.63558e-09  9.30362e-10  1.45181e-08  
8.80104e-13  5.116e-11  5.65727e-17  1.30275e-09  4.72262e-10  6.98374e-14  4.35645e-17  1.17156e-22  2.3732e-09  2.00304e-09  
2.0873e-08  2.28862e-09  1.55674e-09  2.9805e-09  1.30289e-07  1.36716e-08  5.61308e-09  1.34301e-07  6.86326e-07  1.02049e-09  
1.13125e-05  3.22907e-07  5.1726e-08  1.32357e-12  7.32494e-15  3.19439e-08  9.35372e-11  3.74599e-07  4.42266e-09  1.45026e-07  
1.08225e-08  2.05159e-08  1.84749e-10  5.61131e-09  4.89722e-09  9.27786e-15  2.4087e-09  7.13642e-09  4.48324e-12  4.19276e-09  
6.74811e-10  2.90334e-09  6.08117e-17  9.22944e-11  3.14168e-10  1.07592e-17  1.73112e-10  3.0342e-10  1.26237e-14  3.70297e-10  
1.02389e-10  4.96471e-10  5.65951e-11  1.04633e-10  5.14461e-11  1.97525e-10  6.75083e-12  3.72114e-10  3.43203e-11  4.1897e-18  
6.07946e-11  3.44074e-11  4.67611e-12  9.58384e-11  5.52139e-11  3.72261e-10  7.9942e-13  3.05342e-17  1.09393e-10  5.33528e-11  
1.11818e-14  2.31533e-11  4.20145e-11  1.96648e-11  2.25944e-10  3.4181e-15  1.15379e-17  5.30364e-11  1.24866e-16  9.60373e-20  
6.25506e-11  1.35563e-11  2.09624e-11  9.2915e-13  2.04328e-11  1.65174e-15  3.32704e-12  6.4329e-12  5.72391e-13  1.32057e-15  
4.46894e-12  4.61014e-12  5.98574e-12  2.7606e-12  7.86916e-12  3.35313e-13  1.72342e-12  3.38218e-12  1.73062e-12  7.54304e-12  
2.58807e-12  3.71405e-12  1.81814e-12  5.49959e-12  8.12861e-13  4.10469e-12  1.41387e-12  1.59482e-20  2.08885e-12  1.40964e-12  
5.65342e-15  3.31302e-12  1.7165e-12  4.78538e-12  1.92036e-12  5.81547e-12  1.57568e-12  6.69286e-12  2.9048e-12  9.95358e-12  
3.56172e-12  1.39252e-11  1.74632e-12  1.81785e-12  5.8802e-13  2.57928e-12  2.6381e-12  1.07432e-11  6.90681e-12  1.44005e-18  
3.12181e-18  6.63929e-12  9.52215e-12  1.05414e-11  9.6516e-12  2.00422e-11  3.01517e-16  5.93949e-12  3.44909e-12  4.64693e-15  
1.14207e-13  1.17968e-17  4.20568e-19  3.21478e-12  2.42917e-12  5.49412e-12  5.91563e-12  3.91738e-11  5.2625e-12  1.21149e-11  
1.88798e-16  1.46096e-12  1.86975e-12  2.94092e-12  9.81168e-13  2.53932e-12  6.70451e-13  2.00754e-12  8.12041e-17  4.79087e-13  
6.16467e-15  1.08066e-18  2.39955e-13  6.04149e-13  1.52423e-13  5.09722e-13  3.48868e-14  7.77887e-13  7.0809e-14  1.70963e-14  
2.68932e-13  5.34848e-16  1.14126e-16  6.05168e-14  6.377e-16  5.00396e-13  2.52124e-13  9.93964e-13  4.64552e-13  1.40735e-12  
1.44702e-17  7.03545e-13  3.81404e-13  3.77486e-16  3.63662e-17  5.10734e-13  3.8021e-13  1.57314e-12  7.76873e-13  2.1147e-12  
5.50917e-13  1.22235e-12  4.85543e-13  1.32955e-12  1.91169e-16  3.42885e-13  3.25506e-13  2.78374e-15  1.99491e-15  4.10686e-13  
3.2602e-13  8.25023e-13  3.84679e-13  1.1595e-12  2.13092e-13  1.3297e-13  6.57598e-17  4.71885e-14  2.16104e-13  7.12452e-13  
2.29153e-13  7.89204e-13  2.21891e-16  1.06163e-17  1.78463e-13  1.88942e-16  4.34106e-20  4.97455e-13  2.21335e-13  5.01888e-13  
3.59302e-16  3.64899e-13  1.31644e-13  2.68461e-17  1.72186e-13  2.4952e-13  8.09483e-14  1.15811e-12  4.76854e-13  2.52673e-12  
4.31317e-16  2.49268e-12  9.85456e-13  4.24272e-15  2.26784e-12  1.62848e-12  1.68622e-13  6.44327e-12  3.58196e-12  6.50844e-12  
1.89708e-12  1.87706e-12  7.90612e-13  1.46422e-12  6.47834e-13  1.69758e-12  6.22943e-13  4.85733e-15  1.40248e-12  8.06074e-13  
8.88329e-14  7.26768e-12  8.10529e-12  2.31526e-11  1.59105e-12  1.11647e-18  8.28471e-15  
1.48872e-22  1.82289e-18  7.42474e-27  1.95441e-37  0.235031  9.67904e-25  7.26055e-33  0  0.00424953  3.62174e-10  1.64817e-07  
5.55139e-17  9.73962e-05  1.78559e-07  1.80662e-31  6.02224e-20  6.15079e-05  2.67914e-09  0.000175124  1.85075e-18  6.21439e-22  
3.40896e-10  5.58859e-09  3.01651e-20  1.09888e-27  2.85113e-05  6.42501e-07  4.23224e-05  7.831e-18  3.62969e-24  1.46099e-14  
4.79637e-06  2.68746e-13  4.34347e-30  1.23577e-05  2.8424e-08  2.47276e-06  1.33801e-17  6.1388e-21  2.09125e-07  1.16929e-26  
1.59105e-06  7.91675e-17  1.78322e-24  1.17126e-05  5.93801e-07  3.99754e-07  1.09597e-07  9.26821e-14  4.3111e-15  4.89847e-06  
4.09757e-08  2.21993e-07  1.72608e-13  1.06557e-09  4.53654e-08  3.95757e-10  2.5144e-08  8.23086e-07  1.0898e-11  1.51575e-07  
1.88791e-10  2.46151e-10  4.00144e-08  5.45709e-10  5.13568e-09  6.70897e-07  1.95743e-09  4.6474e-09  9.32434e-10  1.45098e-08  
6.28091e-13  5.28386e-11  5.83732e-17  1.30265e-09  4.81937e-10  6.46012e-14  4.46143e-17  1.16422e-22  2.36966e-09  1.99572e-09  
2.08054e-08  2.3637e-09  1.56165e-09  2.97023e-09  1.30216e-07  1.3679e-08  5.6851e-09  1.36496e-07  6.84283e-07  3.62626e-10  
1.13046e-05  3.29949e-07  5.30711e-08  1.22667e-12  1.23518e-14  3.16104e-08  3.21293e-11  3.73273e-07  5.96422e-09  1.44833e-07  
1.11603e-08  2.0571e-08  2.22128e-10  5.62949e-09  4.86408e-09  9.05327e-15  2.44482e-09  7.11258e-09  2.76549e-12  4.18702e-09  
6.78636e-10  2.90811e-09  5.59604e-17  9.21404e-11  3.15273e-10  9.76386e-18  1.73653e-10  3.05083e-10  1.25867e-14  3.69899e-10  
1.02475e-10  4.96423e-10  5.62524e-11  1.0567e-10  5.12557e-11  1.98282e-10  7.86672e-12  3.71069e-10  3.25643e-11  3.69433e-18  
6.02673e-11  3.48541e-11  5.48899e-12  9.70531e-11  5.49017e-11  3.72278e-10  3.89599e-13  2.95849e-17  1.09381e-10  5.37035e-11  
1.09479e-14  2.31412e-11  4.2877e-11  1.97666e-11  2.26003e-10  3.05939e-15  1.13408e-17  5.30952e-11  1.25439e-16  8.55821e-20  
6.25404e-11  1.35762e-11  2.09745e-11  9.93639e-13  2.03914e-11  1.43464e-15  3.32441e-12  6.28903e-12  7.67e-13  1.22421e-15  
4.32988e-12  4.61931e-12  6.04446e-12  2.74278e-12  7.88659e-12  3.92915e-13  1.62044e-12  3.4274e-12  1.68021e-12  7.55608e-12  
2.50437e-12  3.79362e-12  1.77327e-12  5.52633e-12  8.31406e-13  4.14226e-12  1.3401e-12  1.37301e-20  2.05618e-12  1.44867e-12  
2.71483e-15  3.37831e-12  1.69116e-12  4.80577e-12  1.8925e-12  5.85593e-12  1.55448e-12  6.72951e-12  2.87767e-12  9.98123e-12  
3.5477e-12  1.39506e-11  1.71314e-12  1.84231e-12  5.9386e-13  2.58975e-12  2.57975e-12  1.0758e-11  6.68508e-12  1.31024e-18  
5.52866e-18  6.75667e-12  9.22474e-12  1.08753e-11  9.53914e-12  2.01776e-11  3.03476e-16  5.92904e-12  3.42581e-12  4.03717e-15  
1.23562e-13  1.21269e-17  4.51847e-19  3.30604e-12  2.39674e-12  5.55119e-12  5.90775e-12  3.92e-11  5.26173e-12  1.21166e-11  
1.77093e-16  1.45751e-12  1.8632e-12  2.95045e-12  9.74246e-13  2.54183e-12  6.6453e-13  2.01476e-12  8.07635e-17  4.73617e-13  
2.22871e-15  3.78905e-19  2.42615e-13  6.08276e-13  1.52764e-13  5.09299e-13  3.66429e-14  7.64111e-13  6.19107e-14  1.18403e-14  
2.66215e-13  5.24565e-16  3.96528e-17  5.70595e-14  3.65037e-16  5.04293e-13  2.45154e-13  9.92549e-13  4.65489e-13  1.41752e-12  
1.44657e-17  6.94038e-13  3.78486e-13  3.74932e-16  3.63518e-17  5.14233e-13  3.73784e-13  1.56921e-12  7.70871e-13  2.1377e-12  
5.44202e-13  1.21576e-12  4.87927e-13  1.34144e-12  1.9077e-16  3.37862e-13  3.25937e-13  2.14414e-15  7.94627e-16  4.23624e-13  
3.29202e-13  8.34288e-13  3.85925e-13  1.16823e-12  2.11249e-13  1.32842e-13  6.37705e-17  4.52113e-14  2.10503e-13  7.18562e-13  
