                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9997624896519495E+000          2.0000000000000000E+000          1.8032291932729818E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260412" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                       Omega_star                        Omega_orb                   beta_accretion                    eta_accretion                           f_conv                vwind_over_vorbit         angular_momentum_j_orbit               wind_mass_transfer 
                               1          1.0000000000000000E+002          1.8032291902630991E+003          9.8965345313726721E+002          1.3884048998323868E+001          1.3882400154772105E+001          3.7498982464706478E+002          3.7501017439989829E+002         -5.7128922889663192E-001         -1.0000000000000000E+000          1.9997624850595355E+000          2.0000000012989307E+000         -9.8999999999999986E+001         -1.0337958979071752E+001         -1.0886413985575782E+001         -9.8999999999999986E+001         -1.2103510349747479E+001         -1.0492860939057497E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271247461901E-001          3.8010677686152813E+053         -2.3233666315693321E+035          0.0000000000000000E+000         -1.6716255376010088E+026         -2.3233666298977066E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.0328790393213965E-008          4.0328790460529275E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4022031869105080E-001          3.8010677686152813E+053         -8.6808893170948350E+014 
                               2          2.2000000000000000E+002          1.8032291865888694E+003          9.8965345146159200E+002          1.3884049028050002E+001          1.3882400134608433E+001          3.7498982370427450E+002          3.7501017407279835E+002         -5.6954398587468680E-001         -1.0000000000000000E+000          1.9997624794576667E+000          2.0000000028833784E+000         -6.1940227758807850E+001         -1.0330848332832456E+001         -1.0879303339371742E+001         -9.8999999999999986E+001         -1.2096399702926954E+001         -1.0485750292818199E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271245165693E-001          3.8010677596697240E+053         -2.3622300536592421E+035          0.0000000000000000E+000         -1.6716255386150275E+026         -2.3617199224495987E+035         -5.1012953801790403E+031          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.0328789747490673E-008          4.0328790542702542E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4022031858764363E-001          3.8010677596697240E+053         -8.8241902950662538E+014 
                               3          3.6400000000000000E+002          1.8032277931168469E+003          9.8965294120986914E+002          1.3884052629254418E+001          1.3882403674344070E+001          3.7498962998797504E+002          3.7500998109940963E+002         -5.6750780739872897E-001         -1.0000000000000000E+000          1.9997624726031948E+000          2.0000000048221160E+000         -6.1318333252352055E+001         -1.0322388488408029E+001         -1.0870843494990321E+001         -9.8999999999999986E+001         -1.2087939857793538E+001         -1.0477290448393772E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271242364761E-001          3.8010667727721433E+053         -2.1717289722499370E+037          0.0000000000000000E+000         -1.6716255398387610E+026         -2.4081760725826248E+035         -2.1476472115073944E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.0038841134497335E-008          4.0328821707395955E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4022031846226193E-001          3.8010667727721433E+053         -8.9977663122373188E+014 
                               4          5.3053992690979305E+002          1.8032241683306827E+003          9.8965161448562844E+002          1.3884061961732444E+001          1.3882412933488586E+001          3.7498912683286255E+002          3.7500947880845558E+002         -5.6521222052000764E-001         -1.0000000000000000E+000          1.9997624644928422E+000          2.0000000071160704E+000         -6.0600876127538278E+001         -1.0312478625790543E+001         -1.0860933632425459E+001         -9.8999999999999986E+001         -1.2078029994308531E+001         -1.0467380585776286E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271238937519E-001          3.8010642166325035E+053         -4.8636491482484234E+037          0.0000000000000000E+000         -1.6716285460021345E+026         -2.4637576589751461E+035         -4.8390115716419556E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.9700821733772074E-008          4.0328902775161962E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4022017958994717E-001          3.8010642166325035E+053         -9.2054404353138762E+014 
                               5          7.1143460415469713E+002          1.8032175321389734E+003          9.8964918588458488E+002          1.3884079026482031E+001          1.3882429915706947E+001          3.7498820611425981E+002          3.7500855903353403E+002         -5.6279491055597763E-001         -1.0000000000000000E+000          1.9997624554527968E+000          2.0000000096729815E+000         -5.9805315228975019E+001         -1.0301255177537614E+001         -1.0849710184234796E+001         -9.8999999999999986E+001         -1.2066806545029136E+001         -1.0456157137523357E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271234882347E-001          3.8010595434886643E+053         -8.1861442581500093E+037          0.0000000000000000E+000         -1.6716363776715733E+026         -2.5282565682994908E+035         -8.1608616924502982E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.9313901538491828E-008          4.0329051193378551E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4021981791928120E-001          3.8010595434886643E+053         -9.4464367374547738E+014 
                               6          9.0213897843275856E+002          1.8032071557395902E+003          9.8964538875645678E+002          1.3884105693494307E+001          1.3882456492328583E+001          3.7498676680527848E+002          3.7500712072300684E+002         -5.6032444382742519E-001         -1.0000000000000000E+000          1.9997624456583003E+000          2.0000000124432833E+000         -5.8980814172650696E+001         -1.0289378541540808E+001         -1.0837833548307394E+001         -9.8999999999999986E+001         -1.2054929907888198E+001         -1.0444280501526551E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271230362323E-001          3.8010522414338705E+053         -1.2133342740607703E+038          0.0000000000000000E+000         -1.6716507225394006E+026         -2.5983475855144868E+035         -1.2107359264735840E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.8887523076435155E-008          4.0329283263410330E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4021915554460842E-001          3.8010522414338705E+053         -9.7083328223123125E+014 
                               7          1.1002584972692975E+003          1.8031924696014307E+003          9.8964001471578649E+002          1.3884143424436914E+001          1.3882494125593093E+001          3.7498472995114128E+002          3.7500508490860034E+002         -5.5782035849053391E-001         -1.0000000000000000E+000          1.9997624351931014E+000          2.0000000154032884E+000         -5.8154084295226646E+001         -1.0277179778253492E+001         -1.0825634785095275E+001         -9.8999999999999986E+001         -1.2042731143361264E+001         -1.0432081738239237E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271225465074E-001          3.8010419103518079E+053         -1.6523976917212720E+038          0.0000000000000000E+000         -1.6716731574304096E+026         -2.6723613174955679E+035         -1.6497253304021049E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.8450143606374852E-008          4.0329611726087418E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4021811968252254E-001          3.8010419103518079E+053         -9.9848931032685738E+014 
                               8          1.3050184344088116E+003          1.8031729481915663E+003          9.8963287146509867E+002          1.3884193568493123E+001          1.3882544164576389E+001          3.7498202268869835E+002          3.7500237872254610E+002         -5.5536663083125415E-001         -1.0000000000000000E+000          1.9997624240631731E+000          2.0000000185513076E+000         -5.7332348479560913E+001         -1.0264752621677948E+001         -1.0813207628600074E+001         -9.8999999999999986E+001         -1.2030303985461215E+001         -1.0419654581663691E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271220232471E-001          3.8010281809314022E+053         -2.1247275494167273E+038          0.0000000000000000E+000         -1.6717049148260859E+026         -2.7499269276043357E+035         -2.1219776224874512E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.8016066863292177E-008          4.0330048340268534E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4021665345470538E-001          3.8010281809314022E+053         -1.0274733738904106E+015 
                               9          1.5166035953521225E+003          1.8031480116523173E+003          9.8962374682056236E+002          1.3884257614630069E+001          1.3882608097757275E+001          3.7497856461740906E+002          3.7499892176377011E+002         -5.5292081714385066E-001         -1.0000000000000000E+000          1.9997624122335813E+000          2.0000000218972214E+000         -5.6538587456930287E+001         -1.0252515451687987E+001         -1.0800970458695563E+001         -9.8999999999999986E+001         -1.2018066814062623E+001         -1.0407417411673732E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271214667511E-001          3.8010106456155463E+053         -2.6261795780822143E+038          0.0000000000000000E+000         -1.6717471323218412E+026         -2.8285037305618429E+035         -2.6233510743499807E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.7590017394166884E-008          4.0330606082520887E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4021470437426300E-001          3.8010106456155463E+053         -1.0568363593403470E+015 
                              10          1.7351250662210309E+003          1.8031171836389062E+003          9.8961246646299878E+002          1.3884336786401393E+001          1.3882687148206646E+001          3.7497428968387862E+002          3.7499464797944057E+002         -5.5050794877469023E-001         -1.0000000000000000E+000          1.9997623996664871E+000          2.0000000254517327E+000         -5.5762436865786540E+001         -1.0240259229941019E+001         -1.0788714237039413E+001         -9.8999999999999986E+001         -1.2005810590818468E+001         -1.0395161189926764E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271208752709E-001          3.8009889695429100E+053         -3.1432759921808990E+038          0.0000000000000000E+000         -1.6718010654560736E+026         -2.9094505153472141E+035         -3.1403665416638799E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.7186833606292469E-008          4.0331295617553038E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4021221452473134E-001          3.8009889695429100E+053         -1.0870861635078842E+015 
                              11          1.9606509019273603E+003          1.8030799204065775E+003          9.8959883140173679E+002          1.3884432480645179E+001          1.3882782712300337E+001          3.7496912248668622E+002          3.7498948196768129E+002         -5.4812274525896154E-001         -1.0000000000000000E+000          1.9997623863286762E+000          2.0000000292242350E+000         -5.5008584005618239E+001         -1.0228111744554056E+001         -1.0776566751748932E+001         -9.8999999999999986E+001         -1.1993663103840982E+001         -1.0383013704539801E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271202469169E-001          3.8009627704559182E+053         -3.6811701269016481E+038          0.0000000000000000E+000         -1.6718677463813915E+026         -2.9919613890695824E+035         -3.6781781655109063E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.6799546967167901E-008          4.0332129121615566E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4020913632160783E-001          3.8009627704559182E+053         -1.1179218727428671E+015 
                              12          2.1931402283020266E+003          1.8030357089729703E+003          9.8958265388876612E+002          1.3884546015595500E+001          1.3882896107862679E+001          3.7496299188463854E+002          3.7498335258653879E+002         -5.4572489208436259E-001         -1.0000000000000000E+000          1.9997623721917914E+000          2.0000000332227499E+000         -5.4275185335045990E+001         -1.0216049307223351E+001         -1.0764504314520625E+001         -9.8999999999999986E+001         -1.1981600664822206E+001         -1.0370951267209096E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271195800265E-001          3.8009316876673906E+053         -4.2365563517656403E+038          0.0000000000000000E+000         -1.6719483537144089E+026         -3.0762061041682328E+035         -4.2334801456598002E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.6432408187799132E-008          4.0333118087746419E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4020541544336953E-001          3.8009316876673906E+053         -1.1494071404569138E+015 
                              13          2.4313764754847048E+003          1.8029842774445633E+003          9.8956383437854993E+002          1.3884678090811356E+001          1.3883028034703509E+001          3.7495586016098656E+002          3.7497622211306970E+002         -5.4332952184433392E-001         -1.0000000000000000E+000          1.9997623572934089E+000          2.0000000374366489E+000         -5.3551719216200503E+001         -1.0203868708568033E+001         -1.0752323715973841E+001         -9.8999999999999986E+001         -1.1969420064377687E+001         -1.0358770668553777E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271188731824E-001          3.8008955299198470E+053         -4.8093851916683675E+038          0.0000000000000000E+000         -1.6720440003619857E+026         -3.1636794816128168E+035         -4.8062215121850826E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.6084614941247745E-008          4.0334268621300495E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4020100063024756E-001          3.8008955299198470E+053         -1.1821007406091438E+015 
                              14          2.6734856014037100E+003          1.8029255530567098E+003          9.8954234617612428E+002          1.3884828894885770E+001          1.3883178682169083E+001          3.7494771720553456E+002          3.7496808042693016E+002         -5.4097677360126029E-001         -1.0000000000000000E+000          1.9997623417207042E+000          2.0000000418412749E+000         -5.2840973593183193E+001         -1.0191647116664688E+001         -1.0740102124184876E+001         -9.8999999999999986E+001         -1.1957198470588763E+001         -1.0346549076650433E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271181282628E-001          3.8008542458897680E+053         -5.4033980152326365E+038          0.0000000000000000E+000         -1.6721552784761139E+026         -3.2539429885624257E+035         -5.4001440722424018E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.5749454567956308E-008          4.0335582377839299E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.4019586469039904E-001          3.8008542458897680E+053         -1.2158390318073360E+015 
