# Initial mass = 2.000, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.678, Mass expelled =   1.3220
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.3625724E-02  8.9711893E-01  9.9074465E-01  6.7861253E-01  7.4949098E-01 -4.3144569E-02
      d      2   8.0107942E-18  8.0107942E-18  0.0000000E+00  6.0596485E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.1281659E-04  2.1281659E-04  0.0000000E+00  1.6098200E-04  0.0000000E+00  0.0000000E+00
    he4      4   7.2678030E-02  4.0321711E-01  3.3053908E-01  3.0500770E-01  2.5005037E-01  8.6283326E-02
    li7      7  -1.0346483E-10  8.5607486E-11  1.8907231E-10  6.4756533E-11  1.4303181E-10 -3.4414908E-01
    be7      7  -3.3345793E-18 -3.3345793E-18  0.0000000E+00 -2.5223938E-18  0.0000000E+00  0.0000000E+00
     b8      8   1.1769513E-28  1.1769513E-28  0.0000000E+00  8.9028766E-29  0.0000000E+00  0.0000000E+00
    c12     12   1.7192379E-02  1.7272256E-02  7.9878337E-05  1.3065346E-02  6.0427374E-05  2.3348873E+00
    c13     13   1.8925983E-06  2.5234162E-06  6.3081791E-07  1.9088013E-06  4.7720908E-07  6.0205209E-01
    c14     14   1.0991720E-08  1.0991720E-08  0.0000000E+00  8.3145260E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.9901354E-05  1.2904141E-04  5.9140053E-05  9.7611490E-05  4.4739012E-05  3.3881456E-01
    n15     15   6.1046741E-09  4.4014200E-08  3.7909526E-08  3.3293897E-08  2.8678276E-08  6.4811625E-02
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.8477430E-04  8.9379930E-04  3.0902497E-04  6.7610142E-04  2.3377509E-04  4.6121365E-01
