# Initial mass = 0.950, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.705, Mass expelled =   0.2449
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.1248331E-03  1.7689648E-01  1.8002132E-01  7.2228509E-01  7.3504412E-01 -7.6047587E-03
      d      2   6.3295354E-19  6.3295354E-19  0.0000000E+00  2.5844092E-18  0.0000000E+00  0.0000000E+00
    he3      3   3.4509776E-06  3.4509776E-06  0.0000000E+00  1.4090668E-05  0.0000000E+00  0.0000000E+00
    he4      4   2.8383881E-03  6.7616902E-02  6.4778514E-02  2.7608621E-01  2.6449680E-01  1.8624285E-02
    li7      7  -3.5987463E-12  3.1469827E-11  3.5068573E-11  1.2849428E-10  1.4318832E-10 -4.7023792E-02
    be7      7   5.6326248E-17  5.6326248E-17  0.0000000E+00  2.2998541E-16  0.0000000E+00  0.0000000E+00
     b8      8   1.3082888E-28  1.3082888E-28  0.0000000E+00  5.3418667E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.4468059E-04  2.5949618E-04  1.4815600E-05  1.0595474E-03  6.0493494E-05  1.2434118E+00
    c13     13   2.0362177E-07  3.2062403E-07  1.1700226E-07  1.3091383E-06  4.7773131E-07  4.3780184E-01
    c14     14   3.0067346E-10  3.0067346E-10  0.0000000E+00  1.2276782E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.8298799E-06  1.8799003E-05  1.0969123E-05  7.6758108E-05  4.4787968E-05  2.3396292E-01
    n15     15   6.4519057E-10  7.6765376E-09  7.0313471E-09  3.1344030E-08  2.8709659E-08  3.8126815E-02
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.0519820E-05  6.7836860E-05  5.7317040E-05  2.7698433E-04  2.3403090E-04  7.3181979E-02
    o17     17   8.9861096E-08  9.9272398E-08  9.4113011E-09  4.0533860E-07  3.8427235E-08  1.0231788E+00
    o18     18  -4.8822244E-09  4.7575341E-08  5.2457565E-08  1.9425462E-07  2.1418921E-07 -4.2426247E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.3234383E-08  2.4745042E-08  1.5106588E-09  1.0103635E-07  6.1681633E-09  1.2143219E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   7.7970071E-08  9.6031799E-06  9.5252099E-06  3.9210692E-05  3.8892336E-05  3.5404498E-03
   ne21     21   3.7667554E-08  4.9705267E-08  1.2037711E-08  2.0295131E-07  4.9151115E-08  6.1585850E-01
   ne22     22   1.8897936E-05  1.9284766E-05  3.8683066E-07  7.8741519E-05  1.5794662E-06  1.6976935E+00
