# Initial mass = 5.500, Z =  0.0007, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.969, Mass expelled =   4.5314
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.4011045E-01  2.9559340E+00  3.3960445E+00  6.5231752E-01  7.4949098E-01 -6.0307406E-02
      d      2   2.1750868E-17  2.1750868E-17  0.0000000E+00  4.7999959E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.1262533E-06  1.1262533E-06  0.0000000E+00  2.4854234E-07  0.0000000E+00  0.0000000E+00
    he4      4   4.2843246E-01  1.5614443E+00  1.1330118E+00  3.4458056E-01  2.5005037E-01  1.3926327E-01
    li7      7   2.4211007E-09  3.0691969E-09  6.4809635E-10  6.7731243E-10  1.4303181E-10  6.7535639E-01
    be7      7   3.3650749E-11  3.3650749E-11  0.0000000E+00  7.4260702E-12  0.0000000E+00  0.0000000E+00
     b8      8   4.2252662E-25  4.2252662E-25  0.0000000E+00  9.3243458E-26  0.0000000E+00  0.0000000E+00
    c12     12   6.0629169E-04  8.8009622E-04  2.7380456E-04  1.9422022E-04  6.0427374E-05  5.0706077E-01
    c13     13   1.7889478E-04  1.8105708E-04  2.1622986E-06  3.9955798E-05  4.7720908E-07  1.9228711E+00
    c14     14   6.2637326E-09  6.2637326E-09  0.0000000E+00  1.3822847E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.1414004E-02  1.1616722E-02  2.0271850E-04  2.5635860E-03  4.4739012E-05  1.7581615E+00
    n15     15   2.2833939E-07  3.5828452E-07  1.2994514E-07  7.9066467E-08  2.8678276E-08  4.4043934E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -6.4401631E-04  4.1525011E-04  1.0592664E-03  9.1637674E-05  2.3377509E-04 -4.0672421E-01
    o17     17   1.7465588E-06  1.9204874E-06  1.7392864E-07  4.2381444E-07  3.8385231E-08  1.0430115E+00
    o18     18  -9.6686620E-07  2.5930413E-09  9.6945928E-07  5.7223409E-10  2.1395509E-07 -2.5727489E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
