# Initial mass = 4.500, Z =  0.0007, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.906, Mass expelled =   3.5941
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.9900599E-01  2.3945789E+00  2.6935849E+00  6.6625541E-01  7.4949098E-01 -5.1125698E-02
      d      2   1.8511554E-17  1.8511554E-17  0.0000000E+00  5.1505604E-18  0.0000000E+00  0.0000000E+00
    he3      3   5.3530944E-06  5.3530944E-06  0.0000000E+00  1.4894176E-06  0.0000000E+00  0.0000000E+00
    he4      4   2.8277814E-01  1.1814306E+00  8.9865243E-01  3.2871521E-01  2.5005037E-01  1.1879233E-01
    li7      7   9.9945492E-09  1.0508590E-08  5.1403998E-10  2.9238563E-09  1.4303181E-10  1.3105234E+00
    be7      7   4.4691466E-11  4.4691466E-11  0.0000000E+00  1.2434725E-11  0.0000000E+00  0.0000000E+00
     b8      8   1.1013183E-24  1.1013183E-24  0.0000000E+00  3.0642518E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.2839718E-03  1.5011409E-03  2.1716906E-04  4.1766977E-04  6.0427374E-05  8.3959931E-01
    c13     13   2.5867383E-04  2.6038886E-04  1.7150351E-06  7.2449264E-05  4.7720908E-07  2.1813254E+00
    c14     14   1.4280898E-08  1.4280898E-08  0.0000000E+00  3.9734442E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.4525075E-02  1.4685862E-02  1.6078689E-04  4.0861191E-03  4.4739012E-05  1.9606248E+00
    n15     15   2.2318326E-07  3.2624970E-07  1.0306645E-07  9.0774051E-08  2.8678276E-08  5.0040871E-01
