# Initial mass = 2.750, Z =  0.0007, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.774, Mass expelled =   1.9762
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.2045336E-02  1.4190450E+00  1.4810903E+00  7.1805727E-01  7.4949098E-01 -1.8607361E-02
      d      2   1.2070625E-17  1.2070625E-17  0.0000000E+00  6.1079107E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.5156455E-04  2.5156455E-04  0.0000000E+00  1.2729529E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.7516316E-02  5.4164791E-01  4.9413159E-01  2.7408168E-01  2.5005037E-01  3.9852530E-02
    li7      7   1.9090729E-08  1.9373378E-08  2.8264918E-10  9.8032089E-09  1.4303181E-10  1.8359356E+00
    be7      7   5.7473224E-16  5.7473224E-16  0.0000000E+00  2.9082283E-16  0.0000000E+00  0.0000000E+00
     b8      8   4.2055203E-27  4.2055203E-27  0.0000000E+00  2.1280542E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.2411939E-02  1.2531351E-02  1.1941224E-04  6.3410453E-03  6.0427374E-05  2.0209272E+00
    c13     13   1.5503792E-05  1.6446818E-05  9.4302635E-07  8.3223276E-06  4.7720908E-07  1.2415361E+00
    c14     14   1.6121049E-07  1.6121049E-07  0.0000000E+00  8.1574839E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.0053360E-05  1.6846339E-04  8.8410030E-05  8.5244916E-05  4.4739012E-05  2.7998209E-01
    n15     15  -3.6868478E-08  1.9803476E-08  5.6671954E-08  1.0020845E-08  2.8678276E-08 -4.5664871E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.4867003E-04  8.1063958E-04  4.6196955E-04  4.1019535E-04  2.3377509E-04  2.4419251E-01
    o17     17   3.1622542E-06  3.2381083E-06  7.5854139E-08  1.6385296E-06  3.8385231E-08  1.6302903E+00
    o18     18  -1.6383936E-07  2.5896333E-07  4.2280269E-07  1.3103919E-07  2.1395509E-07 -2.1292147E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.9250790E-06  1.9372549E-06  1.2175758E-08  9.8027897E-07  6.1614212E-09  2.2016690E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.6921302E-05  9.3693539E-05  7.6772238E-05  4.7410285E-05  3.8849827E-05  8.6483486E-02
   ne21     21   1.3196694E-06  1.4166922E-06  9.7022742E-08  7.1686674E-07  4.9097391E-08  1.1643801E+00
   ne22     22   1.3190648E-03  1.3221826E-03  3.1178160E-06  6.6904351E-04  1.5777398E-06  2.6274190E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22  -6.9630997E-18 -6.9630997E-18  0.0000000E+00 -3.5234292E-18  0.0000000E+00  0.0000000E+00
   na23     23   1.1737568E-05  1.2265677E-05  5.2811004E-07  6.2066101E-06  2.6724481E-07  1.3659453E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   7.5841490E-06  4.8195125E-05  4.0610976E-05  2.4387431E-05  2.0550780E-05  7.4337758E-02
   mg25     25   2.9996037E-05  3.2420889E-05  2.4248518E-06  1.6405438E-05  1.2270722E-06  1.1261177E+00
   mg26     26   2.5398391E-05  2.8174924E-05  2.7765332E-06  1.4256919E-05  1.4050370E-06  1.0063379E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.6015930E-06  3.9274764E-06  1.3258834E-06  1.9873598E-06  6.7095010E-07  4.7158632E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.8980940E-06  3.1538511E-05  2.8640417E-05  1.5958944E-05  1.4493198E-05  4.1839916E-02
   si29     29   3.2582500E-07  1.3966062E-06  1.0707812E-06  7.0670296E-07  5.4185813E-07  1.1535133E-01
   si30     30   4.2376712E-07  1.1539355E-06  7.3016838E-07  5.8390805E-07  3.6949444E-07  1.9873653E-01
    p31     31   2.6265076E-07  4.6594005E-07  2.0328929E-07  2.3577240E-07  1.0287252E-07  3.6019364E-01
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -1.5220758E-07  2.0771775E-05  2.0923982E-05  1.0510818E-05  1.0588373E-05 -3.1926781E-03
    s33     33   1.0835201E-08  9.1388536E-08  8.0553335E-08  4.6243922E-08  4.0763211E-08  5.4786261E-02
    s34     34   7.8925552E-08  5.4738996E-07  4.6846441E-07  2.7698724E-07  2.3706176E-07  6.7598253E-02
    s35     35   1.6065056E-35  1.6065056E-35  0.0000000E+00  8.1291504E-36  0.0000000E+00  0.0000000E+00
    s36     36   7.6895574E-09  1.0002022E-08  2.3124647E-09  5.0611679E-09  1.1701997E-09  6.3599080E-01
   cl35     35  -6.4509464E-10  9.9442246E-08  1.0008734E-07  5.0319215E-08  5.0648200E-08 -2.8301508E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   2.5414732E-08  5.9229997E-08  3.3815265E-08  2.9971236E-08  1.7111876E-08  2.4340703E-01
   ar36     36  -9.3000835E-08  4.4318845E-06  4.5248853E-06  2.2425977E-06  2.2897732E-06 -9.0410728E-03
   ar37     37   1.6076089E-36  1.6076089E-36  0.0000000E+00  8.1347335E-37  0.0000000E+00  0.0000000E+00
   ar38     38   3.5441332E-08  3.9313568E-07  3.5769435E-07  1.9893234E-07  1.8100766E-07  4.1008424E-02
   ar39     39   6.4337968E-10  6.4337968E-10  0.0000000E+00  3.2555944E-10  0.0000000E+00  0.0000000E+00
   ar40     40   5.4906071E-09  6.0928071E-09  6.0220018E-10  3.0830485E-09  3.0473737E-10  1.0050547E+00
    k39     39   3.9594426E-09  1.5733453E-07  1.5337508E-07  7.9613550E-08  7.7613940E-08  1.1047247E-02
    k40     40  -1.5707822E-11  0.0000000E+00  1.5707822E-11  0.0000000E+00  7.9487875E-12  0.0000000E+00
    k41     41   1.8362103E-09  9.1976640E-09  7.3614537E-09  4.6541508E-09  3.7251904E-09  9.6691981E-02
   ca40     40  -5.9441618E-08  3.5716746E-06  3.6311162E-06  1.8073190E-06  1.8374901E-06 -7.1901819E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   2.7021505E-09  1.4475211E-08  1.1773061E-08  7.3246662E-09  5.9576402E-09  8.9713566E-02
   ca43     43   7.5420159E-10  3.2692447E-09  2.5150431E-09  1.6542850E-09  1.2727124E-09  1.1388005E-01
   ca44     44   2.0150956E-09  4.1780829E-08  3.9765734E-08  2.1141703E-08  2.0123053E-08  2.1446042E-02
   ca45     45   3.2508744E-28  3.2508744E-28  0.0000000E+00  1.6449895E-28  0.0000000E+00  0.0000000E+00
   ca46     46   1.5277717E-09  1.6074915E-09  7.9719752E-11  8.1341395E-10  4.0341386E-11  1.3045608E+00
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48   9.3201002E-12  3.8982702E-09  3.8889501E-09  1.9725810E-09  1.9679645E-09  1.0175752E-03
   sc45     45   7.1445183E-10  2.6687226E-09  1.9542707E-09  1.3504122E-09  9.8893915E-10  1.3529681E-01
   sc46     46   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
