# Initial mass = 1.700, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.664, Mass expelled =   1.0360
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.2267423E-02  7.1409374E-01  7.7636117E-01  6.8931204E-01  7.4949098E-01 -3.6350593E-02
      d      2   6.7082172E-18  6.7082172E-18  0.0000000E+00  6.4754176E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.8963453E-04  1.8963453E-04  0.0000000E+00  1.8305352E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.8792541E-02  3.0780753E-01  2.5901499E-01  2.9712549E-01  2.5005037E-01  7.4912429E-02
    li7      7  -4.1416690E-11  1.0674299E-10  1.4815968E-10  1.0303861E-10  1.4303181E-10 -1.4243263E-01
    be7      7   3.5023466E-17  3.5023466E-17  0.0000000E+00  3.3808023E-17  0.0000000E+00  0.0000000E+00
     b8      8   2.4940509E-28  2.4940509E-28  0.0000000E+00  2.4074981E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.1035411E-02  1.1098005E-02  6.2593768E-05  1.0712863E-02  6.0427374E-05  2.2486720E+00
    c13     13   1.6380623E-06  2.1323799E-06  4.9431765E-07  2.0583784E-06  4.7720908E-07  6.3481659E-01
    c14     14   6.6229888E-09  6.6229888E-09  0.0000000E+00  6.3931469E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.6151701E-05  1.0249466E-04  4.6342961E-05  9.8937722E-05  4.4739012E-05  3.4467551E-01
    n15     15   5.3740045E-08  8.3446473E-08  2.9706428E-08  8.0550571E-08  2.8678276E-08  4.4851559E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.9275643E-04  7.3491264E-04  2.4215622E-04  7.0940849E-04  2.3377509E-04  4.8209816E-01
    o17     17   2.6400176E-06  2.6797788E-06  3.9761389E-08  2.5867807E-06  3.8385231E-08  1.8285955E+00
    o18     18  -5.7003106E-08  1.6462253E-07  2.2162564E-07  1.5890953E-07  2.1395509E-07 -1.2917268E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.2830407E-06  2.2894230E-06  6.3823156E-09  2.2099716E-06  6.1614212E-09  2.5547059E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.0260770E-05  6.0503407E-05  4.0242638E-05  5.8403715E-05  3.8849827E-05  1.7705140E-01
   ne21     21   8.8883331E-07  9.3969089E-07  5.0857594E-08  9.0708016E-07  4.9097391E-08  1.2665874E+00
   ne22     22   1.6204746E-03  1.6221090E-03  1.6343038E-06  1.5658159E-03  1.5777398E-06  2.9967055E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.0382821E-26  2.0382821E-26  0.0000000E+00  1.9675462E-26  0.0000000E+00  0.0000000E+00
   na23     23   2.2329312E-05  2.2606138E-05  2.7682589E-07  2.1821623E-05  2.6724481E-07  1.9119778E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.8555560E-05  3.9843111E-05  2.1287551E-05  3.8460410E-05  2.0550780E-05  2.7218562E-01
   mg25     25   6.2477366E-06  7.5188009E-06  1.2710642E-06  7.2578709E-06  1.2270722E-06  7.7193910E-01
   mg26     26   4.7891476E-06  6.2445570E-06  1.4554093E-06  6.0278480E-06  1.4050370E-06  6.3247460E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.2457295E-07  1.2195775E-06  6.9500453E-07  1.1772537E-06  6.7095010E-07  2.4417986E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.3818833E-07  1.5350986E-05  1.5012798E-05  1.4818251E-05  1.4493198E-05  9.6326992E-03
   si29     29   3.4722973E-08  5.9600740E-07  5.6128442E-07  5.7532372E-07  5.4185813E-07  2.6026681E-02
   si30     30   7.4752847E-08  4.5749414E-07  3.8274129E-07  4.4161740E-07  3.6949444E-07  7.7438235E-02
    p31     31   1.1700974E-07  2.2357037E-07  1.0656063E-07  2.1581165E-07  1.0287252E-07  3.2177556E-01
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -7.6091965E-08  1.0891888E-05  1.0967980E-05  1.0513899E-05  1.0588373E-05 -3.0654152E-03
    s33     33   9.2025623E-09  5.1427186E-08  4.2224624E-08  4.9642473E-08  4.0763211E-08  8.5585035E-02
    s34     34   2.3614973E-08  2.6917567E-07  2.4556070E-07  2.5983428E-07  2.3706176E-07  3.9834961E-02
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   3.7744021E-09  4.9865547E-09  1.2121527E-09  4.8135029E-09  1.1701997E-09  6.1420125E-01
   cl35     35  -7.6923712E-10  5.1694766E-08  5.2464003E-08  4.9900766E-08  5.0648200E-08 -6.4568161E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   1.8165252E-08  3.5890611E-08  1.7725359E-08  3.4645076E-08  1.7111876E-08  3.0634391E-01
   ar36     36  -4.6645255E-08  2.3252189E-06  2.3718642E-06  2.2445254E-06  2.2897732E-06 -8.6679291E-03
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   1.3454866E-08  2.0095187E-07  1.8749701E-07  1.9397811E-07  1.8100766E-07  3.0055782E-02
   ar39     39   5.6411164E-13  5.6411164E-13  0.0000000E+00  5.4453490E-13  0.0000000E+00  0.0000000E+00
   ar40     40   3.6421737E-09  3.9578363E-09  3.1566261E-10  3.8204848E-09  3.0473737E-10  1.0981928E+00
    k39     39   1.2715446E-09  8.1668041E-08  8.0396497E-08  7.8833857E-08  7.7613940E-08  6.7730402E-03
    k40     40  -8.2337609E-12  0.0000000E+00  8.2337609E-12  0.0000000E+00  7.9487875E-12  0.0000000E+00
    k41     41   2.0363031E-09  5.8950462E-09  3.8587431E-09  5.6904663E-09  3.7251904E-09  1.8399940E-01
   ca40     40  -3.0639512E-08  1.8727269E-06  1.9033664E-06  1.8077365E-06  1.8374901E-06 -7.0898957E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   1.7753452E-09  7.9465741E-09  6.1712289E-09  7.6707991E-09  5.9576402E-09  1.0976635E-01
   ca43     43   3.8255488E-10  1.7008956E-09  1.3183408E-09  1.6418683E-09  1.2727124E-09  1.1060804E-01
   ca44     44   1.4134311E-09  2.2257920E-08  2.0844489E-08  2.1485489E-08  2.0123053E-08  2.8451340E-02
   ca45     45   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca46     46   1.2777511E-09  1.3195388E-09  4.1787674E-11  1.2737460E-09  4.0341386E-11  1.4993321E+00
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48  -4.6740389E-13  2.0380508E-09  2.0385182E-09  1.9673230E-09  1.9679645E-09 -1.4161934E-04
   sc45     45   2.9078662E-10  1.3151805E-09  1.0243939E-09  1.2695389E-09  9.8893915E-10  1.0847645E-01
   sc46     46   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48  -8.4282945E-35  3.7082641E-31  3.7091069E-31  3.5795738E-31  3.5807331E-31  0.0000000E+00
   ti46     46   2.0426549E-10  3.7971639E-09  3.5928984E-09  3.6653884E-09  3.4685468E-09  2.3972478E-02
   ti47     47   9.7663433E-11  3.4082293E-09  3.3105658E-09  3.2899512E-09  3.1959857E-09  1.2584614E-02
   ti48     48  -2.9010678E-09  9.3865275E-08  9.6766342E-08  9.0607806E-08  9.3417221E-08 -1.3261319E-02
