# Initial mass = 1.100, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.686, Mass expelled =   0.4144
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.19511E-01 -1.49076E-02  2.98153E-01
 he   2  10.995852  0.065851  1.869752  2.83018E-01  1.35837E-02  1.17278E-01
  c   6   8.450028 -0.019972  1.783929  2.41649E-03  9.76104E-04  1.00135E-03
  n   7   6.956955 -0.913045  0.890856  9.05477E-05  1.89619E-05  3.75214E-05
  o   8   7.491713 -1.238286  0.565614  3.54310E-04  4.98598E-05  1.46820E-04
  f   9   4.329188 -0.130812  1.673089  2.89383E-07  1.17362E-07  1.19915E-07
 ne  10   7.262627 -0.707373  1.096528  2.63710E-04  9.24137E-05  1.09277E-04
 na  11   5.311478 -0.998522  0.805379  3.36197E-06  1.28245E-06  1.39314E-06
 mg  12   6.189801 -1.450199  0.353702  2.68580E-05  1.46678E-06  1.11295E-05
 al  13   4.692355 -1.777645  0.026256  9.48433E-07  1.15169E-07  3.93014E-07
 si  14   5.889576 -1.660424  0.143476  1.55469E-05  5.73773E-08  6.44235E-06
  p  15   3.755216 -1.714784  0.089117  1.25832E-07  9.54970E-09  5.21425E-08
  s  16   5.676270 -1.483730  0.320171  1.08612E-05 -5.33828E-09  4.50070E-06
 cl  17   3.452097 -1.777903  0.025998  7.16684E-08  1.64437E-09  2.96981E-08
 ar  18   4.980080 -1.459920  0.343980  2.72366E-06 -3.24042E-09  1.12863E-06
  k  19   3.469254 -1.610745  0.193155  8.22218E-08  3.53335E-10  3.40713E-08
 ca  20   4.813340 -1.476660  0.327240  1.86133E-06 -2.74497E-09  7.71301E-07
 sc  21   1.516340 -1.533660  0.270241  1.05367E-09  2.72257E-11  4.36624E-10
 ti  22   3.489947 -1.420053  0.383848  1.05575E-07  3.80943E-10  4.37484E-08
  v  23   2.402290 -1.557710  0.246191  9.18213E-09 -8.01226E-12  3.80491E-09
 cr  24   3.989724 -1.650276  0.153625  3.62470E-07 -1.91832E-10  1.50201E-07
 mn  25   3.162726 -2.317274 -0.513373  5.70396E-08  5.95310E-10  2.36362E-08
 fe  26   5.736099 -1.803901  0.000000  2.17100E-05 -2.60643E-08  8.99626E-06
 co  27   3.123890 -1.746110  0.057791  5.59533E-08  2.83015E-09  2.31861E-08
 ni  28   4.404249 -1.795751  0.008150  1.06270E-06  6.92344E-09  4.40366E-07
 cu  29   2.332767 -1.917233 -0.113332  9.75963E-09  2.27594E-09  4.04422E-09
 zn  30   3.114236 -1.515764  0.288136  6.07366E-08  2.03098E-09  2.51682E-08
 ga  31   1.520838 -1.559162  0.244739  1.65117E-09  2.93640E-10  6.84216E-10
 ge  32   1.978180 -1.601820  0.202081  4.93099E-09  8.54454E-10  2.04331E-09
 as  33   0.641357 -1.658643  0.145258  2.34177E-10  2.73848E-11  9.70389E-11
 se  34   1.780660 -1.559340  0.244560  3.40130E-09  6.81957E-10  1.40944E-09
 br  35   0.973910 -1.566090  0.237811  5.37102E-10  9.34703E-11  2.22566E-10
 kr  36   1.805526 -1.444474  0.359426  3.82241E-09  8.92106E-10  1.58394E-09
 rb  37   0.968632 -1.391368  0.412533  5.67562E-10  1.43955E-10  2.35188E-10
 sr  38   1.729424 -1.150577  0.653324  3.35432E-09  1.08200E-09  1.38997E-09
  y  39   1.089800 -1.080200  0.723701  7.80384E-10  2.62102E-10  3.23377E-10
 zr  40   1.476755 -1.053245  0.750656  1.95183E-09  6.64778E-10  8.08805E-10
 nb  41   0.303105 -1.106895  0.697006  1.33268E-10  4.40969E-11  5.52241E-11
 mo  42   0.732830 -1.207170  0.596731  3.70175E-10  1.23939E-10  1.53394E-10
 ru  44   0.463916 -1.296084  0.507817  2.09950E-10  6.69545E-11  8.69996E-11
 rh  45  -0.444284 -1.504284  0.299616  2.64079E-11  5.43759E-12  1.09430E-11
 pd  46   0.458054 -1.191946  0.611954  2.18099E-10  7.10495E-11  9.03765E-11
 ag  47  -0.227361 -1.427361  0.376540  4.56153E-11  1.09365E-11  1.89022E-11
 cd  48   0.627758 -1.082242  0.721659  3.40521E-10  1.16592E-10  1.41106E-10
 in  49  -0.466867 -1.226867  0.577033  2.79718E-11  8.64457E-12  1.15910E-11
 sn  50   1.068709 -1.001291  0.802610  9.92600E-10  3.55032E-10  4.11316E-10
 sb  51  -0.402966 -1.412966  0.390935  3.43651E-11  1.09190E-11  1.42403E-11
 te  52   0.682744 -1.497256  0.306645  4.38704E-10  1.51115E-10  1.81791E-10
  i  53  -0.092987 -1.642987  0.160914  7.31251E-11  9.32172E-12  3.03018E-11
 xe  54   0.889516 -1.350484  0.453417  7.26666E-10  2.03508E-10  3.01117E-10
 cs  55  -0.281085 -1.361085  0.442816  4.96632E-11  1.31343E-11  2.05796E-11
 ba  56   1.622334 -0.557666  1.246235  4.10836E-09  1.60578E-09  1.70243E-09
 la  57   0.622743 -0.547257  1.256643  4.15950E-10  1.62798E-10  1.72362E-10
