# Initial mass = 3.500, Z =  0.0007, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.860, Mass expelled =   2.6397
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.07927E-01 -1.25541E-01  1.86869E+00
 he   2  11.016670  0.086670  1.886991  2.92135E-01  1.10595E-01  7.71138E-01
  c   6   8.758769  0.288769  2.089089  4.84035E-03  1.26161E-02  1.27769E-02
  n   7   7.468166 -0.401834  1.398487  2.89094E-04  6.44885E-04  7.63111E-04
  o   8   7.449007 -1.280993  0.519328  3.15957E-04  2.16373E-04  8.34018E-04
  f   9   4.298117 -0.161883  1.638437  2.65066E-07  6.83420E-07  6.99683E-07
 ne  10   6.988530 -0.981470  0.818851  1.38032E-04  2.56939E-04  3.64357E-04
 na  11   5.189374 -1.120625  0.679695  2.49713E-06  5.88645E-06  6.59158E-06
 mg  12   6.312176 -1.327824  0.472497  3.50268E-05  3.09062E-05  9.24587E-05
 al  13   4.718785 -1.751215  0.049106  9.91716E-07  8.47892E-07  2.61779E-06
 si  14   5.920619 -1.629381  0.170940  1.64300E-05  2.69668E-06  4.33697E-05
  p  15   3.879704 -1.590295  0.210025  1.64904E-07  1.63969E-07  4.35290E-07
  s  16   5.681552 -1.478447  0.321873  1.08171E-05 -1.50409E-07  2.85535E-05
 cl  17   3.488580 -1.741420  0.058900  7.66940E-08  2.37407E-08  2.02446E-07
 ar  18   4.984872 -1.455128  0.345193  2.70954E-06 -5.78984E-08  7.15227E-06
  k  19   3.488116 -1.591884  0.208437  8.44888E-08  8.23498E-09  2.23022E-07
 ca  20   4.816947 -1.473053  0.327267  1.84663E-06 -5.62727E-08  4.87449E-06
 sc  21   1.611727 -1.438273  0.362047  1.29135E-09  8.00806E-10  3.40872E-09
 ti  22   3.494162 -1.415838  0.384482  1.04888E-07  6.13483E-10  2.76869E-07
  v  23   2.406707 -1.553293  0.247027  9.12666E-09 -1.97483E-10  2.40913E-08
 cr  24   3.994911 -1.645089  0.155232  3.60919E-07 -5.31384E-09  9.52704E-07
 mn  25   3.159239 -2.320761 -0.520441  5.56723E-08  1.83107E-10  1.46956E-07
 fe  26   5.739679 -1.800321  0.000000  2.15373E-05 -6.21952E-07  5.68512E-05
 co  27   3.339055 -1.530945  0.269376  9.03528E-08  1.08831E-07  2.38501E-07
 ni  28   4.462447 -1.737553  0.062768  1.19553E-06  3.94725E-07  3.15580E-06
 cu  29   2.840980 -1.409020  0.391300  3.09454E-08  7.04211E-08  8.16853E-08
 zn  30   3.173246 -1.456754  0.343567  6.84561E-08  3.33144E-08  1.80701E-07
 ga  31   1.755610 -1.324389  0.475931  2.78943E-09  4.87513E-09  7.36315E-09
 ge  32   2.190511 -1.389489  0.410831  7.91070E-09  1.33084E-08  2.08816E-08
 as  33   0.791842 -1.508158  0.292162  3.25821E-10  4.16352E-10  8.60056E-10
 se  34   1.998560 -1.341440  0.458881  5.52709E-09  9.95549E-09  1.45896E-08
 br  35   1.169456 -1.370544  0.429776  8.28995E-10  1.36592E-09  2.18827E-09
 kr  36   2.076598 -1.173402  0.626919  7.02037E-09  1.41243E-08  1.85314E-08
 rb  37   1.387527 -0.972473  0.827847  1.46507E-09  3.28613E-09  3.86729E-09
 sr  38   1.611062 -1.268938  0.531383  2.51301E-09  4.67171E-09  6.63349E-09
  y  39   0.896061 -1.273939  0.526381  4.91497E-10  9.07053E-10  1.29738E-09
 zr  40   1.221353 -1.308647  0.491673  1.06657E-09  1.89792E-09  2.81539E-09
 nb  41   0.033329 -1.376671  0.423650  7.04533E-11  1.15091E-10  1.85973E-10
 mo  42   0.501196 -1.438804  0.361516  2.13660E-10  3.76361E-10  5.63990E-10
 ru  44   0.175914 -1.584086  0.216234  1.06430E-10  1.53250E-10  2.80939E-10
 rh  45  -0.624814 -1.684814  0.115507  1.71457E-11  1.01889E-11  4.52588E-11
 pd  46   0.086986 -1.563014  0.237306  9.13140E-11  1.17923E-10  2.41038E-10
 ag  47  -0.476087 -1.676087  0.124234  2.53125E-11  1.60741E-11  6.68164E-11
 cd  48   0.174181 -1.535819  0.264502  1.17901E-10  1.55063E-10  3.11219E-10
 in  49  -0.859458 -1.619458  0.180863  1.11450E-11  1.06497E-11  2.94190E-11
 sn  50   0.551567 -1.518433  0.281888  2.96881E-10  4.25128E-10  7.83665E-10
 sb  51  -0.822722 -1.832722 -0.032402  1.28621E-11  1.27946E-11  3.39515E-11
 te  52   0.197036 -1.982964 -0.182644  1.41064E-10  1.76945E-10  3.72360E-10
  i  53  -0.218920 -1.768920  0.031401  5.38374E-11  8.46741E-12  1.42112E-10
 xe  54   0.587016 -1.652984  0.147337  3.56276E-10  3.18665E-10  9.40446E-10
 cs  55  -0.597264 -1.677264  0.123056  2.35942E-11  1.48538E-11  6.22807E-11
 ba  56   1.081110 -1.098890  0.701431  1.16250E-09  2.45295E-09  3.06861E-09
 la  57   0.057239 -1.112761  0.687559  1.11298E-10  2.32863E-10  2.93790E-10
 ce  58   0.589021 -0.990979  0.809341  3.81976E-10  8.50865E-10  1.00829E-09
 pr  59  -0.417762 -1.177762  0.622559  3.78184E-11  7.57611E-11  9.98277E-11
 nd  60   0.315314 -1.134686  0.665635  2.09377E-10  4.38773E-10  5.52684E-10
 sm  62  -0.405695 -1.345695  0.454626  4.14922E-11  8.06911E-11  1.09525E-10
 eu  63  -1.127554 -1.637554  0.162767  7.95638E-12  6.40635E-12  2.10021E-11
 gd  64  -0.418225 -1.468225  0.332095  4.21594E-11  5.89177E-11  1.11286E-10
 tb  65  -1.272167 -1.592167  0.208153  5.96422E-12  5.88812E-12  1.57435E-11
 dy  66  -0.306617 -1.436617  0.363704  5.63333E-11  8.37356E-11  1.48701E-10
 ho  67  -1.134570 -1.604570  0.195750  8.49685E-12  7.98153E-12  2.24288E-11
 er  68  -0.473475 -1.393476  0.406845  3.94860E-11  6.36557E-11  1.04230E-10
 tm  69  -1.355558 -1.475558  0.324762  5.23223E-12  7.20132E-12  1.38113E-11
 yb  70  -0.235660 -1.155660  0.644661  7.06344E-11  1.49332E-10  1.86451E-10
 lu  71  -1.138665 -1.228665  0.571655  8.92933E-12  1.71812E-11  2.35704E-11
 hf  72  -0.260142 -0.970142  0.830178  6.88653E-11  1.54655E-10  1.81781E-10
 ta  73  -1.189049 -1.069049  0.731272  8.22306E-12  1.76325E-11  2.17061E-11
  w  74  -0.319334 -0.969334  0.830987  6.18921E-11  1.39030E-10  1.63374E-10
 re  75  -1.098447 -1.358447  0.441874  1.04250E-11  1.74612E-11  2.75185E-11
 os  76  -0.114415 -1.464415  0.335905  1.02658E-10  1.44605E-10  2.70982E-10
 ir  77  -0.415720 -1.735720  0.064601  5.18323E-11  1.76205E-11  1.36820E-10
 pt  78  -0.015604 -1.635604  0.164717  1.32170E-10  1.24827E-10  3.48884E-10
 au  79  -0.804060 -1.604060  0.196261  2.17201E-11  2.04464E-11  5.73337E-11
 hg  80   0.133471 -1.036529  0.763791  1.91562E-10  4.23778E-10  5.05657E-10
 tl  81  -0.055034 -0.825034  0.975287  1.26456E-10  2.98080E-10  3.33801E-10
 pb  82   2.265320  0.225320  2.025640  2.68064E-08  7.00853E-08  7.07597E-08
 bi  83   0.793348  0.143348  1.943669  9.11972E-10  2.37959E-09  2.40730E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
    0.3362   0.5165   0.7328   0.2163   1.2929
