# Initial mass = 2.500, Z =  0.0007, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.736, Mass expelled =   1.7635
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  6.95098E-01 -1.06498E-01  1.22584E+00
 he   2  11.028892  0.098891  1.895093  2.95028E-01  7.89894E-02  5.20296E-01
  c   6   9.204348  0.734347  2.530549  1.32590E-02  2.32755E-02  2.33830E-02
  n   7   6.938691 -0.931309  0.864892  8.38730E-05  6.89280E-05  1.47914E-04
  o   8   7.676183 -1.053817  0.742385  5.23433E-04  5.10454E-04  9.23101E-04
  f   9   5.410996  0.950996  2.747198  3.37512E-06  5.94133E-06  5.95220E-06
 ne  10   8.021084  0.051084  1.847286  1.46080E-03  2.50443E-03  2.57620E-03
 na  11   5.914855 -0.395144  1.401057  1.30311E-05  2.25099E-05  2.29810E-05
 mg  12   6.697291 -0.942708  0.853493  8.34782E-05  1.06095E-04  1.47218E-04
 al  13   5.253138 -1.216862  0.579340  3.33271E-06  4.69494E-06  5.87740E-06
 si  14   5.956914 -1.593086  0.203116  1.75384E-05  3.75635E-06  3.09299E-05
  p  15   4.075502 -1.394497  0.401704  2.54148E-07  2.66933E-07  4.48202E-07
  s  16   5.687844 -1.472156  0.324046  1.07761E-05 -1.72853E-07  1.90042E-05
 cl  17   3.577588 -1.652412  0.143790  9.24331E-08  4.36179E-08  1.63010E-07
 ar  18   4.986625 -1.453375  0.342826  2.67120E-06 -1.06307E-07  4.71079E-06
  k  19   3.509365 -1.570635  0.225567  8.71177E-08  1.01378E-08  1.53636E-07
 ca  20   4.817915 -1.472085  0.324117  1.81722E-06 -8.94690E-08  3.20476E-06
 sc  21   1.722114 -1.327886  0.468315  1.63489E-09  1.14087E-09  2.88321E-09
 ti  22   3.511327 -1.398673  0.397529  1.07139E-07  4.38003E-09  1.88946E-07
  v  23   2.409894 -1.550106  0.246096  9.02726E-09 -3.07233E-10  1.59200E-08
 cr  24   4.002230 -1.637770  0.158432  3.60401E-07 -4.46369E-09  6.35585E-07
 mn  25   3.187924 -2.292076 -0.495874  5.83959E-08  4.92557E-09  1.02984E-07
 fe  26   5.743798 -1.796202  0.000000  2.13485E-05 -7.48449E-07  3.76492E-05
 co  27   3.620807 -1.249193  0.547009  1.69727E-07  2.12691E-07  2.99323E-07
 ni  28   4.481306 -1.718694  0.077507  1.22596E-06  3.17383E-07  2.16205E-06
 cu  29   2.977798 -1.272202  0.523999  4.16363E-08  6.59021E-08  7.34276E-08
 zn  30   3.180708 -1.449292  0.346910  6.83803E-08  2.21236E-08  1.20592E-07
 ga  31   1.801000 -1.279000  0.517201  3.04062E-09  3.70005E-09  5.36228E-09
 ge  32   2.231181 -1.348819  0.447383  8.52988E-09  9.98326E-09  1.50429E-08
 as  33   0.821084 -1.478916  0.317286  3.42200E-10  3.07049E-10  6.03486E-10
 se  34   2.059336 -1.280664  0.515538  6.24208E-09  7.91217E-09  1.10082E-08
 br  35   1.226881 -1.313119  0.483083  9.29042E-10  1.08900E-09  1.63841E-09
 kr  36   2.421378 -0.828622  0.967580  1.52475E-08  2.39453E-08  2.68896E-08
 rb  37   1.680865 -0.679135  1.117067  2.82654E-09  4.59647E-09  4.98474E-09
 sr  38   2.167192 -0.712809  1.083393  8.87934E-09  1.43485E-08  1.56592E-08
  y  39   1.631673 -0.538327  1.257874  2.62537E-09  4.36919E-09  4.62997E-09
 zr  40   2.075771 -0.454229  1.341973  7.48974E-09  1.25956E-08  1.32085E-08
 nb  41   0.925848 -0.484152  1.312050  5.40104E-10  9.05144E-10  9.52500E-10
 mo  42   1.440743 -0.499257  1.296945  1.82528E-09  3.09362E-09  3.21897E-09
 ru  44   0.889563 -0.870437  0.925764  5.40469E-10  8.67835E-10  9.53143E-10
