# Initial mass = 3.250, Z =  0.0007, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.850, Mass expelled =   2.3999
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.18602E-01 -8.85212E-02  1.72459E+00
 he   2  10.994240  0.064240  1.870545  2.81613E-01  7.52984E-02  6.75851E-01
  c   6   8.761406  0.291406  2.097712  4.94326E-03  1.17173E-02  1.18635E-02
  n   7   7.140146 -0.729854  1.076452  1.37886E-04  2.23428E-04  3.30916E-04
  o   8   7.442259 -1.287740  0.518566  3.15777E-04  1.96290E-04  7.57842E-04
  f   9   4.323943 -0.136057  1.670249  2.85548E-07  6.70508E-07  6.85294E-07
 ne  10   6.975633 -0.994367  0.811939  1.36014E-04  2.28761E-04  3.26423E-04
 na  11   5.092909 -1.217091  0.589215  2.02991E-06  4.23055E-06  4.87164E-06
 mg  12   6.277869 -1.362131  0.444175  3.28544E-05  2.28858E-05  7.88481E-05
 al  13   4.698977 -1.771023  0.035283  9.61787E-07  6.99060E-07  2.30822E-06
 si  14   5.911900 -1.638100  0.168206  1.63462E-05  2.25073E-06  3.92298E-05
  p  15   3.839325 -1.630675  0.175631  1.52528E-07  1.19378E-07  3.66057E-07
  s  16   5.675189 -1.484811  0.321495  1.08205E-05 -1.28606E-07  2.59685E-05
 cl  17   3.481466 -1.748534  0.057772  7.65857E-08  2.13246E-08  1.83800E-07
 ar  18   4.978531 -1.461469  0.344837  2.71053E-06 -5.02655E-08  6.50508E-06
  k  19   3.480128 -1.599872  0.206434  8.41998E-08  6.79347E-09  2.02073E-07
 ca  20   4.810765 -1.479235  0.327071  1.84799E-06 -4.79099E-08  4.43504E-06
 sc  21   1.593422 -1.456578  0.349728  1.25672E-09  6.44976E-10  3.01604E-09
 ti  22   3.487347 -1.422653  0.383653  1.04812E-07  3.75621E-10  2.51542E-07
  v  23   2.399937 -1.560063  0.246243  9.12097E-09 -1.93191E-10  2.18897E-08
 cr  24   3.988722 -1.651278  0.155028  3.61177E-07 -4.21278E-09  8.66799E-07
 mn  25   3.154990 -2.325010 -0.518704  5.59617E-08  8.60908E-10  1.34304E-07
 fe  26   5.733694 -1.806306  0.000000  2.15629E-05 -5.04184E-07  5.17493E-05
 co  27   3.334991 -1.535009  0.271297  9.08609E-08  1.00167E-07  2.18060E-07
 ni  28   4.449289 -1.750710  0.055595  1.17735E-06  3.15228E-07  2.82554E-06
 cu  29   2.783912 -1.466088  0.340218  2.75441E-08  5.58627E-08  6.61038E-08
 zn  30   3.150084 -1.479917  0.326389  6.58793E-08  2.41047E-08  1.58106E-07
 ga  31   1.685888 -1.394112  0.412194  2.41153E-09  3.52544E-09  5.78750E-09
 ge  32   2.119583 -1.460417  0.345889  6.82005E-09  9.48225E-09  1.63676E-08
 as  33   0.734260 -1.565740  0.240566  2.89666E-10  2.91770E-10  6.95177E-10
 se  34   1.912262 -1.427738  0.378568  4.59936E-09  6.82488E-09  1.10381E-08
 br  35   1.088756 -1.451244  0.355062  6.98799E-10  9.29402E-10  1.67707E-09
 kr  36   1.955155 -1.294845  0.511461  5.38787E-09  8.92370E-09  1.29305E-08
 rb  37   1.244399 -1.115601  0.690705  1.06962E-09  2.03863E-09  2.56702E-09
 sr  38   1.490946 -1.389054  0.417252  1.93454E-09  2.85915E-09  4.64276E-09
  y  39   0.774780 -1.395220  0.411086  3.77345E-10  5.50721E-10  9.05602E-10
 zr  40   1.109262 -1.420738  0.385568  8.36372E-10  1.17309E-09  2.00723E-09
 nb  41  -0.070583 -1.480583  0.325723  5.62975E-11  7.06659E-11  1.35110E-10
 mo  42   0.397693 -1.542307  0.263999  1.70892E-10  2.39539E-10  4.10127E-10
