#
# Initial mass = 3.250, Z =  0.0028, Y =  0.250, M_mix = 5.00E-04
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.805E+01 2.928E+03 1.959E+02 7.734E+02 7.952E+00 7.135E+00 5.942E-05 1.969E+01 2.987E+01 1.338E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.355E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.177E-28 3.852E-01 1.674E-02 5.339E-02
  1.805E+01 2.928E+03 1.959E+02 7.734E+02 7.952E+00 7.135E+00 5.887E-05 1.969E+01 2.987E+01 1.464E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.355E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.337E-28 3.852E-01 1.674E-02 5.339E-02
  1.805E+01 2.927E+03 1.959E+02 7.734E+02 7.952E+00 7.135E+00 7.226E-05 1.969E+01 2.987E+01 1.706E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.355E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.643E-28 3.852E-01 1.674E-02 5.339E-02
  1.854E+01 2.929E+03 1.960E+02 7.732E+02 7.952E+00 7.135E+00 2.581E-04 1.969E+01 2.988E+01 1.062E-06 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.366E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.709E-12 3.852E-01 1.675E-02 5.339E-02
  2.605E+01 2.925E+03 1.964E+02 7.743E+02 7.949E+00 7.134E+00 4.005E-04 1.970E+01 2.988E+01 2.754E-05 3.203E-01 8.010E-03 4.519E-02 2.115E-04 3.377E+03 6.141E+02 1.710E-04 7.220E-02 6.677E-03 1.393E-03 2.152E-02 4.325E-05 1.929E-03 1.119E-01 1.009E-01 7.352E-02 7.058E-02 1.134E-01 2.826E-02 6.370E-02 2.312E-02 3.081E-03 2.461E-09 3.852E-01 1.678E-02 5.341E-02
  4.087E+01 2.929E+03 1.974E+02 7.779E+02 7.931E+00 7.129E+00 4.699E-04 1.970E+01 2.987E+01 9.030E-05 3.222E-01 8.021E-03 4.520E-02 2.140E-04 3.224E+03 5.864E+02 2.660E-04 7.230E-02 6.686E-03 1.395E-03 2.153E-02 4.892E-05 1.929E-03 1.120E-01 1.009E-01 7.389E-02 7.150E-02 1.134E-01 2.837E-02 6.368E-02 2.319E-02 3.120E-03 4.610E-08 3.855E-01 1.688E-02 5.351E-02
  6.147E+01 2.948E+03 1.989E+02 7.835E+02 7.870E+00 7.116E+00 5.161E-04 1.970E+01 2.985E+01 1.818E-04 3.257E-01 8.040E-03 4.523E-02 2.190E-04 3.016E+03 5.491E+02 4.176E-04 7.249E-02 6.703E-03 1.398E-03 2.154E-02 5.788E-05 1.930E-03 1.121E-01 1.010E-01 7.455E-02 7.301E-02 1.134E-01 2.861E-02 6.365E-02 2.333E-02 3.235E-03 5.654E-07 3.859E-01 1.709E-02 5.376E-02
