#
# Initial mass = 5.000, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.861E+01 4.007E+03 1.746E+02 7.695E+02 8.763E+00 6.905E+00 1.212E-03 1.970E+01 2.987E+01 3.350E-05 3.223E-01 8.002E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 3.016E-04 7.334E-02 6.677E-03 1.392E-03 2.152E-02 4.168E-05 1.929E-03 1.119E-01 1.009E-01 7.378E-02 7.031E-02 1.133E-01 2.842E-02 6.366E-02 2.315E-02 3.091E-03 1.588E-14 3.852E-01 1.689E-02 5.339E-02
  1.868E+01 3.988E+03 1.750E+02 7.685E+02 8.761E+00 6.906E+00 1.208E-03 1.970E+01 2.987E+01 3.312E-05 3.223E-01 8.002E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 3.012E-04 7.334E-02 6.677E-03 1.392E-03 2.152E-02 4.168E-05 1.929E-03 1.119E-01 1.009E-01 7.377E-02 7.031E-02 1.133E-01 2.842E-02 6.366E-02 2.315E-02 3.091E-03 1.583E-14 3.852E-01 1.689E-02 5.339E-02
  1.867E+01 4.004E+03 1.750E+02 7.685E+02 8.761E+00 6.906E+00 1.228E-03 1.970E+01 2.987E+01 3.279E-05 3.223E-01 8.002E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 3.012E-04 7.334E-02 6.677E-03 1.392E-03 2.152E-02 4.168E-05 1.929E-03 1.119E-01 1.009E-01 7.377E-02 7.031E-02 1.133E-01 2.842E-02 6.366E-02 2.315E-02 3.091E-03 1.581E-14 3.852E-01 1.689E-02 5.339E-02
  1.959E+01 4.241E+03 1.751E+02 7.689E+02 8.760E+00 6.906E+00 1.251E-03 1.970E+01 2.988E+01 3.557E-05 3.223E-01 8.003E-03 4.519E-02 2.107E-04 3.437E+03 6.251E+02 3.040E-04 7.334E-02 6.677E-03 1.392E-03 2.152E-02 4.169E-05 1.929E-03 1.119E-01 1.009E-01 7.378E-02 7.031E-02 1.133E-01 2.843E-02 6.366E-02 2.316E-02 3.091E-03 1.828E-11 3.852E-01 1.689E-02 5.340E-02
  2.185E+01 5.612E+03 1.753E+02 7.704E+02 8.759E+00 6.905E+00 1.269E-03 1.970E+01 2.988E+01 4.338E-05 3.224E-01 8.004E-03 4.519E-02 2.108E-04 3.437E+03 6.251E+02 3.118E-04 7.334E-02 6.677E-03 1.392E-03 2.152E-02 4.172E-05 1.929E-03 1.119E-01 1.009E-01 7.381E-02 7.032E-02 1.133E-01 2.843E-02 6.366E-02 2.316E-02 3.093E-03 1.707E-10 3.852E-01 1.690E-02 5.340E-02
  2.420E+01 1.741E+04 1.760E+02 7.797E+02 8.756E+00 6.905E+00 1.282E-03 1.971E+01 2.989E+01 5.793E-05 3.227E-01 8.006E-03 4.519E-02 2.108E-04 3.437E+03 6.250E+02 3.264E-04 7.335E-02 6.678E-03 1.392E-03 2.152E-02 4.180E-05 1.929E-03 1.119E-01 1.009E-01 7.386E-02 7.033E-02 1.133E-01 2.845E-02 6.366E-02 2.317E-02 3.097E-03 1.127E-09 3.852E-01 1.691E-02 5.341E-02
  1.718E+01 3.130E+04 1.808E+02 9.714E+02 8.751E+00 6.905E+00 1.303E-03 1.971E+01 2.990E+01 7.849E-05 3.231E-01 8.008E-03 4.519E-02 2.110E-04 3.435E+03 6.248E+02 3.479E-04 7.336E-02 6.679E-03 1.393E-03 2.152E-02 4.193E-05 1.929E-03 1.119E-01 1.008E-01 7.394E-02 7.035E-02 1.133E-01 2.847E-02 6.366E-02 2.319E-02 3.105E-03 6.080E-09 3.853E-01 1.693E-02 5.342E-02
