#
# Initial mass = 3.250, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.805E+01 2.928E+03 1.959E+02 7.734E+02 7.952E+00 7.135E+00 5.942E-05 1.969E+01 2.987E+01 1.338E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.355E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.177E-28 3.852E-01 1.674E-02 5.339E-02
  1.805E+01 2.928E+03 1.959E+02 7.734E+02 7.952E+00 7.135E+00 5.887E-05 1.969E+01 2.987E+01 1.464E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.355E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.337E-28 3.852E-01 1.674E-02 5.339E-02
  1.805E+01 2.927E+03 1.959E+02 7.734E+02 7.952E+00 7.135E+00 7.226E-05 1.969E+01 2.987E+01 1.706E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.355E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.643E-28 3.852E-01 1.674E-02 5.339E-02
  1.854E+01 2.929E+03 1.960E+02 7.732E+02 7.952E+00 7.135E+00 2.581E-04 1.969E+01 2.988E+01 1.062E-06 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.250E+02 1.366E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.709E-12 3.852E-01 1.675E-02 5.339E-02
  2.585E+01 2.926E+03 1.965E+02 7.744E+02 7.947E+00 7.133E+00 3.921E-04 1.970E+01 2.988E+01 2.703E-05 3.204E-01 8.010E-03 4.519E-02 2.120E-04 3.312E+03 6.024E+02 1.776E-04 7.221E-02 6.679E-03 1.393E-03 2.153E-02 4.562E-05 1.929E-03 1.119E-01 1.009E-01 7.355E-02 7.088E-02 1.134E-01 2.827E-02 6.370E-02 2.312E-02 3.083E-03 3.892E-09 3.853E-01 1.678E-02 5.342E-02
  4.007E+01 2.931E+03 1.977E+02 7.787E+02 7.917E+00 7.127E+00 4.583E-04 1.970E+01 2.987E+01 8.988E-05 3.229E-01 8.022E-03 4.521E-02 2.163E-04 3.027E+03 5.507E+02 2.930E-04 7.235E-02 6.693E-03 1.396E-03 2.154E-02 5.740E-05 1.929E-03 1.121E-01 1.010E-01 7.401E-02 7.265E-02 1.134E-01 2.841E-02 6.368E-02 2.320E-02 3.136E-03 1.040E-07 3.856E-01 1.691E-02 5.358E-02
  5.945E+01 2.953E+03 1.996E+02 7.857E+02 7.810E+00 7.105E+00 5.140E-04 1.970E+01 2.983E+01 1.739E-04 3.272E-01 8.041E-03 4.524E-02 2.240E-04 2.669E+03 4.863E+02 4.649E-04 7.259E-02 6.719E-03 1.402E-03 2.157E-02 7.550E-05 1.930E-03 1.122E-01 1.010E-01 7.477E-02 7.540E-02 1.134E-01 2.870E-02 6.365E-02 2.334E-02 3.281E-03 1.163E-06 3.862E-01 1.719E-02 5.397E-02
