#
# Initial mass = 1.000, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.480E+01 1.185E+03 1.026E+03 5.681E+02 7.931E+00 7.150E+00 2.242E-08 1.969E+01 2.987E+01 2.102E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.429E+03 6.235E+02 1.870E-06 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.473E+01 1.216E+03 9.607E+02 5.702E+02 7.941E+00 7.142E+00 4.334E-07 1.969E+01 2.987E+01 3.926E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.429E+03 6.235E+02 1.870E-06 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.473E+01 1.216E+03 9.599E+02 5.702E+02 7.941E+00 7.142E+00 3.879E-07 1.969E+01 2.987E+01 2.868E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.429E+03 6.235E+02 1.870E-06 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.473E+01 1.216E+03 9.600E+02 5.702E+02 7.941E+00 7.142E+00 3.269E-07 1.969E+01 2.987E+01 1.908E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.429E+03 6.235E+02 1.870E-06 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.483E+01 1.210E+03 9.640E+02 5.698E+02 7.941E+00 7.143E+00 2.854E-07 1.969E+01 2.987E+01 1.235E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.429E+03 6.235E+02 1.870E-06 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.480E+01 1.212E+03 9.639E+02 5.700E+02 7.941E+00 7.143E+00 5.790E-07 1.969E+01 2.987E+01 7.988E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.429E+03 6.235E+02 1.869E-06 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.500E+01 1.202E+03 9.700E+02 5.696E+02 7.940E+00 7.143E+00 2.972E-06 1.969E+01 2.987E+01 5.153E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.429E+03 6.235E+02 1.869E-06 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
