#
# Initial mass = 7.000, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.681E+00 1.433E+04 1.503E+02 2.192E+05 8.286E-01 3.625E+00 3.873E-02 1.971E+01 2.988E+01 2.304E-04 3.315E-01 7.993E-03 4.519E-02 2.109E-04 3.435E+03 6.249E+02 8.343E-04 7.722E-02 6.687E-03 1.392E-03 2.153E-02 4.319E-05 1.930E-03 1.120E-01 1.006E-01 7.519E-02 7.048E-02 1.128E-01 2.910E-02 6.353E-02 2.336E-02 3.154E-03 1.343E-13 3.853E-01 1.738E-02 5.344E-02
  2.663E+00 1.344E+04 1.494E+02 2.146E+05 6.441E-01 3.149E+00 4.746E-02 1.972E+01 2.988E+01 2.291E-04 3.315E-01 7.993E-03 4.519E-02 2.109E-04 3.435E+03 6.249E+02 8.343E-04 7.722E-02 6.687E-03 1.392E-03 2.153E-02 4.319E-05 1.930E-03 1.120E-01 1.006E-01 7.519E-02 7.048E-02 1.128E-01 2.910E-02 6.353E-02 2.336E-02 3.154E-03 1.343E-13 3.853E-01 1.738E-02 5.344E-02
  2.645E+00 1.271E+04 1.488E+02 2.100E+05 4.994E-01 2.689E+00 5.714E-02 1.972E+01 2.989E+01 2.277E-04 3.314E-01 7.993E-03 4.519E-02 2.109E-04 3.435E+03 6.249E+02 8.342E-04 7.722E-02 6.687E-03 1.392E-03 2.153E-02 4.319E-05 1.930E-03 1.120E-01 1.006E-01 7.519E-02 7.048E-02 1.128E-01 2.910E-02 6.353E-02 2.336E-02 3.154E-03 1.342E-13 3.853E-01 1.738E-02 5.344E-02
  2.626E+00 1.201E+04 1.481E+02 2.052E+05 3.867E-01 2.262E+00 6.756E-02 1.973E+01 2.989E+01 2.262E-04 3.314E-01 7.993E-03 4.519E-02 2.109E-04 3.435E+03 6.249E+02 8.342E-04 7.722E-02 6.687E-03 1.392E-03 2.153E-02 4.319E-05 1.930E-03 1.120E-01 1.006E-01 7.519E-02 7.048E-02 1.128E-01 2.910E-02 6.353E-02 2.336E-02 3.154E-03 1.343E-13 3.853E-01 1.738E-02 5.344E-02
  2.608E+00 1.135E+04 1.475E+02 2.008E+05 2.984E-01 1.873E+00 7.854E-02 1.973E+01 2.990E+01 2.248E-04 3.313E-01 7.993E-03 4.518E-02 2.109E-04 3.435E+03 6.249E+02 8.343E-04 7.722E-02 6.687E-03 1.392E-03 2.153E-02 4.319E-05 1.930E-03 1.120E-01 1.006E-01 7.519E-02 7.048E-02 1.128E-01 2.910E-02 6.353E-02 2.336E-02 3.154E-03 1.436E-13 3.853E-01 1.738E-02 5.344E-02
  2.588E+00 1.074E+04 1.469E+02 1.971E+05 2.278E-01 1.519E+00 9.020E-02 1.974E+01 2.991E+01 2.236E-04 3.313E-01 7.993E-03 4.518E-02 2.109E-04 3.435E+03 6.249E+02 8.344E-04 7.722E-02 6.687E-03 1.392E-03 2.153E-02 4.319E-05 1.930E-03 1.120E-01 1.006E-01 7.519E-02 7.048E-02 1.128E-01 2.910E-02 6.353E-02 2.336E-02 3.155E-03 2.906E-13 3.853E-01 1.738E-02 5.344E-02
  2.575E+00 1.025E+04 1.466E+02 1.945E+05 1.732E-01 1.215E+00 1.020E-01 1.974E+01 2.992E+01 2.227E-04 3.312E-01 7.993E-03 4.518E-02 2.109E-04 3.435E+03 6.249E+02 8.347E-04 7.723E-02 6.687E-03 1.392E-03 2.153E-02 4.319E-05 1.930E-03 1.120E-01 1.006E-01 7.519E-02 7.048E-02 1.128E-01 2.910E-02 6.353E-02 2.336E-02 3.155E-03 9.301E-12 3.853E-01 1.738E-02 5.344E-02
