#
# Initial mass = 4.000, Z =  0.0028, Y =  0.250, M_mix = 5.00E-04
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.861E+01 3.318E+03 1.817E+02 7.658E+02 8.285E+00 6.986E+00 4.110E-04 1.969E+01 2.988E+01 1.060E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.443E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.404E-23 3.852E-01 1.674E-02 5.339E-02
  1.861E+01 3.318E+03 1.817E+02 7.658E+02 8.285E+00 6.986E+00 4.086E-04 1.969E+01 2.988E+01 1.044E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.443E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.400E-23 3.852E-01 1.674E-02 5.339E-02
  1.861E+01 3.319E+03 1.817E+02 7.658E+02 8.285E+00 6.986E+00 4.624E-04 1.969E+01 2.988E+01 1.872E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.443E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.089E-21 3.852E-01 1.674E-02 5.339E-02
  2.032E+01 3.322E+03 1.818E+02 7.660E+02 8.285E+00 6.986E+00 5.310E-04 1.970E+01 2.988E+01 4.990E-06 3.197E-01 8.006E-03 4.519E-02 2.109E-04 3.405E+03 6.192E+02 1.508E-04 7.217E-02 6.675E-03 1.393E-03 2.152E-02 4.206E-05 1.929E-03 1.119E-01 1.009E-01 7.341E-02 7.036E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 6.919E-10 3.852E-01 1.675E-02 5.339E-02
  2.514E+01 3.335E+03 1.821E+02 7.669E+02 8.281E+00 6.985E+00 5.671E-04 1.970E+01 2.988E+01 2.577E-05 3.203E-01 8.010E-03 4.519E-02 2.122E-04 3.299E+03 6.000E+02 1.814E-04 7.220E-02 6.678E-03 1.393E-03 2.152E-02 4.496E-05 1.929E-03 1.119E-01 1.009E-01 7.354E-02 7.080E-02 1.134E-01 2.827E-02 6.370E-02 2.312E-02 3.084E-03 9.723E-09 3.853E-01 1.678E-02 5.342E-02
  3.297E+01 3.389E+03 1.827E+02 7.691E+02 8.259E+00 6.980E+00 5.923E-04 1.970E+01 2.988E+01 6.193E-05 3.217E-01 8.017E-03 4.520E-02 2.150E-04 3.130E+03 5.695E+02 2.398E-04 7.226E-02 6.686E-03 1.395E-03 2.153E-02 5.028E-05 1.929E-03 1.120E-01 1.010E-01 7.379E-02 7.164E-02 1.134E-01 2.835E-02 6.369E-02 2.317E-02 3.123E-03 1.284E-07 3.854E-01 1.686E-02 5.353E-02
  4.296E+01 3.492E+03 1.836E+02 7.727E+02 8.195E+00 6.967E+00 6.115E-04 1.970E+01 2.986E+01 1.057E-04 3.239E-01 8.025E-03 4.522E-02 2.194E-04 2.933E+03 5.339E+02 3.166E-04 7.236E-02 6.698E-03 1.398E-03 2.154E-02 5.764E-05 1.930E-03 1.121E-01 1.010E-01 7.414E-02 7.281E-02 1.134E-01 2.851E-02 6.367E-02 2.324E-02 3.211E-03 1.007E-06 3.858E-01 1.702E-02 5.377E-02
