#
# Initial mass = 4.000, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.861E+01 3.318E+03 1.817E+02 7.658E+02 8.285E+00 6.986E+00 4.110E-04 1.969E+01 2.988E+01 1.060E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.443E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.404E-23 3.852E-01 1.674E-02 5.339E-02
  1.861E+01 3.318E+03 1.817E+02 7.658E+02 8.285E+00 6.986E+00 4.086E-04 1.969E+01 2.988E+01 1.044E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.443E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.400E-23 3.852E-01 1.674E-02 5.339E-02
  1.861E+01 3.319E+03 1.817E+02 7.658E+02 8.285E+00 6.986E+00 4.624E-04 1.969E+01 2.988E+01 1.872E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.443E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.089E-21 3.852E-01 1.674E-02 5.339E-02
  2.026E+01 3.321E+03 1.818E+02 7.657E+02 8.285E+00 6.986E+00 5.212E-04 1.970E+01 2.988E+01 6.231E-06 3.198E-01 8.007E-03 4.519E-02 2.113E-04 3.364E+03 6.118E+02 1.545E-04 7.218E-02 6.676E-03 1.393E-03 2.152E-02 4.290E-05 1.929E-03 1.119E-01 1.009E-01 7.343E-02 7.048E-02 1.134E-01 2.824E-02 6.370E-02 2.310E-02 3.076E-03 4.148E-09 3.852E-01 1.675E-02 5.340E-02
  2.475E+01 3.332E+03 1.822E+02 7.670E+02 8.276E+00 6.984E+00 5.561E-04 1.970E+01 2.988E+01 2.723E-05 3.207E-01 8.011E-03 4.520E-02 2.140E-04 3.150E+03 5.728E+02 1.922E-04 7.223E-02 6.682E-03 1.394E-03 2.153E-02 4.827E-05 1.929E-03 1.120E-01 1.009E-01 7.359E-02 7.130E-02 1.134E-01 2.829E-02 6.370E-02 2.312E-02 3.092E-03 4.630E-08 3.853E-01 1.680E-02 5.345E-02
  3.189E+01 3.370E+03 1.831E+02 7.699E+02 8.233E+00 6.974E+00 5.819E-04 1.970E+01 2.986E+01 5.922E-05 3.223E-01 8.017E-03 4.521E-02 2.193E-04 2.854E+03 5.192E+02 2.541E-04 7.232E-02 6.693E-03 1.397E-03 2.154E-02 5.716E-05 1.929E-03 1.120E-01 1.010E-01 7.388E-02 7.272E-02 1.134E-01 2.840E-02 6.369E-02 2.317E-02 3.142E-03 3.985E-07 3.855E-01 1.690E-02 5.361E-02
  4.094E+01 3.462E+03 1.843E+02 7.744E+02 8.115E+00 6.938E+00 6.022E-04 1.970E+01 2.983E+01 9.744E-05 3.245E-01 8.026E-03 4.524E-02 2.270E-04 2.560E+03 4.663E+02 3.293E-04 7.245E-02 6.708E-03 1.400E-03 2.156E-02 6.843E-05 1.930E-03 1.121E-01 1.010E-01 7.425E-02 7.449E-02 1.134E-01 2.858E-02 6.367E-02 2.323E-02 3.239E-03 2.205E-06 3.859E-01 1.710E-02 5.395E-02
