#
# Initial mass = 3.750, Z =  0.0028, Y =  0.250, M_mix = 1.00E-04
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.865E+01 3.110E+03 1.887E+02 7.655E+02 8.142E+00 7.041E+00 3.245E-04 1.969E+01 2.988E+01 1.420E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.420E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.663E-25 3.852E-01 1.674E-02 5.339E-02
  1.867E+01 3.104E+03 1.889E+02 7.652E+02 8.142E+00 7.041E+00 3.253E-04 1.969E+01 2.988E+01 1.394E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.420E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.660E-25 3.852E-01 1.674E-02 5.339E-02
  1.887E+01 3.106E+03 1.889E+02 7.648E+02 8.142E+00 7.041E+00 4.113E-04 1.969E+01 2.988E+01 5.540E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.425E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.074E-03 8.314E-13 3.852E-01 1.675E-02 5.339E-02
  2.279E+01 3.111E+03 1.891E+02 7.653E+02 8.141E+00 7.040E+00 5.084E-04 1.970E+01 2.988E+01 1.107E-05 3.198E-01 8.007E-03 4.519E-02 2.108E-04 3.429E+03 6.235E+02 1.536E-04 7.217E-02 6.675E-03 1.393E-03 2.152E-02 4.150E-05 1.929E-03 1.119E-01 1.009E-01 7.343E-02 7.031E-02 1.134E-01 2.824E-02 6.370E-02 2.310E-02 3.075E-03 3.381E-10 3.852E-01 1.676E-02 5.339E-02
  3.063E+01 3.131E+03 1.894E+02 7.667E+02 8.138E+00 7.039E+00 5.613E-04 1.970E+01 2.989E+01 3.711E-05 3.203E-01 8.011E-03 4.519E-02 2.111E-04 3.417E+03 6.213E+02 1.829E-04 7.219E-02 6.676E-03 1.393E-03 2.152E-02 4.193E-05 1.929E-03 1.119E-01 1.009E-01 7.353E-02 7.040E-02 1.134E-01 2.827E-02 6.370E-02 2.312E-02 3.083E-03 2.183E-09 3.853E-01 1.678E-02 5.341E-02
  4.142E+01 3.224E+03 1.900E+02 7.700E+02 8.128E+00 7.037E+00 5.952E-04 1.971E+01 2.990E+01 8.354E-05 3.214E-01 8.019E-03 4.519E-02 2.121E-04 3.397E+03 6.179E+02 2.398E-04 7.223E-02 6.680E-03 1.393E-03 2.152E-02 4.267E-05 1.929E-03 1.119E-01 1.009E-01 7.374E-02 7.055E-02 1.134E-01 2.833E-02 6.369E-02 2.317E-02 3.106E-03 2.379E-08 3.854E-01 1.685E-02 5.346E-02
  5.349E+01 3.313E+03 1.907E+02 7.731E+02 8.109E+00 7.033E+00 6.158E-04 1.972E+01 2.991E+01 1.396E-04 3.230E-01 8.029E-03 4.520E-02 2.131E-04 3.380E+03 6.149E+02 3.128E-04 7.229E-02 6.685E-03 1.394E-03 2.152E-02 4.353E-05 1.929E-03 1.120E-01 1.009E-01 7.401E-02 7.070E-02 1.134E-01 2.842E-02 6.367E-02 2.324E-02 3.144E-03 9.068E-08 3.856E-01 1.693E-02 5.355E-02
