#
# Initial mass = 3.000, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.801E+01 3.066E+03 1.220E+02 7.993E+02 7.931E+00 7.149E+00 1.430E-05 1.969E+01 2.987E+01 2.373E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.309E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.507E-28 3.852E-01 1.674E-02 5.339E-02
  1.801E+01 3.065E+03 1.220E+02 7.993E+02 7.931E+00 7.149E+00 1.401E-05 1.969E+01 2.987E+01 2.268E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.309E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.504E-28 3.852E-01 1.674E-02 5.339E-02
  1.802E+01 3.065E+03 1.220E+02 7.992E+02 7.932E+00 7.150E+00 4.973E-05 1.969E+01 2.987E+01 2.151E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.308E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.519E-28 3.852E-01 1.674E-02 5.339E-02
  2.056E+01 3.044E+03 1.225E+02 7.976E+02 7.933E+00 7.151E+00 4.591E-04 1.969E+01 2.988E+01 4.952E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.366E-04 7.218E-02 6.675E-03 1.393E-03 2.152E-02 4.128E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.443E-11 3.852E-01 1.675E-02 5.339E-02
  3.387E+01 3.029E+03 1.230E+02 7.996E+02 7.931E+00 7.151E+00 7.100E-04 1.970E+01 2.987E+01 4.670E-05 3.209E-01 8.014E-03 4.519E-02 2.121E-04 3.324E+03 6.045E+02 2.013E-04 7.227E-02 6.680E-03 1.394E-03 2.153E-02 4.624E-05 1.929E-03 1.120E-01 1.009E-01 7.364E-02 7.103E-02 1.134E-01 2.830E-02 6.369E-02 2.314E-02 3.088E-03 4.557E-09 3.853E-01 1.681E-02 5.343E-02
  5.946E+01 3.005E+03 1.246E+02 8.049E+02 7.896E+00 7.145E+00 7.952E-04 1.970E+01 2.985E+01 1.434E-04 3.244E-01 8.034E-03 4.521E-02 2.167E-04 3.054E+03 5.559E+02 3.767E-04 7.253E-02 6.698E-03 1.397E-03 2.154E-02 5.994E-05 1.929E-03 1.121E-01 1.010E-01 7.433E-02 7.315E-02 1.134E-01 2.850E-02 6.367E-02 2.326E-02 3.157E-03 1.063E-07 3.857E-01 1.699E-02 5.362E-02
  9.345E+01 3.003E+03 1.264E+02 8.152E+02 7.783E+00 7.123E+00 8.460E-04 1.969E+01 2.981E+01 2.738E-04 3.302E-01 8.064E-03 4.525E-02 2.247E-04 2.718E+03 4.954E+02 6.473E-04 7.296E-02 6.731E-03 1.403E-03 2.157E-02 8.127E-05 1.930E-03 1.123E-01 1.010E-01 7.545E-02 7.644E-02 1.134E-01 2.888E-02 6.362E-02 2.349E-02 3.336E-03 9.939E-07 3.864E-01 1.734E-02 5.405E-02
