# Initial mass = 1.900, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.657, Mass expelled =   1.2430
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.2508850E-02  8.7843770E-01  9.1094655E-01  7.0670766E-01  7.3292029E-01 -1.5816972E-02
      d      2   6.9813010E-18  6.9813010E-18  0.0000000E+00  5.6164927E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.7832738E-04  2.7832738E-04  0.0000000E+00  2.2391582E-04  0.0000000E+00  0.0000000E+00
    he4      4   2.6533961E-02  3.4965280E-01  3.2311884E-01  2.8129748E-01  2.5997174E-01  3.4239709E-02
    li7      7  -3.8420573E-09  1.8125227E-09  5.6545799E-09  1.4581839E-09  4.5495052E-09 -4.9415189E-01
    be7      7   8.9965801E-18  8.9965801E-18  0.0000000E+00  7.2377956E-18  0.0000000E+00  0.0000000E+00
     b8      8   4.9668067E-28  4.9668067E-28  0.0000000E+00  3.9958217E-28  0.0000000E+00  0.0000000E+00
    c12     12   4.3728864E-03  5.9297476E-03  1.5568612E-03  4.7705127E-03  1.2526038E-03  5.8075130E-01
    c13     13   2.6619686E-05  4.5485787E-05  1.8866102E-05  3.6593552E-05  1.5179100E-05  3.8215858E-01
    c14     14   3.6556043E-09  3.6556043E-09  0.0000000E+00  2.9409526E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.4463902E-04  1.1049393E-03  4.6030022E-04  8.8892935E-04  3.7034374E-04  3.8026226E-01
    n15     15  -5.3419114E-07  5.9958325E-07  1.1337744E-06  4.8236780E-07  9.1220090E-07 -2.7671218E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.5441119E-04  3.9138244E-03  3.7594133E-03  3.1486920E-03  3.0247113E-03  1.7446257E-02
    o17     17   1.6684620E-05  1.8202172E-05  1.5175525E-06  1.4643741E-05  1.2209773E-06  1.0789444E+00
    o18     18  -2.6132484E-06  5.8454316E-06  8.4586800E-06  4.7026801E-06  6.8055997E-06 -1.6052100E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.7133423E-07  8.1492112E-07  2.4358687E-07  6.5560823E-07  1.9598269E-07  5.2442670E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.5186379E-07  7.7132467E-04  7.7117281E-04  6.2053470E-04  6.2046252E-04  5.0474708E-05
   ne21     21   1.2360374E-07  2.0646471E-06  1.9410434E-06  1.6610193E-06  1.5617053E-06  2.6775582E-02
   ne22     22   4.7033772E-04  5.3271308E-04  6.2375366E-05  4.2857043E-04  5.0185346E-05  9.3144530E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   9.2118949E-26  9.2118949E-26  0.0000000E+00  7.4110173E-26  0.0000000E+00  0.0000000E+00
   na23     23   8.8345405E-06  2.9710565E-05  2.0876025E-05  2.3902303E-05  1.6796224E-05  1.5322807E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.2025994E-06  3.6906594E-04  3.6786334E-04  2.9691544E-04  2.9597184E-04  1.3824379E-03
   mg25     25   6.3872358E-07  4.9150047E-05  4.8511323E-05  3.9541468E-05  3.9030758E-05  5.6458376E-03
   mg26     26  -1.3023964E-07  5.5417120E-05  5.5547360E-05  4.4583361E-05  4.4691740E-05 -1.0544497E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.6710219E-06  3.7092988E-05  3.5421966E-05  2.9841502E-05  2.8499451E-05  1.9984184E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
