# Initial mass = 2.100, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.659, Mass expelled =   1.4410
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.2964458E-02  1.0131005E+00  1.0560650E+00  7.0305377E-01  7.3292029E-01 -1.8068232E-02
      d      2   9.3591069E-18  9.3591069E-18  0.0000000E+00  6.4948696E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.7389140E-04  2.7389140E-04  0.0000000E+00  1.9007036E-04  0.0000000E+00  0.0000000E+00
    he4      4   3.3469647E-02  4.0806293E-01  3.7459329E-01  2.8318039E-01  2.5997174E-01  3.7137013E-02
    li7      7  -4.5435886E-09  2.0117941E-09  6.5553825E-09  1.3961097E-09  4.5495052E-09 -5.1304466E-01
    be7      7   7.1270196E-18  7.1270196E-18  0.0000000E+00  4.9458845E-18  0.0000000E+00  0.0000000E+00
     b8      8   2.4504709E-28  2.4504709E-28  0.0000000E+00  1.7005350E-28  0.0000000E+00  0.0000000E+00
    c12     12   7.4905353E-03  9.2954123E-03  1.8048770E-03  6.4506675E-03  1.2526038E-03  7.1179092E-01
    c13     13   3.0061185E-05  5.1932751E-05  2.1871567E-05  3.6039382E-05  1.5179100E-05  3.7553138E-01
    c14     14   3.5494849E-09  3.5494849E-09  0.0000000E+00  2.4632094E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.5420534E-04  1.2878337E-03  5.3362834E-04  8.9370832E-04  3.7034374E-04  3.8259077E-01
    n15     15  -6.2307942E-07  6.9131085E-07  1.3143903E-06  4.7974379E-07  9.1220090E-07 -2.7908114E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.9246805E-04  4.5507746E-03  4.3583065E-03  3.1580669E-03  3.0247113E-03  1.8737406E-02
    o17     17   2.6152193E-05  2.7911499E-05  1.7593062E-06  1.9369534E-05  1.2209773E-06  1.2004117E+00
    o18     18  -3.0970800E-06  6.7091091E-06  9.8061892E-06  4.6558703E-06  6.8055997E-06 -1.6486558E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   9.4269558E-07  1.2250871E-06  2.8239148E-07  8.5016450E-07  1.9598269E-07  6.3728523E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.0740478E-06  8.9509855E-04  8.9402450E-04  6.2116486E-04  6.2046252E-04  4.9129652E-04
   ne21     21   1.8466176E-07  2.4349229E-06  2.2502611E-06  1.6897452E-06  1.5617053E-06  3.4222148E-02
   ne22     22   7.0940366E-04  7.8171573E-04  7.2312068E-05  5.4248143E-04  5.0185346E-05  1.0338080E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   5.0242015E-26  5.0242015E-26  0.0000000E+00  3.4866074E-26  0.0000000E+00  0.0000000E+00
   na23     23   1.2657205E-05  3.6858884E-05  2.4201679E-05  2.5578684E-05  1.6796224E-05  1.8266653E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.6031263E-06  4.2806895E-04  4.2646582E-04  2.9706382E-04  2.9597184E-04  1.5993927E-03
   mg25     25   1.1243246E-06  5.7363748E-05  5.6239423E-05  3.9808292E-05  3.9030758E-05  8.5665612E-03
   mg26     26  -2.5884219E-07  6.4137494E-05  6.4396336E-05  4.4509015E-05  4.4691740E-05 -1.7792619E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.7014430E-06  4.3766304E-05  4.1064861E-05  3.0372174E-05  2.8499451E-05  2.7639359E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.1190499E-07  4.7242132E-04  4.7220942E-04  3.2784269E-04  3.2771836E-04  1.6475882E-04
   si29     29   4.5543857E-08  2.4880504E-05  2.4834961E-05  1.7266137E-05  1.7235727E-05  7.6560123E-04
   si30     30   1.4170655E-07  1.7077069E-05  1.6935363E-05  1.1850846E-05  1.1753322E-05  3.5887174E-03
    p31     31   2.0014113E-07  4.9149962E-06  4.7148551E-06  3.4108232E-06  3.2721596E-06  1.8024718E-02
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -2.4576730E-07  2.2604087E-04  2.2628663E-04  1.5686388E-04  1.5704533E-04 -5.0206372E-04
    s33     33   4.6974378E-08  1.9152130E-06  1.8682387E-06  1.3290861E-06  1.2965775E-06  1.0754614E-02
    s34     34   2.5142072E-08  1.0890322E-05  1.0865180E-05  7.5574753E-06  7.5405505E-06  9.7366975E-04
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   7.2063031E-09  6.0839128E-08  5.3632824E-08  4.2220073E-08  3.7221753E-08  5.4722138E-02
   cl35     35  -7.4787749E-09  2.3138075E-06  2.3212863E-06  1.6056956E-06  1.6109974E-06 -1.4315989E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   9.8004989E-08  8.8229172E-07  7.8428673E-07  6.1227740E-07  5.4430336E-07  5.1107191E-02
   ar36     36  -1.3830140E-07  4.3087461E-05  4.3225762E-05  2.9901083E-05  2.9999139E-05 -1.4218338E-03
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   4.1309249E-08  8.3373116E-06  8.2960023E-06  5.7857815E-06  5.7575144E-06  2.1270099E-03
   ar39     39   3.2154500E-12  3.2154500E-12  0.0000000E+00  2.2314017E-12  0.0000000E+00  0.0000000E+00
   ar40     40   8.2889793E-09  2.2255835E-08  1.3966855E-08  1.5444716E-08  9.6931458E-09  2.0231518E-01
    k39     39   6.9342150E-09  2.2573879E-06  2.2504537E-06  1.5665426E-06  1.5618388E-06  1.3060005E-03
    k40     40  -3.6430575E-10  0.0000000E+00  3.6430575E-10  0.0000000E+00  2.5283206E-10  0.0000000E+00
    k41     41   1.8237017E-08  1.8897138E-07  1.7073437E-07  1.3113906E-07  1.1849146E-07  4.4045046E-02
   ca40     40  -9.3765266E-08  3.8869701E-05  3.8963466E-05  2.6974116E-05  2.7041060E-05 -1.0765068E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
