# Initial mass = 1.750, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.641, Mass expelled =   1.1090
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
 fe  26   7.244816 -0.295184  0.000000  6.91576E-04 -1.08697E-06  7.66957E-04
 co  27   4.620218 -0.249782  0.045402  1.73227E-06  1.88246E-07  1.92109E-06
 ni  28   5.907272 -0.292727  0.002456  3.34116E-05  1.56426E-07  3.70535E-05
 cu  29   4.015125 -0.234875  0.060309  4.63717E-07  6.60420E-08  5.14262E-07
 zn  30   4.357582 -0.272418  0.022766  1.05017E-06  5.78973E-08  1.16464E-06
 ga  31   2.897442 -0.182558  0.112626  3.88023E-08  9.78266E-09  4.30317E-08
 ge  32   3.370274 -0.209726  0.085457  1.20085E-07  3.19688E-08  1.33174E-07
 as  33   2.077304 -0.222696  0.072488  6.30889E-09  1.06718E-09  6.99656E-09
 se  34   3.184902 -0.155098  0.140086  8.51820E-08  3.25395E-08  9.44669E-08
 br  35   2.393889 -0.146111  0.149073  1.39475E-08  4.47827E-09  1.54678E-08
 kr  36   3.202002 -0.047998  0.247185  9.40318E-08  4.53882E-08  1.04281E-07
 rb  37   2.250744 -0.109256  0.185928  1.07297E-08  4.13284E-09  1.18992E-08
 sr  38   3.319343  0.439342  0.734526  1.28820E-07  1.16645E-07  1.42862E-07
  y  39   2.699354  0.529354  0.824538  3.13563E-08  2.95579E-08  3.47741E-08
 zr  40   3.152839  0.622839  0.918022  9.14086E-08  8.91115E-08  1.01372E-07
 nb  41   1.954336  0.544336  0.839520  5.89413E-09  5.58936E-09  6.53659E-09
 mo  42   2.430064  0.490064  0.785248  1.82013E-08  1.76779E-08  2.01853E-08
 ru  44   2.182448  0.422448  0.717632  1.08420E-08  1.03174E-08  1.20238E-08
 rh  45   1.206492  0.146492  0.441676  1.16673E-09  8.25263E-10  1.29391E-09
 pd  46   2.178065  0.528065  0.823249  1.13013E-08  1.08878E-08  1.25331E-08
 ag  47   1.446696  0.246696  0.541880  2.12632E-09  1.67999E-09  2.35809E-09
 cd  48   2.346895  0.636895  0.932079  1.76094E-08  1.74419E-08  1.95288E-08
 in  49   1.234488  0.474488  0.769672  1.38847E-09  1.28899E-09  1.53982E-09
 sn  50   2.804792  0.734792  1.029976  5.33727E-08  5.43989E-08  5.91903E-08
 sb  51   1.332037  0.322037  0.617221  1.84324E-09  1.76142E-09  2.04415E-09
 te  52   2.442770  0.262770  0.557954  2.49264E-08  2.50320E-08  2.76434E-08
  i  53   1.524715 -0.025285  0.269899  2.99385E-09  1.53422E-09  3.32018E-09
 xe  54   2.610962  0.370962  0.666146  3.77783E-08  3.35869E-08  4.18962E-08
 cs  55   1.428075  0.348075  0.643258  2.50990E-09  2.14969E-09  2.78347E-09
 ba  56   3.345754  1.165754  1.460937  2.14560E-07  2.29719E-07  2.37947E-07
 la  57   2.327979  1.157979  1.453163  2.08324E-08  2.22890E-08  2.31032E-08
 ce  58   2.791102  1.211102  1.506286  6.10420E-08  6.55919E-08  6.76956E-08
 pr  59   1.717088  0.957088  1.252271  5.17683E-09  5.41948E-09  5.74110E-09
 nd  60   2.529115  1.079115  1.374298  3.43748E-08  3.65994E-08  3.81216E-08
 sm  62   1.758065  0.818065  1.113249  6.07068E-09  6.34706E-09  6.73238E-09
 eu  63   0.733646  0.223646  0.518830  5.79998E-10  4.48168E-10  6.43218E-10
 gd  64   1.588958  0.538958  0.834141  4.30119E-09  4.07018E-09  4.77002E-09
 tb  65   0.634348  0.314348  0.609532  4.82592E-10  4.03490E-10  5.35194E-10
 dy  66   1.730745  0.600745  0.895929  6.16082E-09  5.96418E-09  6.83235E-09
 ho  67   0.756373  0.286373  0.581557  6.63304E-10  5.42538E-10  7.35604E-10
 er  68   1.517865  0.597865  0.893049  3.88414E-09  3.76529E-09  4.30751E-09
 tm  69   0.626524  0.506524  0.801708  5.03826E-10  4.70411E-10  5.58743E-10
 yb  70   1.840747  0.920747  1.215930  8.45149E-09  8.87665E-09  9.37270E-09
 lu  71   0.911420  0.821420  1.116603  1.00558E-09  1.02980E-09  1.11518E-09
 hf  72   1.777361  1.067361  1.362545  7.53380E-09  7.99249E-09  8.35499E-09
 ta  73   0.860627  0.980627  1.275811  9.25167E-10  9.71572E-10  1.02601E-09
  w  74   1.716566  1.066566  1.361750  6.74599E-09  7.15597E-09  7.48130E-09
 re  75   0.741706  0.481706  0.776890  7.24004E-10  6.68521E-10  8.02921E-10
 os  76   1.794949  0.444949  0.740132  8.36117E-09  7.58366E-09  9.27253E-09
 ir  77   1.234216 -0.085784  0.209399  2.32299E-09  9.83258E-10  2.57619E-09
 pt  78   1.825884  0.205884  0.501068  9.20729E-09  7.21674E-09  1.02109E-08
 au  79   1.021979  0.221979  0.517163  1.46020E-09  1.12641E-09  1.61936E-09
 hg  80   2.171256  1.001256  1.296440  2.09703E-08  2.21619E-08  2.32561E-08
 tl  81   1.752601  0.982601  1.277784  8.14864E-09  8.55948E-09  9.03685E-09
 pb  82   3.019027  0.979027  1.274210  1.52565E-07  1.60184E-07  1.69195E-07
 bi  83   0.748841  0.098841  0.394025  8.26009E-10  5.45780E-10  9.16044E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.7321   0.8257   1.4735   0.6478  -0.1993
