# Initial mass = 1.150, Z =  0.0010, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.627, Mass expelled =   0.5230
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.0123065E-02  3.7152296E-01  3.9164603E-01  7.1036893E-01  7.4898839E-01 -2.2991087E-02
      d      2   2.1972847E-18  2.1972847E-18  0.0000000E+00  4.2013091E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4048550E-04  1.4048550E-04  0.0000000E+00  2.6861471E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.7269969E-02  1.4799294E-01  1.3072297E-01  2.8296930E-01  2.4999611E-01  5.3806078E-02
    li7      7  -2.0064952E-10  1.3923016E-10  3.3987968E-10  2.6621444E-10  6.4998984E-10 -3.8767499E-01
    be7      7   1.4527222E-18  1.4527222E-18  0.0000000E+00  2.7776715E-18  0.0000000E+00  0.0000000E+00
     b8      8   8.8589196E-29  8.8589196E-29  0.0000000E+00  1.6938661E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.4437581E-03  2.5373362E-03  9.3578215E-05  4.8515033E-03  1.7896006E-04  1.4331203E+00
    c13     13   2.1932613E-06  3.3272456E-06  1.1339844E-06  6.3618463E-06  2.1686449E-06  4.6739477E-01
    c14     14   1.2167363E-08  1.2167363E-08  0.0000000E+00  2.3264557E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.0109167E-05  7.7776422E-05  2.7667254E-05  1.4871209E-04  5.2911178E-05  4.4879889E-01
    n15     15   3.2150275E-08  1.0029802E-07  6.8147742E-08  1.9177440E-07  1.3032654E-07  1.6775775E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.2474530E-04  3.5071227E-04  2.2596697E-04  6.7057792E-04  4.3214185E-04  1.9082291E-01
    o17     17   3.9229752E-07  4.8351302E-07  9.1215497E-08  9.2449903E-07  1.7444158E-07  7.2425652E-01
    o18     18   6.9386545E-08  5.7781222E-07  5.0842567E-07  1.1048035E-06  9.7231907E-07  5.5476185E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.7762689E-07  1.9226816E-07  1.4641270E-08  3.6762555E-07  2.8000137E-08  1.1182456E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   9.3346898E-07  4.7286339E-05  4.6352870E-05  9.0413647E-05  8.8645764E-05  8.5760029E-03
   ne21     21   1.4678781E-07  2.6345805E-07  1.1667024E-07  5.0374388E-07  2.2312152E-07  3.5366830E-01
   ne22     22   8.7589200E-05  9.1338392E-05  3.7491943E-06  1.7464320E-04  7.1700028E-06  1.3866324E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na23     23   1.0115714E-06  2.2663662E-06  1.2547948E-06  4.3333962E-06  2.3996840E-06  2.5667435E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   4.6718560E-07  2.2578339E-05  2.2111153E-05  4.3170818E-05  4.2285625E-05  8.9975093E-03
   mg25     25   5.6354565E-08  2.9722237E-06  2.9158691E-06  5.6830281E-06  5.5763417E-06  8.2304468E-03
   mg26     26   1.3577278E-07  3.4745567E-06  3.3387839E-06  6.6435118E-06  6.3851294E-06  1.7227972E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.9495505E-08  2.1886028E-06  2.1291073E-06  4.1847088E-06  4.0717296E-06  1.1886283E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28  -8.1909093E-09  2.4474650E-05  2.4482841E-05  4.6796653E-05  4.6821271E-05 -2.2840018E-04
   si29     29   6.8487225E-09  1.2944773E-06  1.2876286E-06  2.4751000E-06  2.4624760E-06  2.2207131E-03
   si30     30   5.1209327E-08  9.2926422E-07  8.7805489E-07  1.7767958E-06  1.6792023E-06  2.4534490E-02
    p31     31   9.4832302E-08  3.3928535E-07  2.4445305E-07  6.4872916E-07  4.6749486E-07  1.4228658E-01
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -6.4564119E-08  1.1667814E-05  1.1732378E-05  2.2309396E-05  2.2437136E-05 -2.4796154E-03
    s33     33   1.1179040E-09  9.7981257E-08  9.6863353E-08  1.8734465E-07  1.8524261E-07  4.9004192E-03
    s34     34   1.9741719E-08  5.8307330E-07  5.6333158E-07  1.1148629E-06  1.0773218E-06  1.4876054E-02
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   4.3785935E-09  7.1593171E-09  2.7807239E-09  1.3688942E-08  5.3178888E-09  4.1063067E-01
   cl35     35  -1.0230679E-09  1.1932964E-07  1.2035271E-07  2.2816374E-07  2.3016392E-07 -3.7906172E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   5.3094666E-09  4.5972712E-08  4.0663245E-08  8.7901931E-08  7.7764859E-08  5.3215001E-02
   ar36     36  -2.5192548E-08  2.2159518E-06  2.2411443E-06  4.2370016E-06  4.2859901E-06 -4.9925582E-03
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   4.8735558E-09  4.3499992E-07  4.3012636E-07  8.3173978E-07  8.2257861E-07  4.8100580E-03
   ar39     39   2.3435902E-12  2.3435902E-12  0.0000000E+00  4.4810518E-12  0.0000000E+00  0.0000000E+00
   ar40     40   6.6764403E-09  7.4005859E-09  7.2414547E-10  1.4150260E-08  1.3848642E-09  1.0093572E+00
    k39     39   1.3737704E-09  1.1805398E-07  1.1668021E-07  2.2572462E-07  2.2314060E-07  5.0003324E-03
    k40     40  -1.8888315E-11  0.0000000E+00  1.8888315E-11  0.0000000E+00  3.6122230E-11  0.0000000E+00
    k41     41   7.9820683E-10  9.6503436E-09  8.8521368E-09  1.8451900E-08  1.6928929E-08  3.7411600E-02
   ca40     40  -2.1065716E-08  1.9990896E-06  2.0201553E-06  3.8223511E-06  3.8633684E-06 -4.6355641E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   1.0703198E-09  1.5227773E-08  1.4157453E-08  2.9116199E-08  2.7074877E-08  3.1568151E-02
   ca43     43   2.7041280E-10  3.2947183E-09  3.0243055E-09  6.2996524E-09  5.7837171E-09  3.7109591E-02
   ca44     44   1.3825989E-09  4.9201507E-08  4.7818908E-08  9.4075538E-08  9.1449429E-08  1.2295683E-02
   ca45     45   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca46     46   1.6783055E-09  1.7741688E-09  9.5863324E-11  3.3922920E-09  1.8333014E-10  1.2672594E+00
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48   5.7291949E-11  4.7337378E-09  4.6764459E-09  9.0511234E-09  8.9432897E-09  5.2052061E-03
   sc45     45   3.1719938E-10  1.6662995E-09  1.3491002E-09  3.1860412E-09  2.5800349E-09  9.1625795E-02
   sc46     46   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48   1.0428045E-32  8.6131255E-31  8.5088450E-31  1.6468691E-30  1.6272415E-30  0.0000000E+00
   ti46     46   1.6851587E-10  8.4108001E-09  8.2422842E-09  1.6081835E-08  1.5762641E-08  8.7066377E-03
   ti47     47   1.1227375E-10  7.7069346E-09  7.5946609E-09  1.4736012E-08  1.4524116E-08  6.2902821E-03
   ti48     48  -6.0804695E-10  7.6244504E-08  7.6852551E-08  1.4578299E-07  1.4697370E-07 -3.5328027E-03
   ti49     49   7.0537309E-10  6.4627517E-09  5.7573786E-09  1.2357077E-08  1.1010479E-08  5.0109528E-02
   ti50     50   4.1037160E-09  9.7289119E-09  5.6251959E-09  1.8602126E-08  1.0757690E-08  2.3784357E-01
    v51     51   1.1297629E-12  1.2398081E-08  1.2396951E-08  2.3705699E-08  2.3708074E-08 -4.3516491E-05
   cr52     52  -4.4248623E-09  5.0376326E-07  5.0818812E-07  9.6321844E-07  9.7186489E-07 -3.8811339E-03
   cr53     53  -5.6225602E-10  5.8170077E-08  5.8732333E-08  1.1122386E-07  1.1232040E-07 -4.2606946E-03
