# Initial mass = 2.500, Z =  0.0010, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.718, Mass expelled =   1.7820
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0317087E-01  1.2314516E+00  1.3346225E+00  6.9105023E-01  7.4898839E-01 -3.4965437E-02
      d      2   1.1910496E-17  1.1910496E-17  0.0000000E+00  6.6837794E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4879377E-04  2.4879377E-04  0.0000000E+00  1.3961490E-04  0.0000000E+00  0.0000000E+00
    he4      4   7.6414824E-02  5.2188289E-01  4.4546807E-01  2.9286355E-01  2.4999611E-01  6.8732068E-02
    li7      7  -1.0992582E-09  5.8958727E-11  1.1582170E-09  3.3085701E-11  6.4998984E-10 -1.2932663E+00
    be7      7   4.2801941E-17  4.2801941E-17  0.0000000E+00  2.4019045E-17  0.0000000E+00  0.0000000E+00
     b8      8   4.1106041E-29  4.1106041E-29  0.0000000E+00  2.3067361E-29  0.0000000E+00  0.0000000E+00
    c12     12   2.3034927E-02  2.3353815E-02  3.1888895E-04  1.3105394E-02  1.7896006E-04  1.8646940E+00
    c13     13   6.5283002E-06  1.0392609E-05  3.8643084E-06  5.8319911E-06  2.1686449E-06  4.2962846E-01
    c14     14   3.6484892E-08  3.6484892E-08  0.0000000E+00  2.0474124E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.7822858E-04  2.7251101E-04  9.4282426E-05  1.5292423E-04  5.2911178E-05  4.6092895E-01
    n15     15  -1.4262427E-07  8.9604569E-08  2.3222884E-07  5.0283145E-08  1.3032654E-07 -4.1361049E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.5874389E-04  1.2287775E-03  7.7003357E-04  6.8954960E-04  4.3214185E-04  2.0293920E-01
    o17     17   3.3889814E-06  3.6998190E-06  3.1083746E-07  2.0762170E-06  1.7444158E-07  1.0756228E+00
    o18     18  -7.2911553E-07  1.0034599E-06  1.7325755E-06  5.6310881E-07  9.7231907E-07 -2.3721653E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.7368061E-06  5.7866996E-06  4.9893444E-08  3.2473058E-06  2.8000137E-08  2.0643632E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.1062274E-05  1.9902017E-04  1.5795790E-04  1.1168358E-04  8.8645764E-05  1.0033134E-01
   ne21     21   2.2311347E-06  2.6287148E-06  3.9758027E-07  1.4751485E-06  2.2312152E-07  8.2029426E-01
   ne22     22   2.6720180E-03  2.6847941E-03  1.2776229E-05  1.5066183E-03  7.1700028E-06  2.3224840E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   9.6955119E-20  9.6955119E-20  0.0000000E+00  5.4408031E-20  0.0000000E+00  0.0000000E+00
   na23     23   2.2099242E-05  2.6375239E-05  4.2759971E-06  1.4800919E-05  2.3996840E-06  7.9013461E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.0984426E-05  8.6333181E-05  7.5348755E-05  4.8447346E-05  4.2285625E-05  5.9077229E-02
   mg25     25   4.1515537E-05  5.1452022E-05  9.9364843E-06  2.8873186E-05  5.5763417E-06  7.1414542E-01
   mg26     26   2.1160067E-05  3.2537730E-05  1.1377662E-05  1.8259107E-05  6.3851294E-06  4.5630980E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.1717598E-06  1.2427175E-05  7.2554149E-06  6.9737225E-06  4.0717296E-06  2.3368573E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.9199433E-06  8.5350766E-05  8.3430823E-05  4.7896050E-05  4.6821271E-05  9.8565044E-03
   si29     29   3.2898106E-07  4.7168669E-06  4.3878858E-06  2.6469509E-06  2.4624760E-06  3.1373855E-02
   si30     30   6.2494701E-07  3.6171177E-06  2.9921707E-06  2.0298078E-06  1.6792023E-06  8.2351916E-02
    p31     31   2.9994578E-07  1.1329748E-06  8.3302905E-07  6.3578830E-07  4.6749486E-07  1.3353571E-01
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.1872121E-07  3.9462011E-05  3.9980732E-05  2.2144786E-05  2.2437136E-05 -5.6959139E-03
    s33     33   3.3730771E-08  3.6381459E-07  3.3008382E-07  2.0416081E-07  1.8524261E-07  4.2231485E-02
    s34     34   1.5531555E-07  2.0749953E-06  1.9196798E-06  1.1644192E-06  1.0773218E-06  3.3763945E-02
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   1.7447654E-08  2.6923599E-08  9.4759462E-09  1.5108640E-08  5.3178888E-09  4.5348614E-01
   cl35     35  -1.0328478E-08  3.9980063E-07  4.1012910E-07  2.2435499E-07  2.3016392E-07 -1.1101533E-02
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   8.1650370E-08  2.2021958E-07  1.3856921E-07  1.2357999E-07  7.7764859E-08  2.0116475E-01
   ar36     36  -2.3021494E-07  7.4069912E-06  7.6372062E-06  4.1565604E-06  4.2859901E-06 -1.3317076E-02
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   8.8614684E-08  1.5543676E-06  1.4657529E-06  8.7226010E-07  8.2257861E-07  2.5468601E-02
   ar39     39   5.7293502E-12  5.7293502E-12  0.0000000E+00  3.2151233E-12  0.0000000E+00  0.0000000E+00
   ar40     40   1.0352929E-08  1.2820619E-08  2.4676896E-09  7.1945108E-09  1.3848642E-09  7.1559405E-01
    k39     39   9.7564339E-09  4.0737069E-07  3.9761426E-07  2.2860306E-07  2.2314060E-07  1.0503428E-02
    k40     40  -6.4366207E-11  0.0000000E+00  6.4366207E-11  0.0000000E+00  3.6122230E-11  0.0000000E+00
    k41     41   8.3391001E-09  3.8504758E-08  3.0165658E-08  2.1607606E-08  1.6928929E-08  1.0597718E-01
   ca40     40  -1.5405612E-07  6.7300803E-06  6.8841364E-06  3.7767002E-06  3.8633684E-06 -9.8536462E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   9.0205141E-09  5.7265240E-08  4.8244726E-08  3.2135372E-08  2.7074877E-08  7.4416846E-02
   ca43     43   2.2926123E-09  1.2598618E-08  1.0306006E-08  7.0699309E-09  5.7837171E-09  8.7208159E-02
   ca44     44   2.8052511E-09  1.6575899E-07  1.6295374E-07  9.3018507E-08  9.1449429E-08  7.3883310E-03
   ca45     45   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca46     46   4.4345638E-09  4.7612398E-09  3.2667599E-10  2.6718516E-09  1.8333014E-10  1.1635785E+00
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48  -7.7942985E-11  1.5858106E-08  1.5936049E-08  8.8990486E-09  8.9432897E-09 -2.1537114E-03
   sc45     45   2.7037794E-09  7.3011437E-09  4.5973643E-09  4.0971622E-09  2.5800349E-09  2.0085756E-01
   sc46     46   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48  -1.4172888E-32  2.8854087E-30  2.8995816E-30  1.6191966E-30  1.6272415E-30  0.0000000E+00
   ti46     46  -4.8906834E-10  2.7598382E-08  2.8087451E-08  1.5487306E-08  1.5762641E-08 -7.6531009E-03
   ti47     47  -6.6380146E-10  2.5216721E-08  2.5880523E-08  1.4150796E-08  1.4524116E-08 -1.1308827E-02
   ti48     48  -1.2530904E-08  2.4936156E-07  2.6189247E-07  1.3993352E-07  1.4697370E-07 -2.1317907E-02
   ti49     49   7.6046067E-09  2.7224178E-08  1.9619572E-08  1.5277315E-08  1.1010479E-08  1.4224081E-01
   ti50     50   2.0975470E-08  4.0144599E-08  1.9169129E-08  2.2527832E-08  1.0757690E-08  3.2100040E-01
    v51     51  -1.1770709E-09  4.1068350E-08  4.2245421E-08  2.3046210E-08  2.3708074E-08 -1.2296745E-02
   cr52     52  -4.2406668E-08  1.6893595E-06  1.7317661E-06  9.4801311E-07  9.7186489E-07 -1.0791573E-02
   cr53     53  -3.3366518E-09  1.9680706E-07  2.0014372E-07  1.1044167E-07  1.1232040E-07 -7.3256888E-03
   cr54     54   3.7440095E-08  8.8200167E-08  5.0760072E-08  4.9495039E-08  2.8486486E-08  2.3992279E-01
   mn55     55  -2.6742555E-09  1.5097218E-06  1.5123960E-06  8.4720631E-07  8.4875467E-07 -7.9298951E-04
   fe54     54  -5.5350301E-07  9.4115676E-06  9.9650706E-06  5.2814630E-06  5.5923847E-06 -2.4842810E-02
   fe55     55  -3.2078527E-21 -3.2078527E-21  0.0000000E+00 -1.8001417E-21  0.0000000E+00  0.0000000E+00
   fe56     56  -4.9876544E-06  1.5723400E-04  1.6222165E-04  8.8234556E-05  9.1038579E-05 -1.3586801E-02
   fe57     57   1.1894224E-06  5.0027447E-06  3.8133223E-06  2.8073762E-06  2.1400315E-06  1.1788042E-01
