# Initial mass = 1.150, Z =  0.0010, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.627, Mass expelled =   0.5230
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
 ta  73   0.145691  0.265691  1.412850  1.79775E-10  9.03544E-11  9.40223E-11
  w  74   1.055512  0.405512  1.552672  1.48401E-09  7.54217E-10  7.76137E-10
 re  75   0.103983 -0.156017  0.991142  1.68060E-10  7.88398E-11  8.78953E-11
 os  76   1.125263 -0.224737  0.922422  1.80313E-09  8.29243E-10  9.43035E-10
 ir  77   0.469942 -0.850058  0.297101  4.02920E-10  1.03400E-10  2.10727E-10
 pt  78   1.102757 -0.517244  0.629916  1.75570E-09  7.16492E-10  9.18229E-10
 au  79   0.294563 -0.505437  0.641722  2.75703E-10  1.10979E-10  1.44193E-10
 hg  80   1.473206  0.303206  1.450365  4.23643E-09  2.14193E-09  2.21565E-09
 tl  81   1.219259  0.449259  1.596418  2.40540E-09  1.22586E-09  1.25803E-09
 pb  82   2.644131  0.604131  1.751290  6.48641E-08  3.33168E-08  3.39239E-08
 bi  83   0.794568  0.144568  1.291727  9.25032E-10  4.58844E-10  4.83792E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.0303   1.5734   1.7035   0.1301   0.0478
