                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9995216750407703E+000          1.3996651725285392E+000          1.9042237730797756E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260321" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              10          4.6223058840180028E+002          1.9042687211065675E+003          9.7210475709925470E+002          1.0634789558895161E+001          1.5192151044341040E+001          3.9869590156124428E+002          3.3877524273244734E+002         -2.8623189609961036E-001         -1.0000000000000000E+000          1.9994735852632841E+000          1.3996688649146443E+000         -1.3851993895270322E+001         -8.1336069482046032E+000         -1.3877570299705534E+001         -9.8999999999999986E+001         -1.5094664159790282E+001         -8.1336077788157954E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.8031698972531262E-006          2.8594700606673928E+053         -1.3718738265178908E+037          0.0000000000000000E+000         -8.0328019058730478E+025         -1.3718738265098581E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          7.3713089934565789E+002          1.9042703712453056E+003          9.7210517828641969E+002          1.0634789558901417E+001          1.5192139854208486E+001          3.9869601106407328E+002          3.3877544959074663E+002         -3.1330547185201207E-001         -1.0000000000000000E+000          1.9994721125041610E+000          1.3996688649152556E+000         -1.5513087258503166E+001         -8.3686731812641479E+000         -1.5538663662938413E+001         -9.8999999999999986E+001         -1.6755757523022567E+001         -8.3686732124078507E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.7609779309925676E-008          2.8594691933908918E+053         -7.9845238020659542E+036          0.0000000000000000E+000         -8.0327760912230770E+025         -7.9845238019856268E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.0413935312328276E+003          1.9042714156759803E+003          9.7210544487049538E+002          1.0634789558901591E+001          1.5192132771593631E+001          3.9869608037228227E+002          3.3877558051855664E+002         -3.4712474423834166E-001         -1.0000000000000000E+000          1.9994711803450784E+000          1.3996688649152667E+000         -1.8223395591779013E+001         -8.6500217278730993E+000         -1.8248971996214259E+001         -9.8999999999999986E+001         -1.9466065856298400E+001         -8.6500217279890865E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.5179652469165170E-010          2.8594686444616617E+053         -4.1773487942222456E+036          0.0000000000000000E+000         -8.0327589069117733E+025         -4.1773487941419182E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.3592575221351083E+003          1.9042719921951937E+003          9.7210559202321110E+002          1.0634789558901613E+001          1.5192128862037032E+001          3.9869611862996692E+002          3.3877565278988288E+002         -3.7897043592897695E-001         -1.0000000000000000E+000          1.9994706657994306E+000          1.3996688649152667E+000         -2.1267471028459973E+001         -8.9054601584296922E+000         -2.1293047432895222E+001         -9.8999999999999986E+001         -2.2510141292979363E+001         -8.9054601584298805E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.0964977959844404E-013          2.8594683414562277E+053         -2.3198635427713722E+036          0.0000000000000000E+000         -8.0327496471241037E+025         -2.3198635426910447E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          1.7240494887613365E+003          1.9042723790870234E+003          9.7210569077477908E+002          1.0634789558901620E+001          1.5192126238403880E+001          3.9869614430401498E+002          3.3877570128988657E+002         -4.0709682527304664E-001         -1.0000000000000000E+000          1.9994703204970965E+000          1.3996688649152667E+000         -2.4422992315200023E+001         -9.1213319564636333E+000         -2.4448568719635272E+001         -9.8999999999999986E+001         -2.5665662579719413E+001         -9.1213319564636333E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.7072063491247319E-016          2.8594681381146784E+053         -1.4112070263108671E+036          0.0000000000000000E+000         -8.0327434533350690E+025         -1.4112070262305397E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          2.1126330108849938E+003          1.9042726391624681E+003          9.7210575715730249E+002          1.0634789558901614E+001          1.5192124474752319E+001          3.9869616156255609E+002          3.3877573389243486E+002         -4.3299176432800596E-001         -1.0000000000000000E+000          1.9994700883789005E+000          1.3996688649152667E+000         -2.7772084763651954E+001         -9.3103377608716187E+000         -2.7797661168087199E+001         -9.8999999999999986E+001         -2.9014755028171340E+001         -9.3103377608716187E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.2559414964964576E-019          2.8594680014249538E+053         -9.1324012545838607E+035          0.0000000000000000E+000         -8.0327392912644945E+025         -9.1324012537805861E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          2.5227064035301423E+003          1.9042728206108352E+003          9.7210580347078576E+002          1.0634789558901616E+001          1.5192123244295358E+001          3.9869617360342266E+002          3.3877575663844613E+002         -4.5709959169641140E-001         -1.0000000000000000E+000          1.9994699264356586E+000          1.3996688649152667E+000         -3.1384625453780881E+001         -9.4801286633861341E+000         -3.1410201858216130E+001         -9.8999999999999986E+001         -3.2627295718300267E+001         -9.4801286633861341E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.1746995575345863E-022          2.8594679060598328E+053         -6.1772350063205498E+035          0.0000000000000000E+000         -8.0327363989511451E+025         -6.1772350055172760E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              80          2.9511221398517678E+003          1.9042729522844370E+003          9.7210583707959131E+002          1.0634789558901621E+001          1.5192122351376431E+001          3.9869618234124778E+002          3.3877577314479009E+002         -4.7929347546732065E-001         -1.0000000000000000E+000          1.9994698089165648E+000          1.3996688649152667E+000         -3.5188748758407677E+001         -9.6298123520389716E+000         -3.5214325162842925E+001         -9.8999999999999986E+001         -3.6431419022927066E+001         -9.6298123520389716E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.6030780447334301E-026          2.8594678368551940E+053         -4.3763340560019457E+035          0.0000000000000000E+000         -8.0327343030657996E+025         -4.3763340551986727E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          3.3987573104531753E+003          1.9042730515008095E+003          9.7210586240390569E+002          1.0634789558901616E+001          1.5192121678559962E+001          3.9869618892521976E+002          3.3877578558235956E+002         -5.0003305765115791E-001         -1.0000000000000000E+000          1.9994697203656582E+000          1.3996688649152667E+000         -3.9247181050774387E+001         -9.7644036164646373E+000         -3.9272757455209629E+001         -9.8999999999999986E+001         -4.0489851315293770E+001         -9.7644036164646373E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.1020311975266571E-030          2.8594677847093373E+053         -3.2101048927262745E+035          0.0000000000000000E+000         -8.0327327290974051E+025         -3.2101048919230011E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
