# Initial mass = 1.100, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.703, Mass expelled =   0.3967
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.15330E-01 -1.60443E-02  2.83767E-01
 he   2  11.003150  0.073150  1.875526  2.86142E-01  1.42632E-02  1.13511E-01
  c   6   8.610651  0.140651  1.943027  3.47758E-03  1.36372E-03  1.37953E-03
  n   7   6.776623 -1.093377  0.709000  5.94312E-05  1.89453E-05  2.35760E-05
  o   8   7.382389 -1.347610  0.454766  2.73860E-04  7.08363E-05  1.08638E-04
  f   9   4.518106  0.058106  1.860483  4.44489E-07  1.73882E-07  1.76326E-07
 ne  10   7.368744 -0.601256  1.201121  3.34743E-04  1.24391E-04  1.32790E-04
 na  11   5.460009 -0.849991  0.952386  4.70538E-06  1.65725E-06  1.86659E-06
 mg  12   5.990626 -1.649374  0.153003  1.68798E-05  1.96474E-06  6.69612E-06
 al  13   4.746259 -1.723741  0.078636  1.06753E-06  6.83636E-08  4.23481E-07
 si  14   5.755385 -1.794615  0.007761  1.13480E-05  5.75451E-08  4.50169E-06
  p  15   3.785266 -1.684734  0.117643  1.34063E-07  1.24163E-08  5.31820E-08
  s  16   5.359317 -1.800683  0.001694  5.20469E-06 -2.27396E-09  2.06467E-06
 cl  17   3.443725 -1.786275  0.016101  6.98915E-08  8.75211E-10  2.77255E-08
 ar  18   4.638046 -1.801954  0.000422  1.23193E-06 -1.96542E-09  4.88700E-07
  k  19   3.284216 -1.795784  0.006593  5.33847E-08  2.42151E-10  2.11774E-08
 ca  20   4.487446 -1.802554 -0.000177  8.73774E-07 -1.86802E-09  3.46620E-07
 sc  21   1.298581 -1.751419  0.050958  6.34476E-10  2.67437E-11  2.51693E-10
 ti  22   3.119482 -1.790518  0.011859  4.47265E-08  3.91346E-10  1.77427E-08
  v  23   2.157622 -1.802378 -0.000001  5.19691E-09 -5.15743E-12  2.06158E-09
 cr  24   3.819227 -1.820773 -0.018396  2.43357E-07 -2.84224E-10  9.65382E-08
 mn  25   3.680552 -1.799448  0.002929  1.86841E-07  1.28296E-10  7.41187E-08
 fe  26   5.737623 -1.802377  0.000000  2.16598E-05 -4.30682E-08  8.59228E-06
 co  27   3.135994 -1.734006  0.068371  5.72004E-08  3.20814E-09  2.26910E-08
 ni  28   4.408116 -1.791883  0.010493  1.06598E-06  8.02220E-09  4.22867E-07
 cu  29   2.649579 -1.600421  0.201956  2.01240E-08  2.94357E-09  7.98304E-09
 zn  30   2.938036 -1.691964  0.110413  4.02457E-08  3.52181E-09  1.59652E-08
 ga  31   1.702718 -1.377282  0.425095  2.49541E-09  6.16082E-10  9.89911E-10
 ge  32   2.196013 -1.383986  0.418390  8.09536E-09  2.07349E-09  3.21138E-09
 as  33   0.824806 -1.475194  0.327183  3.55191E-10  7.42361E-11  1.40902E-10
 se  34   2.109707 -1.230293  0.572084  7.21374E-09  2.16537E-09  2.86164E-09
 br  35   1.281922 -1.258078  0.544299  1.08527E-09  3.06961E-10  4.30519E-10
 kr  36   2.498988 -0.751012  1.051365  1.87615E-08  6.78043E-09  7.44258E-09
 rb  37   1.665073 -0.694927  1.107450  2.80494E-09  1.02538E-09  1.11270E-09
 sr  38   2.301121 -0.578879  1.223497  1.24386E-08  4.63954E-09  4.93430E-09
  y  39   1.665045 -0.504955  1.297421  2.91758E-09  1.09874E-09  1.15738E-09
 zr  40   1.968586 -0.561414  1.240963  6.02201E-09  2.25104E-09  2.38889E-09
 nb  41   0.780142 -0.629858  1.172519  3.97404E-10  1.46998E-10  1.57648E-10
 mo  42   1.143421 -0.796579  1.005798  9.47256E-10  3.47579E-10  3.75770E-10
 ru  44   0.841936 -0.918064  0.884313  4.98431E-10  1.78539E-10  1.97724E-10
 rh  45  -0.171008 -1.231008  0.571369  4.92584E-11  1.42713E-11  1.95405E-11
 pd  46   0.817281 -0.832719  0.969658  4.95851E-10  1.78202E-10  1.96701E-10
 ag  47   0.057863 -1.142137  0.660240  8.74587E-11  2.70702E-11  3.46943E-11
 cd  48   0.969952 -0.740048  1.062328  7.44402E-10  2.71836E-10  2.95299E-10
 in  49  -0.157021 -0.917021  0.885356  5.67592E-11  1.96959E-11  2.25160E-11
 sn  50   1.380515 -0.689485  1.112892  2.02325E-09  7.48740E-10  8.02610E-10
 sb  51  -0.132980 -1.142980  0.659396  6.36168E-11  2.20575E-11  2.52363E-11
 te  52   0.950823 -1.229177  0.573200  8.08575E-10  2.91395E-10  3.20756E-10
  i  53   0.022697 -1.527303  0.275074  9.48899E-11  1.75621E-11  3.76422E-11
 xe  54   1.087080 -1.152920  0.649457  1.13859E-09  3.58248E-10  4.51671E-10
 cs  55  -0.102576 -1.182576  0.619800  7.44753E-11  2.24180E-11  2.95438E-11
 ba  56   1.807367 -0.372633  1.429744  6.25418E-09  2.38849E-09  2.48099E-09
 la  57   0.799550 -0.370450  1.431927  6.21323E-10  2.37320E-10  2.46475E-10
 ce  58   1.293377 -0.286623  1.515754  1.95394E-09  7.51462E-10  7.75115E-10
 pr  59   0.261927 -0.498073  1.304303  1.82772E-10  6.88883E-11  7.25043E-11
 nd  60   1.065352 -0.384648  1.417729  1.18983E-09  4.54882E-10  4.71997E-10
 sm  62   0.274539 -0.665461  1.136916  2.00779E-10  7.53154E-11  7.96478E-11
 eu  63  -0.719050 -1.229050  0.573326  2.05938E-11  5.97642E-12  8.16943E-12
 gd  64   0.138688 -0.911312  0.891065  1.53577E-10  5.30544E-11  6.09229E-11
 tb  65  -0.817770 -1.137770  0.664607  1.71581E-11  5.32570E-12  6.80650E-12
 dy  66   0.260102 -0.869898  0.932479  2.09895E-10  7.35030E-11  8.32641E-11
 ho  67  -0.699340 -1.169340  0.633037  2.33887E-11  7.10746E-12  9.27815E-12
