# Initial mass = 0.950, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.736, Mass expelled =   0.2143
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.22145E-01 -7.20668E-03  1.54750E-01
 he   2  10.992662  0.062662  1.867869  2.81976E-01  6.81228E-03  6.04254E-02
  c   6   8.234510 -0.235490  1.569717  1.47657E-03  3.07879E-04  3.16418E-04
  n   7   6.734652 -1.135348  0.669859  5.44705E-05  9.17115E-06  1.16726E-05
  o   8   7.157774 -1.572225  0.232982  1.64828E-04  1.49010E-05  3.53215E-05
  f   9   4.082573 -0.377427  1.427780  1.64606E-07  3.39539E-08  3.52739E-08
 ne  10   6.952021 -1.017979  0.787228  1.29451E-04  2.32035E-05  2.77405E-05
 na  11   5.155214 -1.154786  0.650421  2.35460E-06  3.91490E-07  5.04574E-07
 mg  12   5.886042 -1.753958  0.051249  1.33937E-05  3.14300E-07  2.87018E-06
 al  13   4.760455 -1.709545  0.095662  1.11351E-06  4.67832E-08  2.38617E-07
 si  14   5.749293 -1.800707  0.004500  1.12966E-05  2.00614E-08  2.42078E-06
  p  15   3.715768 -1.754232  0.050975  1.15327E-07  2.69211E-09  2.47136E-08
  s  16   5.355492 -1.804508  0.000699  5.20820E-06 -4.75552E-10  1.11608E-06
 cl  17   3.431874 -1.798126  0.007081  6.86582E-08  2.08502E-10  1.47129E-08
 ar  18   4.634982 -1.805018  0.000189  1.23493E-06 -4.20215E-10  2.64636E-07
  k  19   3.277369 -1.802631  0.002575  5.30502E-08  5.91207E-11  1.13683E-08
 ca  20   4.484715 -1.805285 -0.000078  8.76567E-07 -4.10381E-10  1.87842E-07
 sc  21   1.266431 -1.783569  0.021638  5.94817E-10  5.94819E-12  1.27465E-10
 ti  22   3.109526 -1.800474  0.004733  4.41292E-08  8.34133E-11  9.45656E-09
  v  23   2.154095 -1.805905 -0.000699  5.20398E-09 -1.27065E-12  1.11517E-09
 cr  24   3.815863 -1.824137 -0.018930  2.43780E-07 -6.29967E-11  5.22402E-08
 mn  25   3.675904 -1.804096  0.001111  1.86613E-07  2.04530E-11  3.99898E-08
 fe  26   5.734793 -1.805207  0.000000  2.17241E-05 -9.47784E-09  4.65531E-06
 co  27   3.095922 -1.774078  0.031128  5.26556E-08  7.59120E-10  1.12837E-08
 ni  28   4.399820 -1.800179  0.005027  1.05577E-06  2.14658E-09  2.26245E-07
 cu  29   2.549049 -1.700951  0.104256  1.61177E-08  7.31588E-10  3.45389E-09
 zn  30   2.883761 -1.746239  0.058968  3.58561E-08  9.61809E-10  7.68370E-09
 ga  31   1.534043 -1.545957  0.259250  1.70838E-09  1.64152E-10  3.66093E-10
 ge  32   2.017799 -1.562201  0.243006  5.42176E-09  5.47161E-10  1.16184E-09
 as  33   0.681674 -1.618326  0.186881  2.57898E-10  1.92529E-11  5.52656E-11
 se  34   1.877784 -1.462216  0.342991  4.26929E-09  5.38756E-10  9.14878E-10
 br  35   1.065624 -1.474376  0.330831  6.65821E-10  7.59344E-11  1.42680E-10
 kr  36   2.144998 -1.105002  0.700204  8.38293E-09  1.43871E-09  1.79640E-09
 rb  37   1.322360 -1.037640  0.767567  1.28626E-09  2.28466E-10  2.75636E-10
 sr  38   1.941262 -0.938738  0.866469  5.48315E-09  1.01577E-09  1.17500E-09
  y  39   1.278878 -0.891122  0.914085  1.21052E-09  2.27725E-10  2.59406E-10
 zr  40   1.563953 -0.966047  0.839160  2.39457E-09  4.38673E-10  5.13139E-10
 nb  41   0.374539 -1.035461  0.769746  1.57670E-10  2.80343E-11  3.37874E-11
 mo  42   0.741863 -1.198137  0.607070  3.79339E-10  6.60607E-11  8.12895E-11
 ru  44   0.450560 -1.309440  0.495766  2.04337E-10  3.34239E-11  4.37878E-11
 rh  45  -0.455381 -1.515381  0.289825  2.58359E-11  2.69009E-12  5.53645E-12
 pd  46   0.433069 -1.216931  0.588276  2.06661E-10  3.42930E-11  4.42858E-11
 ag  47  -0.247586 -1.447586  0.357620  4.36990E-11  5.24585E-12  9.36437E-12
 cd  48   0.586211 -1.123789  0.681418  3.10588E-10  5.38821E-11  6.65568E-11
 in  49  -0.509625 -1.269625  0.535581  2.54419E-11  3.92859E-12  5.45201E-12
 sn  50   0.992031 -1.077969  0.727238  8.34993E-10  1.49832E-10  1.78933E-10
 sb  51  -0.482720 -1.492720  0.312486  2.87045E-11  4.43395E-12  6.15116E-12
 te  52   0.580520 -1.599480  0.205726  3.47965E-10  5.87054E-11  7.45663E-11
  i  53  -0.131651 -1.681651  0.123556  6.71412E-11  3.54065E-12  1.43879E-11
 xe  54   0.785980 -1.454020  0.351187  5.74627E-10  7.26713E-11  1.23138E-10
 cs  55  -0.385443 -1.465443  0.339764  3.91980E-11  4.55046E-12  8.39984E-12
 ba  56   1.419066 -0.760934  1.044273  2.58218E-09  5.03373E-10  5.53343E-10
 la  57   0.416604 -0.753396  1.051811  2.59711E-10  5.07089E-11  5.56541E-11
