# Initial mass = 3.750, Z =  0.0002, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.873, Mass expelled =   2.8769
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  6.88749E-01 -1.92833E-01  1.98149E+00
 he   2  11.056066  0.126065  1.914293  3.11209E-01  1.75557E-01  8.95330E-01
  c   6   8.100563 -0.369437  1.418790  1.03453E-03  2.86164E-03  2.97628E-03
  n   7   8.649977  0.779977  2.568204  4.27486E-03  1.22650E-02  1.22986E-02
  o   8   7.204345 -1.525655  0.262573  1.75000E-04  2.29314E-04  5.03465E-04
  f   9   3.830354 -0.629646  1.158581  8.78339E-08  2.34973E-07  2.52693E-07
 ne  10   6.871644 -1.098356  0.689871  1.02604E-04  2.34276E-04  2.95187E-04
 na  11   5.221603 -1.088397  0.699831  2.61663E-06  6.00973E-06  7.52791E-06
 mg  12   6.106988 -1.533011  0.255216  2.12464E-05  2.68112E-05  6.11247E-05
 al  13   4.802757 -1.667243  0.120985  1.17066E-06  7.92504E-07  3.36793E-06
 si  14   5.791478 -1.758523  0.029705  1.18732E-05  1.92818E-06  3.41586E-05
  p  15   3.838030 -1.631970  0.156258  1.45756E-07  1.23687E-07  4.19334E-07
  s  16   5.374674 -1.785326  0.002902  5.19165E-06 -5.40094E-08  1.49361E-05
 cl  17   3.467692 -1.762308  0.025920  7.11125E-08  9.86019E-09  2.04587E-07
 ar  18   4.653353 -1.786647  0.001581  1.22871E-06 -2.35361E-08  3.53493E-06
  k  19   3.307587 -1.772413  0.015814  5.42427E-08  4.22466E-09  1.56053E-07
 ca  20   4.501617 -1.788383 -0.000155  8.69207E-07 -2.66853E-08  2.50066E-06
 sc  21   1.378819 -1.671181  0.117046  7.34865E-10  4.82768E-10  2.11417E-09
 ti  22   3.129049 -1.780951  0.007277  4.40236E-08  8.16044E-10  1.26654E-07
  v  23   2.171039 -1.788961 -0.000734  5.16078E-09 -1.41334E-10  1.48473E-08
 cr  24   3.834331 -1.805669 -0.017442  2.42606E-07 -4.22239E-09  6.97964E-07
 mn  25   3.689662 -1.790338 -0.002110  1.83711E-07 -8.07427E-09  5.28527E-07
 fe  26   5.751772 -1.788228  0.000000  2.15455E-05 -6.41056E-07  6.19853E-05
 co  27   3.342823 -1.527177  0.261051  8.86710E-08  1.13806E-07  2.55102E-07
 ni  28   4.471480 -1.728519  0.059708  1.18759E-06  4.08049E-07  3.41664E-06
 cu  29   2.948043 -1.301957  0.486270  3.85240E-08  7.42837E-08  1.10832E-07
 zn  30   2.990587 -1.639413  0.148815  4.37346E-08  3.55785E-08  1.25822E-07
 ga  31   1.748176 -1.331824  0.456403  2.66779E-09  4.96397E-09  7.67510E-09
 ge  32   2.181575 -1.398425  0.389802  7.53965E-09  1.34389E-08  2.16912E-08
 as  33   0.785799 -1.514201  0.274027  3.12614E-10  4.15893E-10  8.99374E-10
 se  34   1.981385 -1.358615  0.429613  5.16884E-09  9.82093E-09  1.48705E-08
 br  35   1.153979 -1.386021  0.402207  7.78302E-10  1.34305E-09  2.23913E-09
 kr  36   2.045526 -1.204474  0.583753  6.35857E-09  1.34911E-08  1.82933E-08
 rb  37   1.342175 -1.017825  0.770402  1.28404E-09  3.06085E-09  3.69412E-09
