                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999344735176228E+000          7.9997378940704911E-001          1.0839244824567675E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260321" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              10          4.4439270565326990E+002          1.0839245926196036E+003          6.2587137509738261E+002          8.3465341964799684E+000          2.0866330581866848E+001          2.8782154256788453E+002          1.8967195674665837E+002         -2.4717097882472278E-001         -1.0000000000000000E+000          1.9999341229391039E+000          7.9997383738971561E-001         -1.4347484738195561E+001         -9.4734538384424276E+000         -1.4373061002675387E+001         -9.8999999999999986E+001         -1.5590157309912634E+001         -9.4734596428288000E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.2600646725673538E-005          1.4452230190987087E+053         -2.1993263299352742E+035          0.0000000000000000E+000         -1.1126359650489425E+026         -2.1993263288226382E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          5.1646697895664772E+002          1.0839246084224758E+003          6.2587137965975444E+002          8.3465341964809507E+000          2.0866330368913502E+001          2.8782154409768236E+002          1.8967195862905939E+002         -2.7383915080693672E-001         -1.0000000000000000E+000          1.9999341025284918E+000          7.9997383738977323E-001         -1.6184128864758677E+001         -9.6093544446611396E+000         -1.6209705129238507E+001         -9.8999999999999986E+001         -1.7426801436475632E+001         -9.6093545602750119E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.5098589494274156E-007          1.4452230148845936E+053         -1.6083950546204697E+035          0.0000000000000000E+000         -1.1126359061849771E+026         -1.6083950535078338E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          5.8352132487491781E+002          1.0839246193600059E+003          6.2587138281748639E+002          8.3465341964809578E+000          2.0866330221524734E+001          2.8782154515650257E+002          1.8967195993190867E+002         -3.0104589269554449E-001         -1.0000000000000000E+000          1.9999340884020105E+000          7.9997383738977379E-001         -1.8471473333215869E+001         -9.7345465654595920E+000         -1.8497049597695703E+001         -9.8999999999999986E+001         -1.9714145904932828E+001         -9.7345465662554886E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.7278139169006479E-009          1.4452230119679377E+053         -1.2055929135945556E+035          0.0000000000000000E+000         -1.1126358675298392E+026         -1.2055929124819197E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          6.5611186014451255E+002          1.0839246280633511E+003          6.2587138533019549E+002          8.3465341964809614E+000          2.0866330104242760E+001          2.8782154599903993E+002          1.8967196096862773E+002         -3.3252568733387083E-001         -1.0000000000000000E+000          1.9999340771611149E+000          7.9997383738977379E-001         -2.1540236457952179E+001         -9.8752432306456104E+000         -2.1565812722432010E+001         -9.8999999999999986E+001         -2.2782909029669135E+001         -9.8752432306465483E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.0390623616029692E-012          1.4452230096470603E+053         -8.7197498367802355E+034          0.0000000000000000E+000         -1.1126358365944313E+026         -8.7197498256538770E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          7.3570088228532370E+002          1.0839246349032028E+003          6.2587138730490278E+002          8.3465341964809614E+000          2.0866330012072300E+001          2.8782154666117981E+002          1.8967196178337258E+002         -3.6663820887020654E-001         -1.0000000000000000E+000          1.9999340683270346E+000          7.9997383738977379E-001         -2.5449706462927015E+001         -1.0020957585385412E+001         -2.5475282727406846E+001         -9.8999999999999986E+001         -2.6692379034643970E+001         -1.0020957585385414E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.5129733726829538E-016          1.4452230078231122E+053         -6.2343283751401744E+034          0.0000000000000000E+000         -1.1126358124061769E+026         -6.2343283640138160E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          8.3053319822096773E+002          1.0839246407120418E+003          6.2587138898195030E+002          8.3465341964809561E+000          2.0866329933795271E+001          2.8782154722351129E+002          1.8967196247530580E+002         -4.0195273307068097E-001         -1.0000000000000000E+000          1.9999340608245708E+000          7.9997383738977379E-001         -3.0299026021508286E+001         -1.0164721411764118E+001         -3.0324602285988121E+001         -9.8999999999999986E+001         -3.1541698593225242E+001         -1.0164721411764118E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.9202076427074523E-021          1.4452230062740992E+053         -4.4773995367875786E+034          0.0000000000000000E+000         -1.1126357920512559E+026         -4.4773995256612211E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          9.6820038884563871E+002          1.0839246468183217E+003          6.2587139074487072E+002          8.3465341964809596E+000          2.0866329851510063E+001          2.8782154781463669E+002          1.8967196320266950E+002         -4.3326696919164426E-001         -1.0000000000000000E+000          1.9999340529379415E+000          7.9997383738977379E-001         -3.5709007022656316E+001         -1.0291354480176855E+001         -3.5734583287136154E+001         -9.8999999999999986E+001         -3.6951679594373275E+001         -1.0291354480176855E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.6038872310111116E-026          1.4452230046457681E+053         -3.3449742925805946E+034          0.0000000000000000E+000         -1.1126357709958964E+026         -3.3449742814542371E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              80          1.2555891269116773E+003          1.0839246581058849E+003          6.2587139400365947E+002          8.3465341964809596E+000          2.0866329699404446E+001          2.8782154890734233E+002          1.8967196454721363E+002         -4.1525250058660335E-001         -1.0000000000000000E+000          1.9999340383593740E+000          7.9997383738977379E-001         -3.3810288853748339E+001         -1.0250246697227135E+001         -3.3835865118228170E+001         -9.8999999999999986E+001         -3.5052961425465298E+001         -1.0250246697227135E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5964596567067846E-024          1.4452230016357707E+053         -3.6770587745334868E+034          0.0000000000000000E+000         -1.1126357331573810E+026         -3.6770587634071293E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          1.5951974050196957E+003          1.0839246762963658E+003          6.2587139925536280E+002          8.3465341964809614E+000          2.0866329454278539E+001          2.8782155066829290E+002          1.8967196671401493E+002         -3.8702767410936628E-001         -1.0000000000000000E+000          1.9999340148652733E+000          7.9997383738977379E-001         -2.8655070634074843E+001         -1.0119810153927345E+001         -2.8680646898554677E+001         -9.8999999999999986E+001         -2.9897743205791798E+001         -1.0119810153927345E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7489273064841356E-019          1.4452229967850079E+053         -4.9652042903511987E+034          0.0000000000000000E+000         -1.1126356716643672E+026         -4.9652042792248421E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
