                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9986325976443591E+000          1.5989060781154874E+000          2.7645235194116240E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260329" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                       Omega_star                        Omega_orb 
                            1724          7.7952606728850616E+004          2.7944105701609537E+003          1.2791436540213440E+003          1.0296177695616901E+001          1.2862685348597919E+001          5.0951929997417642E+002          4.6026416146417193E+002         -3.8412035578199483E-001         -1.0000000000000000E+000          1.9974622036532377E+000          1.5989060784522762E+000         -1.8892990125937370E+001         -7.4827226396863811E+000         -1.8918566387172497E+001         -9.8999999999999986E+001         -2.0135662751144253E+001         -7.4827226396880695E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.6656943700368028E-012          3.6391657272354142E+053         -4.4723770818887940E+038          0.0000000000000000E+000         -4.1172833267254254E+025         -8.4460948881249343E+037         -3.6277675930758892E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5811600710049454E-008          2.6024111468430969E-008 
                            1725          7.7989498314184137E+004          2.7944027485138877E+003          1.2791411231199461E+003          1.0296189620121266E+001          1.2862692424660978E+001          5.0951822357476789E+002          4.6026331690033913E+002         -3.8410509511905067E-001         -1.0000000000000000E+000          1.9974609891469988E+000          1.5989060784522762E+000         -1.8891495101098599E+001         -7.4825275683082646E+000         -1.8917071362333726E+001         -9.8999999999999986E+001         -2.0134167726305481E+001         -7.4825275683099575E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.6766831603062240E-012          3.6391605288028584E+053         -4.4652021818768715E+038          0.0000000000000000E+000         -4.1173062473474855E+025         -8.4498853463435387E+037         -3.6202136472421059E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5812322775826292E-008          2.6024184310978532E-008 
                            1726          7.8026446104539980E+004          2.7943949435574518E+003          1.2791385970329727E+003          1.0296201528631807E+001          1.2862699465664031E+001          5.0951714896183904E+002          4.6026247419594023E+002         -3.8409046908458461E-001         -1.0000000000000000E+000          1.9974597723018712E+000          1.5989060784522762E+000         -1.8890149794099258E+001         -7.4823531632996874E+000         -1.8915726055334385E+001         -9.8999999999999986E+001         -2.0132822419306141E+001         -7.4823531633013856E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.6866092460312881E-012          3.6391553341401526E+053         -4.4551765179731657E+038          0.0000000000000000E+000         -4.1173290504943732E+025         -8.4532752830474629E+037         -3.6098489896680076E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5813102647509318E-008          2.6024256998493689E-008 
                            1727          7.8063487264059149E+004          2.7943871502647817E+003          1.2791360740836274E+003          1.0296213429620744E+001          1.2862706474436424E+001          5.0951607539978306E+002          4.6026163281317827E+002         -3.8407351019190344E-001         -1.0000000000000000E+000          1.9974585519136225E+000          1.5989060784522762E+000         -1.8888861142683435E+001         -7.4821865560078864E+000         -1.8914437403918559E+001         -9.8999999999999986E+001         -2.0131533767890318E+001         -7.4821865560095890E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.6961462919849737E-012          3.6391501392773681E+053         -4.4441175772830712E+038          0.0000000000000000E+000         -4.1173517847394448E+025         -8.4565147722490760E+037         -3.5984661000577517E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5813647699841073E-008          2.6024329577789404E-008 
                            1728          7.8100436624861555E+004          2.7943793968580444E+003          1.2791335635981120E+003          1.0296225276935886E+001          1.2862713432085840E+001          5.0951500694186467E+002          4.6026079578015327E+002         -3.8405696127632843E-001         -1.0000000000000000E+000          1.9974573340019446E+000          1.5989060784522762E+000         -1.8887364607466310E+001         -7.4819911350694248E+000         -1.8912940868701433E+001         -9.8999999999999986E+001         -2.0130037232673192E+001         -7.4819911350711328E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7072362781221344E-012          3.6391449654026398E+053         -4.4371592139307283E+038          0.0000000000000000E+000         -4.1173744864793483E+025         -8.4603167859248773E+037         -3.5911275353378291E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5814224658386392E-008          2.6024401786027306E-008 
                            1729          7.8137299177350680E+004          2.7943716832733262E+003          1.2791310655393870E+003          1.0296237070937876E+001          1.2862720338109048E+001          5.0951394356500049E+002          4.6025996309160405E+002         -3.8403729570020007E-001         -1.0000000000000000E+000          1.9974561184186976E+000          1.5989060784522762E+000         -1.8885904585174671E+001         -7.4818006979012877E+000         -1.8911480846409795E+001         -9.8999999999999986E+001         -2.0128577210381554E+001         -7.4818006979030001E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7180896011007885E-012          3.6391398122683561E+053         -4.4297792928061838E+038          0.0000000000000000E+000         -4.1173970591307344E+025         -8.4640234122207782E+037         -3.5833769515836943E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5814474093442171E-008          2.6024473623796462E-008 
                            1730          7.8174207529017309E+004          2.7943639670988800E+003          1.2791285664335373E+003          1.0296248872268734E+001          1.2862727239411150E+001          5.0951287965028973E+002          4.6025913014321048E+002         -3.8402033273044595E-001         -1.0000000000000000E+000          1.9974549006833069E+000          1.5989060784522762E+000         -1.8884167007293172E+001         -7.4815717219019104E+000         -1.8909743268528299E+001         -9.8999999999999986E+001         -2.0126839632500054E+001         -7.4815717219036300E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7310275283481944E-012          3.6391346548116599E+053         -4.4279934840124261E+038          0.0000000000000000E+000         -4.1174194885217065E+025         -8.4684831673168296E+037         -3.5811451672803315E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5815000636995494E-008          2.6024545486080945E-008 
                            1731          7.8211071612667816E+004          2.7943562799885613E+003          1.2791260763036803E+003          1.0296260636201119E+001          1.2862734099851354E+001          5.0951181936249372E+002          4.6025830037469120E+002         -3.8400584029525164E-001         -1.0000000000000000E+000          1.9974536838604919E+000          1.5989060784522762E+000         -1.8882670224606844E+001         -7.4813760988861961E+000         -1.8908246485841971E+001         -9.8999999999999986E+001         -2.0125342849813727E+001         -7.4813760988879192E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7422225639289210E-012          3.6391295113234809E+053         -4.4213035818852974E+038          0.0000000000000000E+000         -4.1174419296053654E+025         -8.4722945810045680E+037         -3.5740741237844287E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5815771100491871E-008          2.6024617078079993E-008 
                            1732          7.8247885078599909E+004          2.7943486347223657E+003          1.2791235990849843E+003          1.0296272346473028E+001          1.2862740901020040E+001          5.0951076428573424E+002          4.6025747518590020E+002         -3.8399242657569510E-001         -1.0000000000000000E+000          1.9974524682462003E+000          1.5989060784522762E+000         -1.8881393474497056E+001         -7.4812109101900361E+000         -1.8906969735732179E+001         -9.8999999999999986E+001         -2.0124066099703938E+001         -7.4812109101917637E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7518129184859248E-012          3.6391243877910910E+053         -4.4102053469277382E+038          0.0000000000000000E+000         -4.1174642749696489E+025         -8.4755137706359519E+037         -3.5626539698637311E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5816639880944500E-008          2.6024688280764846E-008 
                            1733          7.8284677371594706E+004          2.7943410293012394E+003          1.2791211340566344E+003          1.0296284007322848E+001          1.2862747642194224E+001          5.0950971408035701E+002          4.6025665436834413E+002         -3.8397815730396634E-001         -1.0000000000000000E+000          1.9974512529059021E+000          1.5989060784522762E+000         -1.8880212607875247E+001         -7.4810589566303802E+000         -1.8905788869110374E+001         -9.8999999999999986E+001         -2.0122885233082130E+001         -7.4810589566321131E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7607121007557830E-012          3.6391192819593686E+053         -4.3974982479610563E+038          0.0000000000000000E+000         -4.1174864777212527E+025         -8.4784758406353900E+037         -3.5496506638971051E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5817412871900109E-008          2.6024759112747049E-008 
                            1734          7.8321409604213914E+004          2.7943334668963389E+003          1.2791186823352623E+003          1.0296295612458547E+001          1.2862754323599299E+001          5.0950866926172557E+002          4.6025583825546681E+002         -3.8396118248978950E-001         -1.0000000000000000E+000          1.9974500390952155E+000          1.5989060784522762E+000         -1.8878955594068302E+001         -7.4808963692235153E+000         -1.8904531855303429E+001         -9.8999999999999986E+001         -2.0121628219275184E+001         -7.4808963692252526E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7702010836780738E-012          3.6391141970690717E+053         -4.3866228313900250E+038          0.0000000000000000E+000         -4.1175085486125656E+025         -8.4816466527878453E+037         -3.5384581661108286E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5817900570677627E-008          2.6024829544486203E-008 
                            1735          7.8358174416998838E+004          2.7943259157115999E+003          1.2791162338436741E+003          1.0296307206954115E+001          1.2862760981228929E+001          5.0950762563847587E+002          4.6025502339299379E+002         -3.8394388779940736E-001         -1.0000000000000000E+000          1.9974488236593420E+000          1.5989060784522762E+000         -1.8877457804396293E+001         -7.4807003084881822E+000         -1.8903034065631417E+001         -9.8999999999999986E+001         -2.0120130429603176E+001         -7.4807003084899248E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7815186171792398E-012          3.6391091146338156E+053         -4.3806194701676832E+038          0.0000000000000000E+000         -4.1175304668142667E+025         -8.4854726985584808E+037         -3.5320722003114230E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5818354259751352E-008          2.6024899872107823E-008 
                            1736          7.8395021093022646E+004          2.7943183644313153E+003          1.2791137849339464E+003          1.0296318807842635E+001          1.2862767625785485E+001          5.0950658166521850E+002          4.6025420855772029E+002         -3.8393036328089147E-001         -1.0000000000000000E+000          1.9974476049558909E+000          1.5989060784522762E+000         -1.8875931668673523E+001         -7.4805002748863725E+000         -1.8901507929908647E+001         -9.8999999999999986E+001         -2.0118604293880406E+001         -7.4805002748881195E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7930829909764498E-012          3.6391040273031289E+053         -4.3750969947695938E+038          0.0000000000000000E+000         -4.1175523358965168E+025         -8.4893781537731701E+037         -3.5261591793918651E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5819192278767023E-008          2.6024970200999410E-008 
                            1737          7.8431864805784789E+004          2.7943108468487744E+003          1.2791113462667299E+003          1.0296330368016024E+001          1.2862774217317625E+001          5.0950554175335418E+002          4.6025339742584026E+002         -3.8390769336249925E-001         -1.0000000000000000E+000          1.9974463859196525E+000          1.5989060784522762E+000         -1.8874740845155806E+001         -7.4803467717896428E+000         -1.8900317106390933E+001         -9.8999999999999986E+001         -2.0117413470362688E+001         -7.4803467717913943E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8021536684449273E-012          3.6390989541038942E+053         -4.3632948687752726E+038          0.0000000000000000E+000         -4.1175742039232193E+025         -8.4923754771404419E+037         -3.5140573210608163E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5819172508485942E-008          2.6025040216424441E-008 
                            1738          7.8468696575880662E+004          2.7943033266549660E+003          1.2791089067592388E+003          1.0296341932108614E+001          1.2862780811456632E+001          5.0950450148717817E+002          4.6025258601060318E+002         -3.8388762513335190E-001         -1.0000000000000000E+000          1.9974451665306607E+000          1.5989060784522762E+000         -1.8872857689913154E+001         -7.4800803210778071E+000         -1.8898433951148281E+001         -9.8999999999999986E+001         -2.0115530315120036E+001         -7.4800803210795648E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8163339421158649E-012          3.6390938792444707E+053         -4.3661380007051046E+038          0.0000000000000000E+000         -4.1175959550879351E+025         -8.4975835859521729E+037         -3.5163796421094751E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5819339382221649E-008          2.6025110256546585E-008 
                            1739          7.8505582344391485E+004          2.7942957989332795E+003          1.2791064646627995E+003          1.0296353510156210E+001          1.2862787407254705E+001          5.0950346005243637E+002          4.6025177379678252E+002         -3.8387025309486927E-001         -1.0000000000000000E+000          1.9974439446948362E+000          1.5989060784522762E+000         -1.8871085497006121E+001         -7.4798459817475687E+000         -1.8896661758241244E+001         -9.8999999999999986E+001         -2.0113758122213003E+001         -7.4798459817493335E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8298716830643856E-012          3.6390887974816882E+053         -4.3656768396120369E+038          0.0000000000000000E+000         -4.1176177075132359E+025         -8.5021662305671530E+037         -3.5154602165549095E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5819783210106002E-008          2.6025180367157976E-008 
                            1740          7.8542383156166819E+004          2.7942883045270405E+003          1.2791040329984135E+003          1.0296365043028405E+001          1.2862793961086821E+001          5.0950242289974972E+002          4.6025096521398575E+002         -3.8385267029147957E-001         -1.0000000000000000E+000          1.9974427251087323E+000          1.5989060784522762E+000         -1.8869553391341540E+001         -7.4796449313995810E+000         -1.8895129652576664E+001         -9.8999999999999986E+001         -2.0112226016548423E+001         -7.4796449314013511E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8416277409086097E-012          3.6390837335184213E+053         -4.3604286142862599E+038          0.0000000000000000E+000         -4.1176394928425662E+025         -8.5060993008115979E+037         -3.5098186842046882E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5820196173355141E-008          2.6025250167855993E-008 
                            1741          7.8579097987503847E+004          2.7942808422782332E+003          1.2791016114161268E+003          1.0296376532092081E+001          1.2862800474846267E+001          5.0950138989133933E+002          4.6025016013472430E+002         -3.8383724232532856E-001         -1.0000000000000000E+000          1.9974415078011634E+000          1.5989060784522762E+000         -1.8868002350823229E+001         -7.4794412151321970E+000         -1.8893578612058356E+001         -9.8999999999999986E+001         -2.0110674976030111E+001         -7.4794412151339715E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8535642389376524E-012          3.6390786868947912E+053         -4.3556744490862447E+038          0.0000000000000000E+000         -4.1176611714529690E+025         -8.5100864561054395E+037         -3.5046658034752893E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5820820100073769E-008          2.6025319669421145E-008 
                            1742          7.8615779543138255E+004          2.7942734109942649E+003          1.2790991993538466E+003          1.0296387982001997E+001          1.2862806943584129E+001          5.0950036070934885E+002          4.6024935844773279E+002         -3.8382219236802939E-001         -1.0000000000000000E+000          1.9974402911006022E+000          1.5989060784522762E+000         -1.8866643235250979E+001         -7.4792640371125136E+000         -1.8892219496486106E+001         -9.8999999999999986E+001         -2.0109315860457862E+001         -7.4792640371142936E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8640660433554502E-012          3.6390736546116178E+053         -4.3472374151407764E+038          0.0000000000000000E+000         -4.1176827419683659E+025         -8.5135552636191508E+037         -3.4958818887784494E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5821474353916490E-008          2.6025388882956254E-008 
                            1743          7.8652441149324528E+004          2.7942660096652635E+003          1.2790967964525976E+003          1.0296399394816177E+001          1.2862813367111480E+001          5.0949933518669519E+002          4.6024856004717458E+002         -3.8380711964318298E-001         -1.0000000000000000E+000          1.9974390745784494E+000          1.5989060784522762E+000         -1.8865317796821664E+001         -7.4790914662573531E+000         -1.8890894058056791E+001         -9.8999999999999986E+001         -2.0107990422028550E+001         -7.4790914662591383E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8743371257917885E-012          3.6390686355942675E+053         -4.3381367890483243E+038          0.0000000000000000E+000         -4.1177042068564664E+025         -8.5169351651779917E+037         -3.4864432725301130E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5822119662523174E-008          2.6025457817862539E-008 
                            1744          7.8689161234917512E+004          2.7942586220702678E+003          1.2790943974534864E+003          1.0296410795428541E+001          1.2862819759757604E+001          5.0949831108223776E+002          4.6024776318252879E+002         -3.8379326511835427E-001         -1.0000000000000000E+000          1.9974378556305936E+000          1.5989060784522762E+000         -1.8863990191022815E+001         -7.4789185569898047E+000         -1.8889566452257942E+001         -9.8999999999999986E+001         -2.0106662816229697E+001         -7.4789185569915935E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8846518693293343E-012          3.6390636189350825E+053         -4.3291929803444217E+038          0.0000000000000000E+000         -4.1177255611715006E+025         -8.5203230900007224E+037         -3.4771606713439381E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5822886635450201E-008          2.6025526625216454E-008 
                            1745          7.8725847501434604E+004          2.7942512718997541E+003          1.2790920099543723E+003          1.0296422148812812E+001          1.2862826097764209E+001          5.0949729159697239E+002          4.6024697041864096E+002         -3.8377750826462748E-001         -1.0000000000000000E+000          1.9974366373625327E+000          1.5989060784522762E+000         -1.8862770720243596E+001         -7.4787606581711383E+000         -1.8888346981478719E+001         -9.8999999999999986E+001         -2.0105443345450478E+001         -7.4787606581729325E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8941589707395019E-012          3.6390586195287592E+053         -4.3182815161087050E+038          0.0000000000000000E+000         -4.1177468702455887E+025         -8.5234177708063174E+037         -3.4659397390276614E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5823451357129493E-008          2.6025595084363394E-008 
                            1746          7.8762513586679182E+004          2.7942439474199628E+003          1.2790896303129948E+003          1.0296433470370509E+001          1.2862832397033092E+001          5.0949627525094240E+002          4.6024618047316380E+002         -3.8376144263105433E-001         -1.0000000000000000E+000          1.9974354192558104E+000          1.5989060784522762E+000         -1.8861382416766094E+001         -7.4785792039903853E+000         -1.8886958678001218E+001         -9.8999999999999986E+001         -2.0104055041972977E+001         -7.4785792039921839E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9049953942906813E-012          3.6390536315118943E+053         -4.3108151683286664E+038          0.0000000000000000E+000         -4.1177680514305230E+025         -8.5269760895040640E+037         -3.4581175593778480E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5823978718086312E-008          2.6025663304586407E-008 
                            1747          7.8799163510010054E+004          2.7942366460482208E+003          1.2790872577241303E+003          1.0296444763548552E+001          1.2862838660942639E+001          5.0949526171530619E+002          4.6024539306420252E+002         -3.8374603783165573E-001         -1.0000000000000000E+000          1.9974342011663573E+000          1.5989060784522762E+000         -1.8859966579616934E+001         -7.4783938877136658E+000         -1.8885542840852057E+001         -9.8999999999999986E+001         -2.0102639204823816E+001         -7.4783938877154696E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9160754158420191E-012          3.6390486535494737E+053         -4.3040229278195533E+038          0.0000000000000000E+000         -4.1177891445291595E+025         -8.5306117807378599E+037         -3.4509617497453554E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5824567658305906E-008          2.6025731309936953E-008 
                            1748          7.8835752665124644E+004          2.7942293794333259E+003          1.2790848959212506E+003          1.0296456011163681E+001          1.2862844877725689E+001          5.0949425256186510E+002          4.6024460945316679E+002         -3.8373078413752010E-001         -1.0000000000000000E+000          1.9974329846002961E+000          1.5989060784522762E+000         -1.8858609640665581E+001         -7.4782166845921099E+000         -1.8884185901900704E+001         -9.8999999999999986E+001         -2.0101282265872463E+001         -7.4782166845939191E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9267276696721410E-012          3.6390436929343861E+053         -4.2961474790700694E+038          0.0000000000000000E+000         -4.1178101632275714E+025         -8.5340896096638382E+037         -3.4427385181032738E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5825160042744081E-008          2.6025798991913307E-008 
                            1749          7.8872400015250852E+004          2.7942221244096745E+003          1.2790825373665011E+003          1.0296467249210254E+001          1.2862851066907842E+001          5.0949324456602386E+002          4.6024382714280063E+002         -3.8371511456418295E-001         -1.0000000000000000E+000          1.9974317656070586E+000          1.5989060784522762E+000         -1.8857266118927448E+001         -7.4780412810765888E+000         -1.8882842380162575E+001         -9.8999999999999986E+001         -2.0099938744134334E+001         -7.4780412810784016E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9373035727081384E-012          3.6390387337452693E+053         -4.2880923090213504E+038          0.0000000000000000E+000         -4.1178310550312964E+025         -8.5375335283312723E+037         -3.4343389561878112E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5825712216233472E-008          2.6025866566278846E-008 
                            1750          7.8909090028130697E+004          2.7942148824647379E+003          1.2790801825731744E+003          1.0296478474905591E+001          1.2862857228236441E+001          5.0949223796037916E+002          4.6024304629055092E+002         -3.8370219823477597E-001         -1.0000000000000000E+000          1.9974305446872331E+000          1.5989060784522762E+000         -1.8855885605713308E+001         -7.4778607181857506E+000         -1.8881461866948435E+001         -9.8999999999999986E+001         -2.0098558230920190E+001         -7.4778607181875696E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9481973368941445E-012          3.6390337773710363E+053         -4.2806750285118688E+038          0.0000000000000000E+000         -4.1178519005954835E+025         -8.5410803204703417E+037         -3.4265669964644227E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5826535620378813E-008          2.6025934019177256E-008 
                            1751          7.8945723356340546E+004          2.7942076851933075E+003          1.2790778415864163E+003          1.0296489642949144E+001          1.2862863327023307E+001          5.0949123693736993E+002          4.6024227032575635E+002         -3.8368722842629310E-001         -1.0000000000000000E+000          1.9974293252421254E+000          1.5989060784522762E+000         -1.8854750014203983E+001         -7.4777141212657359E+000         -1.8880326275439106E+001         -9.8999999999999986E+001         -2.0097422639410865E+001         -7.4777141212675593E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9571985915112279E-012          3.6390288425769750E+053         -4.2686317404799948E+038          0.0000000000000000E+000         -4.1178727057875346E+025         -8.5439603440029239E+037         -3.4142357060792910E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5827144721533932E-008          2.6026001056324264E-008 
                            1752          7.8982378835007723E+004          2.7942005074373724E+003          1.2790755064091279E+003          1.0296500789387238E+001          1.2862869390941126E+001          5.0949023816002057E+002          4.6024149651759700E+002         -3.8367370653040478E-001         -1.0000000000000000E+000          1.9974281045762388E+000          1.5989060784522762E+000         -1.8853431811469118E+001         -7.4775420873505851E+000         -1.8879008072704245E+001         -9.8999999999999986E+001         -2.0096104436676001E+001         -7.4775420873524121E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9676560303859105E-012          3.6390239144400112E+053         -4.2602973019526956E+038          0.0000000000000000E+000         -4.1178933538394686E+025         -8.5473420027293517E+037         -3.4055631016793487E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5827897647728528E-008          2.6026067912043115E-008 
                            1753          7.9019064550319730E+004          2.7941933539042975E+003          1.2790731784518114E+003          1.0296511908857301E+001          1.2862875411874251E+001          5.0948924217780751E+002          4.6024072538557800E+002         -3.8365797355206505E-001         -1.0000000000000000E+000          1.9974268824696115E+000          1.5989060784522762E+000         -1.8852242235377958E+001         -7.4773878923071875E+000         -1.8877818496613084E+001         -9.8999999999999986E+001         -2.0094914860584840E+001         -7.4773878923090198E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9771264169798595E-012          3.6390189946771762E+053         -4.2495525960543017E+038          0.0000000000000000E+000         -4.1179139301406626E+025         -8.5503738064405358E+037         -3.3945152154098365E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5828420267254598E-008          2.6026134542484909E-008 
                            1754          7.9055684117460201E+004          2.7941862333482659E+003          1.2790708607576155E+003          1.0296522984623602E+001          1.2862881389099593E+001          5.0948825037907426E+002          4.6023995785409227E+002         -3.8364238947238383E-001         -1.0000000000000000E+000          1.9974256620565225E+000          1.5989060784522762E+000         -1.8850856119125591E+001         -7.4772063495312837E+000         -1.8876432380360718E+001         -9.8999999999999986E+001         -2.0093528744332474E+001         -7.4772063495331214E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9881728180271824E-012          3.6390140917418911E+053         -4.2426674041501146E+038          0.0000000000000000E+000         -4.1179344285189572E+025         -8.5539453290076085E+037         -3.3872728712489418E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5828950391634262E-008          2.6026200866106106E-008 
                            1755          7.9092290466470076E+004          2.7941791356564759E+003          1.2790685500319621E+003          1.0296534032463269E+001          1.2862887331005027E+001          5.0948726135267736E+002          4.6023919283337159E+002         -3.8362710785004150E-001         -1.0000000000000000E+000          1.9974244415788645E+000          1.5989060784522762E+000         -1.8849483365367014E+001         -7.4770265823909119E+000         -1.8875059626602138E+001         -9.8999999999999986E+001         -2.0092155990573897E+001         -7.4770265823927540E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9991432027931608E-012          3.6390091986340344E+053         -4.2356923221804217E+038          0.0000000000000000E+000         -4.1179548137115071E+025         -8.5574833922679934E+037         -3.3799439829532110E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5829506471932948E-008          2.6026266977097295E-008 
                            1756          7.9128867035255753E+004          2.7941720647150114E+003          1.2790662475275403E+003          1.0296545046528097E+001          1.2862893233909979E+001          5.0948627562923809E+002          4.6023843074352226E+002         -3.8360901353123172E-001         -1.0000000000000000E+000          1.9974232215995775E+000          1.5989060784522762E+000         -1.8848137319433619E+001         -7.4768505050903684E+000         -1.8873713580668742E+001         -9.8999999999999986E+001         -2.0090809944640501E+001         -7.4768505050922149E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.0099312286447241E-012          3.6390043178763817E+053         -4.2284413827549074E+038          0.0000000000000000E+000         -4.1179751220274100E+025         -8.5609502041938119E+037         -3.3723463623351146E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5829769861789200E-008          2.6026332839258271E-008 
                            1757          7.9165471098757509E+004          2.7941649968737725E+003          1.2790639457888526E+003          1.0296556059701471E+001          1.2862899125960579E+001          5.0948529012614330E+002          4.6023766901119859E+002         -3.8359477109066370E-001         -1.0000000000000000E+000          1.9974220001103098E+000          1.5989060784522762E+000         -1.8846541657396557E+001         -7.4766396444693610E+000         -1.8872117918631680E+001         -9.8999999999999986E+001         -2.0089214282603439E+001         -7.4766396444712147E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.0227377947848224E-012          3.6389994362204975E+053         -4.2260428361352646E+038          0.0000000000000000E+000         -4.1179953337474317E+025         -8.5651044209559568E+037         -3.3695323940392571E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          2.5830425720011384E-008          2.6026398672875382E-008 
