# Initial mass = 1.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.650, Mass expelled =   0.8500
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.7107120E-02  6.0791057E-01  6.3501769E-01  7.1518892E-01  7.4716753E-01 -1.8997207E-02
      d      2   3.9317536E-18  3.9317536E-18  0.0000000E+00  4.6255927E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3391951E-04  2.3391951E-04  0.0000000E+00  2.7519942E-04  0.0000000E+00  0.0000000E+00
    he4      4   2.3588926E-02  2.3605469E-01  2.1246576E-01  2.7771142E-01  2.4998912E-01  4.5672610E-02
    li7      7  -9.6440433E-10  5.8234656E-10  1.5467508E-09  6.8511363E-10  1.8199209E-09 -4.2428994E-01
    be7      7   1.1732238E-17  1.1732238E-17  0.0000000E+00  1.3802634E-17  0.0000000E+00  0.0000000E+00
     b8      8   7.4775511E-28  7.4775511E-28  0.0000000E+00  8.7971193E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.8067252E-03  3.2325881E-03  4.2586293E-04  3.8030450E-03  5.0107419E-04  8.8022941E-01
    c13     13   8.0401978E-06  1.3200821E-05  5.1606230E-06  1.5530379E-05  6.0720358E-06  4.0784773E-01
    c14     14   4.7276338E-09  4.7276338E-09  0.0000000E+00  5.5619225E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.7806214E-04  3.0397240E-04  1.2591026E-04  3.5761460E-04  1.4814714E-04  3.8272196E-01
    n15     15  -1.3543979E-07  1.7469222E-07  3.1013201E-07  2.0552027E-07  3.6490411E-07 -2.4932413E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.1388224E-04  1.1422301E-03  1.0283479E-03  1.3438002E-03  1.2099633E-03  4.5562517E-02
    o17     17   2.4110632E-06  2.8261736E-06  4.1511049E-07  3.3249103E-06  4.8842276E-07  8.3298403E-01
    o18     18  -6.6096959E-07  1.6528129E-06  2.3137825E-06  1.9444858E-06  2.7224175E-06 -1.4614995E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.4640599E-07  3.1303662E-07  6.6630619E-08  3.6827839E-07  7.8398187E-08  6.7187023E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.6008638E-07  2.1120628E-04  2.1094619E-04  2.4847800E-04  2.4820119E-04  4.8405663E-04
   ne21     21   8.5488807E-08  6.1644073E-07  5.3095192E-07  7.2522442E-07  6.2472282E-07  6.4785041E-02
   ne22     22   1.7172711E-04  1.8878923E-04  1.7062122E-05  2.2210498E-04  2.0075448E-05  1.0438931E+00
