# Initial mass = 1.750, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.657, Mass expelled =   1.0930
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.0645063E-02  7.7593428E-01  8.1657934E-01  7.0991248E-01  7.4716753E-01 -2.2213163E-02
      d      2   7.0327086E-18  7.0327086E-18  0.0000000E+00  6.4343179E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.6680302E-04  2.6680302E-04  0.0000000E+00  2.4410160E-04  0.0000000E+00  0.0000000E+00
    he4      4   3.2838821E-02  3.0605191E-01  2.7321309E-01  2.8001094E-01  2.4998912E-01  4.9253896E-02
    li7      7  -1.4412900E-09  5.4770144E-10  1.9889914E-09  5.0109927E-10  1.8199209E-09 -5.6012875E-01
    be7      7   8.4448887E-18  8.4448887E-18  0.0000000E+00  7.7263401E-18  0.0000000E+00  0.0000000E+00
     b8      8   1.7462207E-27  1.7462207E-27  0.0000000E+00  1.5976403E-27  0.0000000E+00  0.0000000E+00
    c12     12   6.1591910E-03  6.7068152E-03  5.4762396E-04  6.1361538E-03  5.0107419E-04  1.0879942E+00
    c13     13   1.0475200E-05  1.7111328E-05  6.6361276E-06  1.5655380E-05  6.0720358E-06  4.1132927E-01
    c14     14   5.2580322E-09  5.2580322E-09  0.0000000E+00  4.8106430E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.5204747E-04  4.1395746E-04  1.6190999E-04  3.7873513E-04  1.4814714E-04  4.0764230E-01
    n15     15  -1.7692480E-07  2.2187885E-07  3.9880365E-07  2.0299989E-07  3.6490411E-07 -2.5468296E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.6383507E-04  1.5862039E-03  1.3223689E-03  1.4512389E-03  1.2099633E-03  7.8966707E-02
    o17     17   7.0330952E-06  7.5668922E-06  5.3379716E-07  6.9230496E-06  4.8842276E-07  1.1515015E+00
    o18     18  -9.7748830E-07  1.9978415E-06  2.9753298E-06  1.8278515E-06  2.7224175E-06 -1.7301381E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   8.7805859E-07  9.6373992E-07  8.5681364E-08  8.8173834E-07  7.8398187E-08  1.0510337E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.4349872E-06  2.7569407E-04  2.7125908E-04  2.5223615E-04  2.4820119E-04  7.0034182E-03
   ne21     21   3.2306821E-07  1.0058277E-06  6.8275949E-07  9.2024504E-07  6.2472282E-07  1.6821612E-01
   ne22     22   8.1787538E-04  8.3981582E-04  2.1940454E-05  7.6835859E-04  2.0075448E-05  1.5828989E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.7620928E-27  2.7620928E-27  0.0000000E+00  2.5270751E-27  0.0000000E+00  0.0000000E+00
   na23     23   9.8178980E-06  1.7161014E-05  7.3431156E-06  1.5700838E-05  6.7189276E-06  3.6862290E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
