# Initial mass = 4.500, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.886, Mass expelled =   3.6140
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.3901463E-01  2.4610996E+00  2.7001143E+00  6.8099040E-01  7.4716753E-01 -4.0276993E-02
      d      2   1.9364553E-17  1.9364553E-17  0.0000000E+00  5.3582047E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4340114E-05  1.4340114E-05  0.0000000E+00  3.9679339E-06  0.0000000E+00  0.0000000E+00
    he4      4   2.1688062E-01  1.1202914E+00  9.0341073E-01  3.0998650E-01  2.4998912E-01  9.3421690E-02
    li7      7   1.8068675E-08  2.4645507E-08  6.5768306E-09  6.8194534E-09  1.8199209E-09  5.7369709E-01
    be7      7   2.8900809E-11  2.8900809E-11  0.0000000E+00  7.9969026E-12  0.0000000E+00  0.0000000E+00
     b8      8   2.0338798E-24  2.0338798E-24  0.0000000E+00  5.6277800E-25  0.0000000E+00  0.0000000E+00
    c12     12   2.1806657E-03  3.9914479E-03  1.8107820E-03  1.1044403E-03  5.0107419E-04  3.4324020E-01
    c13     13   5.6868914E-04  5.9063226E-04  2.1943126E-05  1.6342895E-04  6.0720358E-06  1.4299947E+00
    c14     14   2.3104839E-08  2.3104839E-08  0.0000000E+00  6.3931478E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.9076774E-02  1.9612148E-02  5.3537422E-04  5.4267147E-03  1.4814714E-04  1.5638438E+00
    n15     15  -9.3080672E-07  3.8788386E-07  1.3186906E-06  1.0732812E-07  3.6490411E-07 -5.3146523E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.4746574E-04  4.0251003E-03  4.3725660E-03  1.1137520E-03  1.2099633E-03 -3.5983726E-02
    o17     17   7.6796150E-06  9.4446768E-06  1.7650623E-06  2.6133580E-06  4.8842276E-07  7.2840303E-01
    o18     18  -9.6391259E-06  1.9914749E-07  9.8382734E-06  5.5104447E-08  2.7224175E-06 -1.6937681E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.7060088E-07  5.5391627E-07  2.8331539E-07  1.5326957E-07  7.8398187E-08  2.9114994E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -5.7625584E-06  8.9118700E-04  8.9694955E-04  2.4659294E-04  2.4820119E-04 -2.8232464E-03
   ne21     21  -1.5642894E-06  6.9333407E-07  2.2576235E-06  1.9184671E-07  6.2472282E-07 -5.1273304E-01
   ne22     22   5.2886183E-04  6.0141046E-04  7.2548653E-05  1.6641129E-04  2.0075448E-05  9.1851759E-01
