# Initial mass = 3.750, Z =  0.0028, Y =  0.250, M_mix = 5.00E-04
# Final mass = 0.858, Mass expelled =   2.8920
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0763097E-01  2.0530281E+00  2.1606591E+00  7.0989907E-01  7.4716753E-01 -2.2221362E-02
      d      2   1.6072902E-17  1.6072902E-17  0.0000000E+00  5.5577116E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.0686111E-04  1.0686111E-04  0.0000000E+00  3.6950591E-05  0.0000000E+00  0.0000000E+00
    he4      4   8.7761164E-02  8.1067967E-01  7.2291851E-01  2.8031802E-01  2.4998912E-01  4.9729899E-02
    li7      7   2.6962372E-08  3.2225220E-08  5.2628470E-09  1.1142884E-08  1.8199209E-09  7.8694510E-01
    be7      7   2.7883364E-12  2.7883364E-12  0.0000000E+00  9.6415508E-13  0.0000000E+00  0.0000000E+00
     b8      8   6.7321248E-24  6.7321248E-24  0.0000000E+00  2.3278441E-24  0.0000000E+00  0.0000000E+00
    c12     12   1.3559896E-02  1.5008902E-02  1.4490064E-03  5.1898002E-03  5.0107419E-04  1.0152487E+00
    c13     13   2.1630947E-03  2.1806539E-03  1.7559112E-05  7.5402972E-04  6.0720358E-06  2.0940542E+00
    c14     14   1.2521599E-07  1.2521599E-07  0.0000000E+00  4.3297369E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.1029988E-03  2.5314107E-03  4.2841193E-04  8.7531493E-04  1.4814714E-04  7.7147102E-01
    n15     15  -1.0035393E-06  5.1690499E-08  1.0552297E-06  1.7873617E-08  3.6490411E-07 -1.3099663E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.5776587E-04  3.7567378E-03  3.4989719E-03  1.2990104E-03  1.2099633E-03  3.0840404E-02
    o17     17   1.1503002E-05  1.2915423E-05  1.4124208E-06  4.4659141E-06  4.8842276E-07  9.6111453E-01
    o18     18  -7.1426402E-06  7.3004679E-07  7.8726871E-06  2.5243665E-07  2.7224175E-06 -1.0328023E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18  -4.6900173E-37 -4.6900173E-37  0.0000000E+00 -1.6217211E-37  0.0000000E+00  0.0000000E+00
    f19     19   1.9006219E-06  2.1273338E-06  2.2671188E-07  7.3559261E-07  7.8398187E-08  9.7233135E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.6316131E-05  7.3406432E-04  7.1774819E-04  2.5382586E-04  2.4820119E-04  9.7319856E-03
