# Initial mass = 1.150, Z =  0.0028, Y =  0.250, M_mix = 6.00E-03
# Final mass = 0.648, Mass expelled =   0.5020
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.3839245E-02  3.6116409E-01  3.7500334E-01  7.1945041E-01  7.4716753E-01 -1.6417101E-02
      d      2   1.9543042E-18  1.9543042E-18  0.0000000E+00  3.8930362E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4111554E-04  1.4111554E-04  0.0000000E+00  2.8110665E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.2987062E-02  1.3845660E-01  1.2546954E-01  2.7580997E-01  2.4998912E-01  4.2688873E-02
    li7      7  -4.8070742E-10  4.3271081E-10  9.1341823E-10  8.6197377E-10  1.8199209E-09 -3.2455847E-01
    be7      7   1.0217570E-17  1.0217570E-17  0.0000000E+00  2.0353725E-17  0.0000000E+00  0.0000000E+00
     b8      8   3.7699438E-28  3.7699438E-28  0.0000000E+00  7.5098484E-28  0.0000000E+00  0.0000000E+00
    c12     12   4.1016395E-04  6.6165306E-04  2.5148911E-04  1.3180340E-03  5.0107419E-04  4.2002460E-01
    c13     13   5.0975855E-06  8.1451399E-06  3.0475544E-06  1.6225378E-05  6.0720358E-06  4.2686051E-01
    c14     14   1.1322800E-09  1.1322800E-09  0.0000000E+00  2.2555380E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.7830045E-05  1.5218509E-04  7.4355048E-05  3.0315758E-04  1.4814714E-04  3.1097516E-01
    n15     15  -6.1537008E-08  1.2160834E-07  1.8314535E-07  2.4224769E-07  3.6490411E-07 -1.7791912E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.8046815E-05  6.5532734E-04  6.0728053E-04  1.3054330E-03  1.2099633E-03  3.2982383E-02
    o17     17   4.1097195E-07  6.5611130E-07  2.4513935E-07  1.3069947E-06  4.8842276E-07  4.2747796E-01
    o18     18  -2.3492680E-07  1.1314544E-06  1.3663812E-06  2.2538932E-06  2.7224175E-06 -8.2021408E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   8.1388222E-08  1.2073627E-07  3.9348048E-08  2.4051050E-07  7.8398187E-08  4.8682806E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
