# Initial mass = 1.500, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.650, Mass expelled =   0.8500
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.7044535E-02  6.0797316E-01  6.3501769E-01  7.1526259E-01  7.4716753E-01 -1.8952452E-02
      d      2   3.9321122E-18  3.9321122E-18  0.0000000E+00  4.6260146E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3394043E-04  2.3394043E-04  0.0000000E+00  2.7522404E-04  0.0000000E+00  0.0000000E+00
    he4      4   2.3509681E-02  2.3597544E-01  2.1246576E-01  2.7761817E-01  2.4998912E-01  4.5526762E-02
    li7      7  -9.6435637E-10  5.8239441E-10  1.5467508E-09  6.8516992E-10  1.8199209E-09 -4.2425424E-01
    be7      7   1.1731072E-17  1.1731072E-17  0.0000000E+00  1.3801262E-17  0.0000000E+00  0.0000000E+00
     b8      8   7.3802329E-28  7.3802329E-28  0.0000000E+00  8.6826276E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.6368389E-03  3.0627018E-03  4.2586293E-04  3.6031788E-03  5.0107419E-04  8.5678375E-01
    c13     13   8.0332602E-06  1.3193883E-05  5.1606230E-06  1.5522217E-05  6.0720358E-06  4.0761945E-01
    c14     14   4.5530366E-09  4.5530366E-09  0.0000000E+00  5.3565139E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.7797605E-04  3.0388631E-04  1.2591026E-04  3.5751332E-04  1.4814714E-04  3.8259897E-01
    n15     15  -1.3126210E-07  1.7886991E-07  3.1013201E-07  2.1043520E-07  3.6490411E-07 -2.3906036E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.3603049E-04  1.1643784E-03  1.0283479E-03  1.3698570E-03  1.2099633E-03  5.3903032E-02
    o17     17   2.4276844E-06  2.8427949E-06  4.1511049E-07  3.3444646E-06  4.8842276E-07  8.3553070E-01
    o18     18  -6.5676591E-07  1.6570166E-06  2.3137825E-06  1.9494314E-06  2.7224175E-06 -1.4504677E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.0177296E-07  3.6840356E-07  6.6630619E-08  4.3341598E-07  7.8398187E-08  7.4259889E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   8.7911030E-07  2.1182530E-04  2.1094619E-04  2.4920626E-04  2.4820119E-04  1.7550383E-03
   ne21     21   1.3794397E-07  6.6889589E-07  5.3095192E-07  7.8693637E-07  6.2472282E-07  1.0025223E-01
   ne22     22   3.3129612E-04  3.4835824E-04  1.7062122E-05  4.0983324E-04  2.0075448E-05  1.3099420E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.2447224E-28  1.2447224E-28  0.0000000E+00  1.4643794E-28  0.0000000E+00  0.0000000E+00
   na23     23   3.8440016E-06  9.5544183E-06  5.7104166E-06  1.1240492E-05  6.7189276E-06  2.2348540E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.7360144E-06  1.0236115E-04  1.0062514E-04  1.2042489E-04  1.1839645E-04  7.3775914E-03
   mg25     25   5.4338125E-07  1.3813144E-05  1.3269762E-05  1.6250759E-05  1.5613321E-05  1.7378317E-02
   mg26     26   2.1003689E-07  1.5404432E-05  1.5194395E-05  1.8122862E-05  1.7877861E-05  5.9112376E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.1526469E-08  3.1526469E-08  0.0000000E+00  3.7089965E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
