# Initial mass = 1.500, Z =  0.0028, Y =  0.250, M_mix = 6.00E-03
# Final mass = 0.650, Mass expelled =   0.8500
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.7010918E-02  6.0800678E-01  6.3501769E-01  7.1530211E-01  7.4716753E-01 -1.8928468E-02
      d      2   3.9324013E-18  3.9324013E-18  0.0000000E+00  4.6263546E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3395338E-04  2.3395338E-04  0.0000000E+00  2.7523929E-04  0.0000000E+00  0.0000000E+00
    he4      4   2.3404911E-02  2.3587067E-01  2.1246576E-01  2.7749494E-01  2.4998912E-01  4.5333948E-02
    li7      7  -9.6436048E-10  5.8239036E-10  1.5467508E-09  6.8516515E-10  1.8199209E-09 -4.2425728E-01
    be7      7   1.1727955E-17  1.1727955E-17  0.0000000E+00  1.3797595E-17  0.0000000E+00  0.0000000E+00
     b8      8   7.4832547E-28  7.4832547E-28  0.0000000E+00  8.8038293E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.1378191E-03  2.5636819E-03  4.2586293E-04  3.0160965E-03  5.0107419E-04  7.7954322E-01
    c13     13   8.0108202E-06  1.3171443E-05  5.1606230E-06  1.5495816E-05  6.0720358E-06  4.0688014E-01
    c14     14   7.4472606E-10  7.4472606E-10  0.0000000E+00  8.7614832E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.7637479E-04  3.0228504E-04  1.2591026E-04  3.5562948E-04  1.4814714E-04  3.8030452E-01
    n15     15  -1.2079428E-07  1.8933773E-07  3.1013201E-07  2.2275027E-07  3.6490411E-07 -2.1436054E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.0496931E-04  1.2333172E-03  1.0283479E-03  1.4509615E-03  1.2099633E-03  7.8883648E-02
    o17     17   2.4823764E-06  2.8974869E-06  4.1511049E-07  3.4088082E-06  4.8842276E-07  8.4380668E-01
    o18     18  -6.4500534E-07  1.6687771E-06  2.3137825E-06  1.9632673E-06  2.7224175E-06 -1.4197530E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.9421224E-07  4.6084287E-07  6.6630619E-08  5.4216810E-07  7.8398187E-08  8.3982795E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.0453957E-06  2.1399159E-04  2.1094619E-04  2.5175483E-04  2.4820119E-04  6.1739236E-03
   ne21     21   2.8216044E-07  8.1311236E-07  5.3095192E-07  9.5660278E-07  6.2472282E-07  1.8504429E-01
   ne22     22   8.0400234E-04  8.2106446E-04  1.7062122E-05  9.6595823E-04  2.0075448E-05  1.6822932E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.5084002E-28  1.5084002E-28  0.0000000E+00  1.7745886E-28  0.0000000E+00  0.0000000E+00
   na23     23   2.0926376E-05  2.6636793E-05  5.7104166E-06  3.1337404E-05  6.7189276E-06  6.6876310E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   9.6600343E-06  1.1028517E-04  1.0062514E-04  1.2974726E-04  1.1839645E-04  3.9759520E-02
   mg25     25   1.7175753E-06  1.4987338E-05  1.3269762E-05  1.7632163E-05  1.5613321E-05  5.2810293E-02
   mg26     26   1.2035653E-06  1.6397960E-05  1.5194395E-05  1.9291720E-05  1.7877861E-05  3.3055414E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.5933745E-08  3.5933745E-08  0.0000000E+00  4.2274994E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.1709321E-07  1.0206399E-05  9.6893054E-06  1.2007528E-05  1.1400523E-05  2.2528846E-02
