# Initial mass = 1.750, Z =  0.0028, Y =  0.250, M_mix = 6.00E-03
# Final mass = 0.657, Mass expelled =   1.0930
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.0585637E-02  7.7599370E-01  8.1657934E-01  7.0996684E-01  7.4716753E-01 -2.2179924E-02
      d      2   7.0449906E-18  7.0449906E-18  0.0000000E+00  6.4455547E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.6682508E-04  2.6682508E-04  0.0000000E+00  2.4412178E-04  0.0000000E+00  0.0000000E+00
    he4      4   3.2628536E-02  3.0584162E-01  2.7321309E-01  2.7981853E-01  2.4998912E-01  4.8955388E-02
    li7      7  -1.4418879E-09  5.4710347E-10  1.9889914E-09  5.0055216E-10  1.8199209E-09 -5.6060320E-01
    be7      7   8.5110218E-18  8.5110218E-18  0.0000000E+00  7.7868458E-18  0.0000000E+00  0.0000000E+00
     b8      8   1.3393992E-27  1.3393992E-27  0.0000000E+00  1.2254340E-27  0.0000000E+00  0.0000000E+00
    c12     12   4.9762828E-03  5.5239066E-03  5.4762396E-04  5.0538951E-03  5.0107419E-04  1.0037242E+00
    c13     13   1.0384903E-05  1.7021031E-05  6.6361276E-06  1.5572767E-05  6.0720358E-06  4.0903145E-01
    c14     14   1.6694782E-09  1.6694782E-09  0.0000000E+00  1.5274276E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.4870303E-04  4.1061302E-04  1.6190999E-04  3.7567527E-04  1.4814714E-04  4.0411934E-01
    n15     15  -1.6427683E-07  2.3452682E-07  3.9880365E-07  2.1457168E-07  3.6490411E-07 -2.3060635E-01
