# Initial mass = 3.250, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.802, Mass expelled =   2.4480
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.1598639E-02  1.7473180E+00  1.8289167E+00  7.1377379E-01  7.4716753E-01 -1.9857390E-02
      d      2   1.5928986E-17  1.5928986E-17  0.0000000E+00  6.5069389E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3865319E-04  2.3865319E-04  0.0000000E+00  9.7489057E-05  0.0000000E+00  0.0000000E+00
    he4      4   5.9486568E-02  6.7140990E-01  6.1192334E-01  2.7426878E-01  2.4998912E-01  4.0255237E-02
    li7      7   1.5598333E-08  2.0053136E-08  4.4548023E-09  8.1916411E-09  1.8199209E-09  6.5331841E-01
    be7      7   2.3598435E-15  2.3598435E-15  0.0000000E+00  9.6398850E-16  0.0000000E+00  0.0000000E+00
     b8      8   1.8246323E-26  1.8246323E-26  0.0000000E+00  7.4535638E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.6704265E-02  1.7930795E-02  1.2265294E-03  7.3246714E-03  5.0107419E-04  1.1648861E+00
    c13     13   8.8815890E-05  1.0367902E-04  1.4863129E-05  4.2352545E-05  6.0720358E-06  8.4354520E-01
    c14     14   4.5700958E-08  4.5700958E-08  0.0000000E+00  1.8668693E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.5289636E-04  1.0155309E-03  3.6263457E-04  4.1484108E-04  1.4814714E-04  4.4718850E-01
    n15     15  -6.9392792E-07  1.9928433E-07  8.9321225E-07  8.1407002E-08  3.6490411E-07 -6.5151703E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   6.1684474E-04  3.5785930E-03  2.9617483E-03  1.4618437E-03  1.2099633E-03  8.2128756E-02
    o17     17   1.3863476E-05  1.5059037E-05  1.1955611E-06  6.1515680E-06  4.8842276E-07  1.1001899E+00
    o18     18  -2.6953303E-06  3.9686029E-06  6.6639332E-06  1.6211615E-06  2.7224175E-06 -2.2512847E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.5267434E-06  4.7186463E-06  1.9190307E-07  1.9275517E-06  7.8398187E-08  1.3907001E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.7127676E-05  6.6467456E-04  6.0754688E-04  2.7151741E-04  2.4820119E-04  3.8993798E-02
   ne21     21   4.3324326E-06  5.8616288E-06  1.5291964E-06  2.3944565E-06  6.2472282E-07  5.8351958E-01
   ne22     22   3.4060443E-03  3.4551851E-03  4.9140675E-05  1.4114319E-03  2.0075448E-05  1.8469948E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.1753032E-16  6.1753032E-16  0.0000000E+00  2.5225914E-16  0.0000000E+00  0.0000000E+00
   na23     23   4.0424235E-05  5.6870824E-05  1.6446589E-05  2.3231547E-05  6.7189276E-06  5.3877819E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
