# Initial mass = 3.500, Z =  0.0028, Y =  0.250, M_mix = 5.00E-04
# Final mass = 0.848, Mass expelled =   2.6520
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.4256649E-02  1.8970823E+00  1.9813390E+00  7.1534020E-01  7.4716753E-01 -1.8905349E-02
      d      2   1.5466473E-17  1.5466473E-17  0.0000000E+00  5.8320030E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.9684562E-04  1.9684562E-04  0.0000000E+00  7.4225340E-05  0.0000000E+00  0.0000000E+00
    he4      4   6.4569116E-02  7.2749031E-01  6.6292119E-01  2.7431759E-01  2.4998912E-01  4.0332571E-02
    li7      7   8.4419327E-08  8.9245390E-08  4.8260667E-09  3.3652107E-08  1.8199209E-09  1.2669598E+00
    be7      7   9.9173957E-13  9.9173957E-13  0.0000000E+00  3.7395908E-13  0.0000000E+00  0.0000000E+00
     b8      8   6.8776980E-24  6.8776980E-24  0.0000000E+00  2.5934003E-24  0.0000000E+00  0.0000000E+00
    c12     12   1.5924361E-02  1.7253108E-02  1.3287487E-03  6.5056966E-03  5.0107419E-04  1.1133919E+00
    c13     13   7.6870510E-04  7.8480691E-04  1.6101825E-05  2.9593019E-04  6.0720358E-06  1.6878550E+00
    c14     14   1.0844928E-07  1.0844928E-07  0.0000000E+00  4.0893390E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.6544908E-04  1.2583057E-03  3.9285663E-04  4.7447422E-04  1.4814714E-04  5.0551939E-01
    n15     15  -9.2753845E-07  4.0114209E-08  9.6765268E-07  1.5126021E-08  3.6490411E-07 -1.3824542E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.8677075E-04  3.4953516E-03  3.2085809E-03  1.3180058E-03  1.2099633E-03  3.7145142E-02
    o17     17   1.3844025E-05  1.5139225E-05  1.2951996E-06  5.7086063E-06  4.8842276E-07  1.0677342E+00
    o18     18  -4.9967603E-06  2.2225468E-06  7.2193070E-06  8.3806435E-07  2.7224175E-06 -5.1167738E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.0266673E-06  2.2345637E-06  2.0789632E-07  8.4259563E-07  7.8398187E-08  1.0313132E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.6583363E-05  6.7476335E-04  6.5817998E-04  2.5443564E-04  2.4820119E-04  1.0774058E-02
