# Initial mass = 1.250, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.655, Mass expelled =   0.5950
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.7622799E-02  4.2686719E-01  4.4448999E-01  7.1742380E-01  7.4716753E-01 -1.7642204E-02
      d      2   2.4696861E-18  2.4696861E-18  0.0000000E+00  4.1507328E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.6634591E-04  1.6634591E-04  0.0000000E+00  2.7957294E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.6108721E-02  1.6482726E-01  1.4871854E-01  2.7702057E-01  2.4998912E-01  4.4590894E-02
    li7      7  -6.1416983E-10  4.6850113E-10  1.0826710E-09  7.8739681E-10  1.8199209E-09 -3.6385888E-01
    be7      7   7.4612816E-18  7.4612816E-18  0.0000000E+00  1.2539969E-17  0.0000000E+00  0.0000000E+00
     b8      8  -9.8596876E-21 -9.8596876E-21  0.0000000E+00 -1.6570903E-20  0.0000000E+00  0.0000000E+00
    c12     12   1.0590765E-03  1.3571656E-03  2.9808906E-04  2.2809505E-03  5.0107419E-04  6.5821385E-01
    c13     13   5.8757341E-06  9.4879879E-06  3.6122540E-06  1.5946198E-05  6.0720358E-06  4.1932285E-01
    c14     14   7.5688078E-09  7.5688078E-09  0.0000000E+00  1.2720685E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.0323206E-04  1.9136480E-04  8.8132743E-05  3.2162148E-04  1.4814714E-04  3.3665177E-01
    n15     15  -7.4813485E-08  1.4226798E-07  2.1708146E-07  2.3910584E-07  3.6490411E-07 -1.8358859E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   6.8267225E-05  7.8807445E-04  7.1980723E-04  1.3244948E-03  1.2099633E-03  3.9278038E-02
    o17     17   5.7598055E-07  8.6654325E-07  2.9056270E-07  1.4563751E-06  4.8842276E-07  4.7447735E-01
    o18     18  -3.4358618E-07  1.2759800E-06  1.6195662E-06  2.1445042E-06  2.7224175E-06 -1.0362782E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.4926044E-07  1.9589953E-07  4.6639080E-08  3.2924288E-07  7.8398187E-08  6.2321037E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4834222E-07  1.4780324E-04  1.4765489E-04  2.4840879E-04  2.4820119E-04  3.6308012E-04
   ne21     21   5.9357546E-08  4.3100516E-07  3.7164762E-07  7.2437837E-07  6.2472282E-07  6.4278081E-02
   ne22     22   1.0885118E-04  1.2079406E-04  1.1942883E-05  2.0301521E-04  2.0075448E-05  1.0048634E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.7266966E-32  7.7266966E-32  0.0000000E+00  1.2986043E-31  0.0000000E+00  0.0000000E+00
   na23     23   1.0940398E-06  5.0911299E-06  3.9970901E-06  8.5565207E-06  6.7189276E-06  1.0499728E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   4.3620821E-07  7.0870257E-05  7.0434049E-05  1.1910967E-04  1.1839645E-04  2.6083428E-03
   mg25     25   6.4380401E-08  9.3527460E-06  9.2883656E-06  1.5718901E-05  1.5613321E-05  2.9268784E-03
   mg26     26   2.1687811E-08  1.0657228E-05  1.0635540E-05  1.7911307E-05  1.7877861E-05  8.1174972E-04
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
