# Initial mass = 2.500, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.679, Mass expelled =   1.8210
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1469829E-01  1.2458191E+00  1.3605174E+00  6.8414015E-01  7.4716753E-01 -3.8272899E-02
      d      2   8.2109777E-18  8.2109777E-18  0.0000000E+00  4.5090492E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4081759E-04  2.4081759E-04  0.0000000E+00  1.3224471E-04  0.0000000E+00  0.0000000E+00
    he4      4   8.6153030E-02  5.4135823E-01  4.5520520E-01  2.9728624E-01  2.4998912E-01  7.5253703E-02
    li7      7  -3.1097198E-09  2.0417423E-10  3.3138940E-09  1.1212205E-10  1.8199209E-09 -1.2103616E+00
    be7      7   2.6832751E-18  2.6832751E-18  0.0000000E+00  1.4735174E-18  0.0000000E+00  0.0000000E+00
     b8      8   6.4737184E-24  6.4737184E-24  0.0000000E+00  3.5550352E-24  0.0000000E+00  0.0000000E+00
    c12     12   2.3034194E-02  2.3946600E-02  9.1240602E-04  1.3150248E-02  5.0107419E-04  1.4190320E+00
    c13     13   1.6068923E-05  2.7125492E-05  1.1056570E-05  1.4895933E-05  6.0720358E-06  3.8973340E-01
    c14     14   1.1046927E-08  1.1046927E-08  0.0000000E+00  6.0664074E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.7439314E-04  8.4415427E-04  2.6976113E-04  4.6356636E-04  1.4814714E-04  4.9541867E-01
    n15     15  -3.5725222E-07  3.0720170E-07  6.6445392E-07  1.6869946E-07  3.6490411E-07 -3.3506510E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.2134786E-04  2.7245702E-03  2.2032224E-03  1.4961946E-03  1.2099633E-03  9.2215866E-02
    o17     17   1.6045400E-05  1.6934770E-05  8.8936901E-07  9.2997097E-06  4.8842276E-07  1.2796736E+00
    o18     18  -2.0285797E-06  2.9286703E-06  4.9572500E-06  1.6082760E-06  2.7224175E-06 -2.2859415E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   6.2341169E-06  6.3768721E-06  1.4275527E-07  3.5018520E-06  7.8398187E-08  1.6499919E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.8467529E-05  5.1041710E-04  4.5194957E-04  2.8029497E-04  2.4820119E-04  5.2811436E-02
   ne21     21   2.1301482E-06  3.2677060E-06  1.1375578E-06  1.7944570E-06  6.2472282E-07  4.5824569E-01
   ne22     22   3.9448808E-03  3.9814361E-03  3.6555382E-05  2.1864010E-03  2.0075448E-05  2.0370648E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   9.7512691E-20  9.7512691E-20  0.0000000E+00  5.3548981E-20  0.0000000E+00  0.0000000E+00
   na23     23   5.6163910E-05  6.8398404E-05  1.2234495E-05  3.7560905E-05  6.7189276E-06  7.4743617E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.5945454E-05  2.4153355E-04  2.1558809E-04  1.3263787E-04  1.1839645E-04  4.9328856E-02
   mg25     25   2.9155115E-05  5.7585414E-05  2.8430299E-05  3.1622963E-05  1.5613321E-05  3.0650729E-01
   mg26     26   1.0717344E-05  4.3271142E-05  3.2553799E-05  2.3762299E-05  1.7877861E-05  1.2357293E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   4.6047628E-08  4.6047628E-08  0.0000000E+00  2.5287003E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
