# Initial mass = 4.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.886, Mass expelled =   3.6140
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.3920965E-01  2.4609046E+00  2.7001143E+00  6.8093646E-01  7.4716753E-01 -4.0311389E-02
      d      2   1.9361936E-17  1.9361936E-17  0.0000000E+00  5.3574805E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4264481E-05  1.4264481E-05  0.0000000E+00  3.9470060E-06  0.0000000E+00  0.0000000E+00
    he4      4   2.1704942E-01  1.1204602E+00  9.0341073E-01  3.1003320E-01  2.4998912E-01  9.3487114E-02
    li7      7   1.7886997E-08  2.4463828E-08  6.5768306E-09  6.7691825E-09  1.8199209E-09  5.7048374E-01
    be7      7   2.8828745E-11  2.8828745E-11  0.0000000E+00  7.9769628E-12  0.0000000E+00  0.0000000E+00
     b8      8   2.0235182E-24  2.0235182E-24  0.0000000E+00  5.5991089E-25  0.0000000E+00  0.0000000E+00
    c12     12   2.1810089E-03  3.9917910E-03  1.8107820E-03  1.1045353E-03  5.0107419E-04  3.4327757E-01
    c13     13   5.7039829E-04  5.9234141E-04  2.1943126E-05  1.6390187E-04  6.0720358E-06  1.4312497E+00
    c14     14   6.4340703E-08  6.4340703E-08  0.0000000E+00  1.7803181E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.9040601E-02  1.9575976E-02  5.3537422E-04  5.4167057E-03  1.4814714E-04  1.5630420E+00
    n15     15  -9.3121184E-07  3.8747871E-07  1.3186906E-06  1.0721601E-07  3.6490411E-07 -5.3191912E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.1688949E-04  4.0556765E-03  4.3725660E-03  1.1222125E-03  1.2099633E-03 -3.2697104E-02
    o17     17   7.7244331E-06  9.4894958E-06  1.7650623E-06  2.6257594E-06  4.8842276E-07  7.3045903E-01
    o18     18  -9.6390286E-06  1.9924511E-07  9.8382734E-06  5.5131459E-08  2.7224175E-06 -1.6935552E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.1438771E-07  5.9770309E-07  2.8331539E-07  1.6538546E-07  7.8398187E-08  3.2419130E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -4.5573688E-06  8.9239219E-04  8.9694955E-04  2.4692641E-04  2.4820119E-04 -2.2363418E-03
   ne21     21  -1.5537506E-06  7.0387284E-07  2.2576235E-06  1.9476280E-07  6.2472282E-07 -5.0618136E-01
   ne22     22   5.4206542E-04  6.1461405E-04  7.2548653E-05  1.7006474E-04  2.0075448E-05  9.2794907E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.3701206E-11  4.3701206E-11  0.0000000E+00  1.2092197E-11  0.0000000E+00  0.0000000E+00
   na23     23   2.9601797E-05  5.3882657E-05  2.4280860E-05  1.4909422E-05  6.7189276E-06  3.4616089E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
