# Initial mass = 3.250, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.802, Mass expelled =   2.4480
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.1615090E-02  1.7473016E+00  1.8289167E+00  7.1376705E-01  7.4716753E-01 -1.9861482E-02
      d      2   1.5928847E-17  1.5928847E-17  0.0000000E+00  6.5068823E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3822916E-04  2.3822916E-04  0.0000000E+00  9.7315839E-05  0.0000000E+00  0.0000000E+00
    he4      4   5.9673071E-02  6.7159641E-01  6.1192334E-01  2.7434495E-01  2.4998912E-01  4.0375881E-02
    li7      7   1.5895194E-08  2.0349997E-08  4.4548023E-09  8.3129077E-09  1.8199209E-09  6.5970051E-01
    be7      7   4.4330126E-15  4.4330126E-15  0.0000000E+00  1.8108713E-15  0.0000000E+00  0.0000000E+00
     b8      8   5.6328379E-26  5.6328379E-26  0.0000000E+00  2.3009960E-26  0.0000000E+00  0.0000000E+00
    c12     12   1.8007591E-02  1.9234121E-02  1.2265294E-03  7.8570759E-03  5.0107419E-04  1.1953590E+00
    c13     13   1.0342433E-04  1.1828745E-04  1.4863129E-05  4.8320042E-05  6.0720358E-06  9.0079296E-01
    c14     14   3.4880394E-08  3.4880394E-08  0.0000000E+00  1.4248528E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.5956067E-04  1.0221952E-03  3.6263457E-04  4.1756345E-04  1.4814714E-04  4.5002922E-01
    n15     15  -6.9680817E-07  1.9640406E-07  8.9321225E-07  8.0230421E-08  3.6490411E-07 -6.5783972E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.8935756E-04  3.3511058E-03  2.9617483E-03  1.3689159E-03  1.2099633E-03  5.3604547E-02
    o17     17   1.3834970E-05  1.5030530E-05  1.1955611E-06  6.1399232E-06  4.8842276E-07  1.0993671E+00
    o18     18  -2.7084870E-06  3.9554461E-06  6.6639332E-06  1.6157869E-06  2.7224175E-06 -2.2657064E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.5783453E-06  3.7702484E-06  1.9190307E-07  1.5401343E-06  7.8398187E-08  1.2932527E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
