# Initial mass = 2.250, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.664, Mass expelled =   1.5860
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.7671041E-02  1.0972620E+00  1.1849331E+00  6.9184238E-01  7.4716753E-01 -3.3410821E-02
      d      2   7.2355606E-18  7.2355606E-18  0.0000000E+00  4.5621439E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4494654E-04  2.4494654E-04  0.0000000E+00  1.5444295E-04  0.0000000E+00  0.0000000E+00
    he4      4   6.5827638E-02  4.6228540E-01  3.9645776E-01  2.9147881E-01  2.4998912E-01  6.6685900E-02
    li7      7  -2.6030618E-09  2.8315078E-10  2.8862126E-09  1.7853138E-10  1.8199209E-09 -1.0083380E+00
    be7      7   2.8045877E-18  2.8045877E-18  0.0000000E+00  1.7683403E-18  0.0000000E+00  0.0000000E+00
     b8      8   2.6482699E-25  2.6482699E-25  0.0000000E+00  1.6697792E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.7596804E-02  1.8391456E-02  7.9465355E-04  1.1596126E-02  5.0107419E-04  1.3644110E+00
    c13     13   1.3483841E-05  2.3113484E-05  9.6296426E-06  1.4573445E-05  6.0720358E-06  3.8022789E-01
    c14     14   5.0235691E-09  5.0235691E-09  0.0000000E+00  3.1674459E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.3109417E-04  6.6604075E-04  2.3494658E-04  4.1995003E-04  1.4814714E-04  4.5250437E-01
    n15     15  -2.6383196E-07  3.1486951E-07  5.7870147E-07  1.9853059E-07  3.6490411E-07 -2.6435131E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.3819781E-04  2.4570788E-03  1.9188810E-03  1.5492300E-03  1.2099633E-03  1.0734366E-01
    o17     17   1.6752108E-05  1.7526698E-05  7.7458964E-07  1.1050881E-05  4.8842276E-07  1.3546010E+00
    o18     18  -1.6321367E-06  2.6853456E-06  4.3174823E-06  1.6931560E-06  2.7224175E-06 -2.0625776E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.9887154E-06  4.1130470E-06  1.2433169E-07  2.5933462E-06  7.8398187E-08  1.5195546E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.5277859E-05  4.2890015E-04  3.9362229E-04  2.7042883E-04  2.4820119E-04  3.7249122E-02
   ne21     21   1.2233291E-06  2.2140771E-06  9.9074794E-07  1.3960132E-06  6.2472282E-07  3.4920219E-01
   ne22     22   2.8730284E-03  2.9048661E-03  3.1837651E-05  1.8315675E-03  2.0075448E-05  1.9601579E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.2751302E-25  8.2751302E-25  0.0000000E+00  5.2176103E-25  0.0000000E+00  0.0000000E+00
   na23     23   4.5397930E-05  5.6053475E-05  1.0655547E-05  3.5342669E-05  6.7189276E-06  7.2099948E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.1131418E-05  2.0889635E-04  1.8776493E-04  1.3171270E-04  1.1839645E-04  4.6288971E-02
   mg25     25   1.3071620E-05  3.7832786E-05  2.4761166E-05  2.3854214E-05  1.5613321E-05  1.8406983E-01
   mg26     26   4.5088073E-06  3.2861310E-05  2.8352502E-05  2.0719615E-05  1.7877861E-05  6.4066164E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.8479264E-08  3.8479264E-08  0.0000000E+00  2.4261830E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.9424973E-06  2.1022588E-05  1.8080091E-05  1.3255099E-05  1.1400523E-05  6.5458216E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   4.3225009E-07  2.0833724E-04  2.0790499E-04  1.3136017E-04  1.3109591E-04  8.7458227E-04
   si29     29   1.3729277E-07  1.1071661E-05  1.0934368E-05  6.9808707E-06  6.8947397E-06  5.3917291E-03
   si30     30   3.7309155E-07  7.8294152E-06  7.4563236E-06  4.9365794E-06  4.7016356E-06  2.1177150E-02
    p31     31   4.9951927E-07  2.5753816E-06  2.0758623E-06  1.6238218E-06  1.3089490E-06  9.3615621E-02
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -5.5530836E-07  9.9074467E-05  9.9629775E-05  6.2468134E-05  6.2822226E-05 -2.4548054E-03
    s33     33   6.8945042E-08  8.9149569E-07  8.2255065E-07  5.6210320E-07  5.1866482E-07  3.4929257E-02
