# Initial mass = 4.000, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.867, Mass expelled =   3.1330
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.4968681E-01  2.1910396E+00  2.3407264E+00  6.9934237E-01  7.4716753E-01 -2.8728141E-02
      d      2   1.8754524E-17  1.8754524E-17  0.0000000E+00  5.9861233E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4910268E-04  1.4910268E-04  0.0000000E+00  4.7591024E-05  0.0000000E+00  0.0000000E+00
    he4      4   1.3049144E-01  9.1365731E-01  7.8316587E-01  2.9162380E-01  2.4998912E-01  6.6901863E-02
    li7      7   2.2538648E-08  2.8240096E-08  5.7014478E-09  9.0137560E-09  1.8199209E-09  6.9485331E-01
    be7      7   3.2801015E-12  3.2801015E-12  0.0000000E+00  1.0469523E-12  0.0000000E+00  0.0000000E+00
     b8      8   7.1539651E-25  7.1539651E-25  0.0000000E+00  2.2834232E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.3170164E-02  1.4739929E-02  1.5697652E-03  4.7047334E-03  5.0107419E-04  9.7263300E-01
    c13     13   1.3312122E-03  1.3502347E-03  1.9022473E-05  4.3097185E-04  6.0720358E-06  1.8511146E+00
    c14     14   3.3539237E-07  3.3539237E-07  0.0000000E+00  1.0705151E-07  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.5797184E-03  2.0438337E-03  4.6411535E-04  6.5235677E-04  1.4814714E-04  6.4379191E-01
    n15     15  -1.0735392E-06  6.9632236E-08  1.1431715E-06  2.2225420E-08  3.6490411E-07 -1.2153288E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.4190551E-04  4.1324785E-03  3.7905730E-03  1.3190164E-03  1.2099633E-03  3.7477996E-02
    o17     17   1.6402626E-05  1.7932756E-05  1.5301307E-06  5.7238290E-06  4.8842276E-07  1.0688908E+00
    o18     18  -6.8510753E-06  1.6777142E-06  8.5287893E-06  5.3549769E-07  2.7224175E-06 -7.0619714E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.1376807E-06  2.3832865E-06  2.4560583E-07  7.6070432E-07  7.8398187E-08  9.8690987E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.1116244E-05  8.0868090E-04  7.7756465E-04  2.5811713E-04  2.4820119E-04  1.7012913E-02
   ne21     21   3.6740137E-06  5.6311451E-06  1.9571314E-06  1.7973653E-06  6.2472282E-07  4.5894900E-01
   ne22     22   2.2349888E-03  2.2978813E-03  6.2892359E-05  7.3344441E-04  2.0075448E-05  1.5627021E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.4108978E-13  8.4108978E-13  0.0000000E+00  2.6846147E-13  0.0000000E+00  0.0000000E+00
   na23     23   3.9951316E-05  6.1000370E-05  2.1049054E-05  1.9470275E-05  6.7189276E-06  4.6207219E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.7047721E-06  3.7461714E-04  3.7091237E-04  1.1957138E-04  1.1839645E-04  4.2885621E-03
   mg25     25   1.2108087E-04  1.6999428E-04  4.8913411E-05  5.4259268E-05  1.5613321E-05  5.4097867E-01
   mg26     26   1.3532667E-04  1.9133443E-04  5.6007764E-05  6.1070677E-05  1.7877861E-05  5.3351724E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.8156141E-08  3.8156141E-08  0.0000000E+00  1.2178788E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   7.9848251E-06  4.3700384E-05  3.5715559E-05  1.3948415E-05  1.1400523E-05  8.7600090E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.3672776E-05  4.2437000E-04  4.1069722E-04  1.3545164E-04  1.3109591E-04  1.4195131E-02
   si29     29   2.7066035E-06  2.4306442E-05  2.1599839E-05  7.7582008E-06  6.8947397E-06  5.1243126E-02
   si30     30   4.9405608E-06  1.9669844E-05  1.4729283E-05  6.2782779E-06  4.7016356E-06  1.2559156E-01
    p31     31   2.5653726E-06  6.6660482E-06  4.1006756E-06  2.1276885E-06  1.3089490E-06  2.1098532E-01
    p32     32   8.6037188E-32  8.6037188E-32  0.0000000E+00  2.7461599E-32  0.0000000E+00  0.0000000E+00
    p33     33  -1.9505341E-33 -1.9505341E-33  0.0000000E+00 -6.2257716E-34  0.0000000E+00  0.0000000E+00
    s32     32  -1.8355058E-06  1.9497395E-04  1.9680946E-04  6.2232350E-05  6.2822226E-05 -4.0971339E-03
    s33     33   4.6980972E-08  1.6718541E-06  1.6248731E-06  5.3362726E-07  5.1866482E-07  1.2351190E-02
    s34     34   1.3174777E-06  1.0767308E-05  9.4498300E-06  3.4367406E-06  3.0164167E-06  5.6655407E-02
    s35     35   5.0285690E-24  5.0285690E-24  0.0000000E+00  1.6050333E-24  0.0000000E+00  0.0000000E+00
    s36     36   2.7402709E-07  3.2067345E-07  4.6646363E-08  1.0235348E-07  1.4889672E-08  8.3721745E-01
   cl35     35  -3.8858161E-10  2.0185159E-06  2.0189045E-06  6.4427576E-07  6.4444100E-07 -1.1137572E-04
   cl36     36   2.9886080E-09  2.9886080E-09  0.0000000E+00  9.5391262E-10  0.0000000E+00  0.0000000E+00
   cl37     37   1.7173539E-07  8.5385716E-07  6.8212177E-07  2.7253660E-07  2.1773552E-07  9.7495556E-02
   ar36     36  -7.0453825E-07  3.6890433E-05  3.7594971E-05  1.1774796E-05  1.2000438E-05 -8.2436828E-03
   ar37     37   4.6991913E-27  4.6991913E-27  0.0000000E+00  1.4999015E-27  0.0000000E+00  0.0000000E+00
   ar38     38   2.4396695E-07  7.4592931E-06  7.2153261E-06  2.3808789E-06  2.3031557E-06  1.4413944E-02
   ar39     39   1.2979150E-10  1.2979150E-10  0.0000000E+00  4.1427226E-11  0.0000000E+00  0.0000000E+00
   ar40     40   1.0141147E-07  1.1355893E-07  1.2147467E-08  3.6246071E-08  3.8775112E-09  9.7070789E-01
    k39     39   5.5892997E-08  2.0131918E-06  1.9572988E-06  6.4257637E-07  6.2477625E-07  1.2200253E-02
    k40     40   1.8390257E-09  2.1558753E-09  3.1684957E-10  6.8811851E-10  1.0113942E-10  8.3274281E-01
    k41     41   1.2536745E-08  1.6103044E-07  1.4849370E-07  5.1398164E-08  4.7399677E-08  3.5172202E-02
   ca40     40  -5.3460826E-07  3.3353292E-05  3.3887900E-05  1.0645800E-05  1.0817129E-05 -6.9337091E-03
   ca41     41   1.9751871E-09  1.9751871E-09  0.0000000E+00  6.3044597E-10  0.0000000E+00  0.0000000E+00
   ca42     42   2.1509393E-08  2.5899925E-07  2.3748986E-07  8.2668130E-08  7.5807542E-08  3.7625670E-02
   ca43     43   6.5967392E-09  5.7329157E-08  5.0732417E-08  1.8298486E-08  1.6193955E-08  5.3062271E-02
   ca44     44   1.9008951E-08  8.2116628E-07  8.0215733E-07  2.6210225E-07  2.5605127E-07  1.0143825E-02
   ca45     45   1.4703491E-20  1.4703491E-20  0.0000000E+00  4.6931029E-21  0.0000000E+00  0.0000000E+00
   ca46     46   2.8329499E-08  2.9937596E-08  1.6080977E-09  9.5555688E-09  5.1331006E-10  1.2698768E+00
   ca47     47   6.9676716E-37  6.9676716E-37  0.0000000E+00  2.2239616E-37  0.0000000E+00  0.0000000E+00
   ca48     48   5.5278022E-09  8.3974712E-08  7.8446909E-08  2.6803292E-08  2.5040510E-08  2.9544989E-02
   sc45     45   1.0221578E-08  3.2852597E-08  2.2631019E-08  1.0485987E-08  7.2238957E-09  1.6183791E-01
   sc46     46   4.0403257E-30  4.0403257E-30  0.0000000E+00  1.2896029E-30  0.0000000E+00  0.0000000E+00
   sc47     47   1.4055441E-35  1.4055441E-35  0.0000000E+00  4.4862565E-36  0.0000000E+00  0.0000000E+00
   sc48     48   1.0059027E-30  1.5279404E-29  1.4273502E-29  4.8769244E-30  4.5561488E-30  0.0000000E+00
   ti46     46   2.7162628E-10  1.3853511E-07  1.3826349E-07  4.4218041E-08  4.4134158E-08  8.2461664E-04
   ti47     47   7.5509377E-10  1.2815475E-07  1.2739966E-07  4.0904805E-08  4.0666389E-08  2.5387094E-03
   ti48     48  -2.3303869E-08  1.2658899E-06  1.2891937E-06  4.0405041E-07  4.1151486E-07 -7.9499399E-03
   ti49     49   8.8856211E-09  1.0546507E-07  9.6579448E-08  3.3662648E-08  3.0828478E-08  3.8196187E-02
   ti50     50   5.4909677E-08  1.4927177E-07  9.4362093E-08  4.7644996E-08  3.0120688E-08  1.9915240E-01
    v51     51  -6.2152594E-10  2.0733610E-07  2.0795763E-07  6.6178139E-08  6.6380750E-08 -1.3275958E-03
   cr52     52  -1.3597764E-07  8.3888262E-06  8.5248039E-06  2.6775699E-06  2.7211454E-06 -7.0109665E-03
   cr53     53  -1.4041348E-08  9.7118766E-07  9.8522901E-07  3.0998649E-07  3.1448832E-07 -6.2617781E-03
   cr54     54   8.3614196E-08  3.3348610E-07  2.4987190E-07  1.0644306E-07  7.9759928E-08  1.2533261E-01
   mn55     55  -1.3368435E-07  7.3112469E-06  7.4449313E-06  2.3336249E-06  2.3764464E-06 -7.8969765E-03
   fe54     54  -1.1376869E-06  4.7916437E-05  4.9054124E-05  1.5294108E-05  1.5658239E-05 -1.0218773E-02
   fe55     55  -4.7629499E-16 -4.7629499E-16  0.0000000E+00 -1.5202522E-16  0.0000000E+00  0.0000000E+00
   fe56     56  -1.5508500E-05  7.8304496E-04  7.9855346E-04  2.4993456E-04  2.5490089E-04 -8.5450700E-03
   fe57     57   5.7456236E-07  1.9346051E-05  1.8771489E-05  6.1749288E-06  5.9919212E-06  1.3065904E-02
   fe58     58   4.1553321E-06  6.6973107E-06  2.5419783E-06  2.1376670E-06  8.1140786E-07  4.2070085E-01
   fe59     59  -4.6563886E-26 -4.6563886E-26  0.0000000E+00 -1.4862397E-26  0.0000000E+00  0.0000000E+00
   fe60     60   3.5541552E-06  3.5541552E-06  0.0000000E+00  1.1344256E-06  0.0000000E+00  0.0000000E+00
   co59     59   1.7864004E-06  3.7467880E-06  1.9603876E-06  1.1959107E-06  6.2576214E-07  2.8128946E-01
   co60     60   6.3151554E-12  6.3151554E-12  0.0000000E+00  2.0156897E-12  0.0000000E+00  0.0000000E+00
   ni58     58  -6.5397217E-07  2.7395296E-05  2.8049268E-05  8.7441103E-06  8.9534178E-06 -1.0273213E-02
   ni59     59   1.5979293E-09  1.5979293E-09  0.0000000E+00  5.1003174E-10  0.0000000E+00  0.0000000E+00
   ni60     60   5.9933791E-07  1.1776556E-05  1.1177218E-05  3.7588752E-06  3.5678047E-06  2.2656824E-02
   ni61     61   7.4222413E-07  1.2361982E-06  4.9397403E-07  3.9457331E-07  1.5767813E-07  3.9835623E-01
   ni62     62   1.5212946E-06  3.1220593E-06  1.6007647E-06  9.9650799E-07  5.1096936E-07  2.9008594E-01
   ni63     63   3.4281472E-10  3.4281472E-10  0.0000000E+00  1.0942060E-10  0.0000000E+00  0.0000000E+00
