# Initial mass = 2.000, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.659, Mass expelled =   1.3410
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.1663806E-02  9.4021314E-01  1.0018770E+00  7.0112824E-01  7.4716753E-01 -2.7620511E-02
      d      2   8.3555830E-18  8.3555830E-18  0.0000000E+00  6.2308587E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.5488366E-04  2.5488366E-04  0.0000000E+00  1.9006981E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.6660811E-02  3.8187122E-01  3.3521041E-01  2.8476596E-01  2.4998912E-01  5.6566972E-02
    li7      7  -2.1206299E-09  3.1970174E-10  2.4403317E-09  2.3840543E-10  1.8199209E-09 -8.8273638E-01
    be7      7   1.1745032E-17  1.1745032E-17  0.0000000E+00  8.7584117E-18  0.0000000E+00  0.0000000E+00
     b8      8   2.5874687E-26  2.5874687E-26  0.0000000E+00  1.9295066E-26  0.0000000E+00  0.0000000E+00
    c12     12   1.2893278E-02  1.3565169E-02  6.7189033E-04  1.0115710E-02  5.0107419E-04  1.3050944E+00
    c13     13   1.1323461E-05  1.9465453E-05  8.1419921E-06  1.4515623E-05  6.0720358E-06  3.7850136E-01
    c14     14   6.4032242E-09  6.4032242E-09  0.0000000E+00  4.7749613E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.2567242E-04  5.2432291E-04  1.9865049E-04  3.9099390E-04  1.4814714E-04  4.2147672E-01
    n15     15  -2.2766741E-07  2.6163249E-07  4.8929991E-07  1.9510250E-07  3.6490411E-07 -2.7191594E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
