# Initial mass = 2.750, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.706, Mass expelled =   2.0440
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1858618E-01  1.4085495E+00  1.5271357E+00  6.8911421E-01  7.4716753E-01 -3.5126761E-02
      d      2   1.3633730E-17  1.3633730E-17  0.0000000E+00  6.6701214E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3936853E-04  2.3936853E-04  0.0000000E+00  1.1710788E-04  0.0000000E+00  0.0000000E+00
    he4      4   8.8502347E-02  5.9945512E-01  5.1095277E-01  2.9327548E-01  2.4998912E-01  6.9354624E-02
    li7      7  -3.6695773E-09  5.0158707E-11  3.7197361E-09  2.4539483E-11  1.8199209E-09 -1.8701872E+00
    be7      7   5.2684122E-18  5.2684122E-18  0.0000000E+00  2.5775008E-18  0.0000000E+00  0.0000000E+00
     b8      8   4.4518460E-29  4.4518460E-29  0.0000000E+00  2.1780066E-29  0.0000000E+00  0.0000000E+00
    c12     12   2.5534613E-02  2.6558759E-02  1.0241455E-03  1.2993520E-02  5.0107419E-04  1.4138249E+00
    c13     13   1.6855702E-05  2.9266335E-05  1.2410635E-05  1.4318167E-05  6.0720358E-06  3.7255308E-01
    c14     14   1.4030767E-08  1.4030767E-08  0.0000000E+00  6.8643664E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.4216722E-04  8.4496522E-04  3.0279797E-04  4.1338804E-04  1.4814714E-04  4.4566464E-01
    n15     15  -4.5096670E-07  2.9486080E-07  7.4582749E-07  1.4425673E-07  3.6490411E-07 -4.0304267E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.4057163E-04  2.8136158E-03  2.4730442E-03  1.3765242E-03  1.2099633E-03  5.6011636E-02
