# Initial mass = 7.000, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
# Final mass = 1.112, Mass expelled =   5.8880
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.4659142E-01  3.7524321E+00  4.3990235E+00  6.3730162E-01  7.4716753E-01 -6.9072947E-02
      d      2   2.4920341E-17  2.4920341E-17  0.0000000E+00  4.2323949E-18  0.0000000E+00  0.0000000E+00
    he3      3   5.2307328E-08  5.2307328E-08  0.0000000E+00  8.8837169E-09  0.0000000E+00  0.0000000E+00
    he4      4   6.4049137E-01  2.1123273E+00  1.4718360E+00  3.5875124E-01  2.4998912E-01  1.5687232E-01
    li7      7  -1.0062522E-08  6.5244354E-10  1.0714966E-08  1.1080902E-10  1.8199209E-09 -1.2154775E+00
    be7      7   8.2470733E-13  8.2470733E-13  0.0000000E+00  1.4006577E-13  0.0000000E+00  0.0000000E+00
     b8      8   3.2705618E-19  3.2705618E-19  0.0000000E+00  5.5546225E-20  0.0000000E+00  0.0000000E+00
    c12     12  -1.7810090E-03  1.1691154E-03  2.9501244E-03  1.9855901E-04  5.0107419E-04 -4.0201247E-01
    c13     13   2.1944469E-04  2.5519441E-04  3.5749716E-05  4.3341439E-05  6.0720358E-06  8.5356903E-01
    c14     14   3.1675648E-10  3.1675648E-10  0.0000000E+00  5.3796956E-11  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.2078474E-02  1.2950705E-02  8.7223109E-04  2.1995082E-03  1.4814714E-04  1.1716324E+00
    n15     15  -1.0536955E-06  1.0947140E-06  2.1484095E-06  1.8592289E-07  3.6490411E-07 -2.9284590E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -4.5440276E-03  2.5797524E-03  7.1237800E-03  4.3813727E-04  1.2099633E-03 -4.4116205E-01
    o17     17   1.4082437E-05  1.6958074E-05  2.8756376E-06  2.8801078E-06  4.8842276E-07  7.7061284E-01
    o18     18  -1.6011041E-05  1.7464091E-08  1.6028505E-05  2.9660479E-09  2.7224175E-06 -2.9627767E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18  -9.7599356E-32 -9.7599356E-32  0.0000000E+00 -1.6575978E-32  0.0000000E+00  0.0000000E+00
    f19     19  -4.5145356E-07  1.0123592E-08  4.6157714E-07  1.7193600E-09  7.8398187E-08 -1.6589392E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.6809052E-05  1.4881183E-03  1.4613093E-03  2.5273749E-04  2.4820119E-04  7.8657521E-03
   ne21     21  -3.6174979E-06  6.0620174E-08  3.6781180E-06  1.0295546E-08  6.2472282E-07 -1.7830380E+00
   ne22     22   3.3225326E-05  1.5142153E-04  1.1819620E-04  2.5716970E-05  2.0075448E-05  1.0755455E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.9304454E-09  1.9304454E-09  0.0000000E+00  3.2786096E-10  0.0000000E+00  0.0000000E+00
   na23     23  -2.6103797E-05  1.3454563E-05  3.9558359E-05  2.2850820E-06  6.7189276E-06 -4.6839815E-01
   na24     24  -4.1207998E-30 -4.1207998E-30  0.0000000E+00 -6.9986409E-31  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -6.9234124E-04  4.7296771E-06  6.9707091E-04  8.0327396E-07  1.1839645E-04 -2.1684752E+00
   mg25     25   6.1417912E-04  7.0610410E-04  9.1924987E-05  1.1992257E-04  1.5613321E-05  8.8540566E-01
   mg26     26  -1.3068493E-05  9.2189199E-05  1.0525769E-04  1.5657133E-05  1.7877861E-05 -5.7603300E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   4.1729298E-05  4.1729298E-05  0.0000000E+00  7.0871770E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.6149958E-05  1.3327168E-04  6.7121720E-05  2.2634456E-05  1.1400523E-05  2.9784530E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
