# Initial mass = 2.250, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.664, Mass expelled =   1.5860
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.7965488E-02  1.0969676E+00  1.1849331E+00  6.9165671E-01  7.4716753E-01 -3.3527382E-02
      d      2   7.3344947E-18  7.3344947E-18  0.0000000E+00  4.6245236E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4495384E-04  2.4495384E-04  0.0000000E+00  1.5444757E-04  0.0000000E+00  0.0000000E+00
    he4      4   6.6256464E-02  4.6271423E-01  3.9645776E-01  2.9174918E-01  2.4998912E-01  6.7088537E-02
    li7      7  -2.6014428E-09  2.8476985E-10  2.8862126E-09  1.7955223E-10  1.8199209E-09 -1.0058618E+00
    be7      7   2.8025512E-18  2.8025512E-18  0.0000000E+00  1.7670561E-18  0.0000000E+00  0.0000000E+00
     b8      8   2.7158935E-25  2.7158935E-25  0.0000000E+00  1.7124171E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.8585026E-02  1.9379679E-02  7.9465355E-04  1.2219218E-02  5.0107419E-04  1.3871415E+00
    c13     13   1.3561363E-05  2.3191005E-05  9.6296426E-06  1.4622323E-05  6.0720358E-06  3.8168204E-01
    c14     14   5.3034843E-09  5.3034843E-09  0.0000000E+00  3.3439371E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.2627231E-04  6.6121889E-04  2.3494658E-04  4.1690975E-04  1.4814714E-04  4.4934878E-01
    n15     15  -2.7560225E-07  3.0309923E-07  5.7870147E-07  1.9110922E-07  3.6490411E-07 -2.8089714E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.9889803E-04  2.3177790E-03  1.9188810E-03  1.4613990E-03  1.2099633E-03  8.1996582E-02
    o17     17   1.6708287E-05  1.7482877E-05  7.7458964E-07  1.1023251E-05  4.8842276E-07  1.3535138E+00
    o18     18  -1.6405943E-06  2.6768880E-06  4.3174823E-06  1.6878234E-06  2.7224175E-06 -2.0762774E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.5733910E-06  3.6977228E-06  1.2433169E-07  2.3314772E-06  7.8398187E-08  1.4733253E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.0031963E-05  4.1365426E-04  3.9362229E-04  2.6081604E-04  2.4820119E-04  2.1530397E-02
   ne21     21   8.3250904E-07  1.8232570E-06  9.9074794E-07  1.1495945E-06  6.2472282E-07  2.6485732E-01
   ne22     22   1.9528178E-03  1.9846554E-03  3.1837651E-05  1.2513590E-03  2.0075448E-05  1.7947167E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.4792287E-25  6.4792287E-25  0.0000000E+00  4.0852639E-25  0.0000000E+00  0.0000000E+00
   na23     23   2.2857917E-05  3.3513465E-05  1.0655547E-05  2.1130809E-05  6.7189276E-06  4.9761620E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   8.6453801E-06  1.9641031E-04  1.8776493E-04  1.2384004E-04  1.1839645E-04  1.9522430E-02
   mg25     25   8.6847158E-06  3.3445882E-05  2.4761166E-05  2.1088197E-05  1.5613321E-05  1.3054416E-01
   mg26     26   2.1862925E-06  3.0538795E-05  2.8352502E-05  1.9255229E-05  1.7877861E-05  3.2233160E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.9638039E-08  3.9638039E-08  0.0000000E+00  2.4992458E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.9553448E-06  2.1035436E-05  1.8080091E-05  1.3263199E-05  1.1400523E-05  6.5723523E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.9307557E-07  2.0819806E-04  2.0790499E-04  1.3127242E-04  1.3109591E-04  5.8437075E-04
   si29     29   1.3118552E-07  1.1065554E-05  1.0934368E-05  6.9770199E-06  6.8947397E-06  5.1521035E-03
   si30     30   3.4539744E-07  7.8017210E-06  7.4563236E-06  4.9191176E-06  4.7016356E-06  1.9638237E-02
    p31     31   3.0381898E-07  2.3796813E-06  2.0758623E-06  1.5004296E-06  1.3089490E-06  5.9292860E-02
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -4.5738125E-07  9.9172394E-05  9.9629775E-05  6.2529878E-05  6.2822226E-05 -2.0257642E-03
    s33     33   6.8082556E-08  8.9063320E-07  8.2255065E-07  5.6155938E-07  5.1866482E-07  3.4508858E-02
    s34     34   8.9636160E-08  4.8733718E-06  4.7837357E-06  3.0727438E-06  3.0164167E-06  8.0350256E-03
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   1.4197180E-08  3.7810711E-08  2.3613531E-08  2.3840297E-08  1.4889672E-08  2.0442651E-01
   cl35     35  -1.2461442E-08  1.0095575E-06  1.0220190E-06  6.3654318E-07  6.4444100E-07 -5.3553232E-03
   cl36     36   1.5137271E-09  1.5137271E-09  0.0000000E+00  9.5443076E-10  0.0000000E+00  0.0000000E+00
   cl37     37   1.3242033E-07  4.7772710E-07  3.4530677E-07  3.0121507E-07  2.1773552E-07  1.4094742E-01
   ar36     36  -2.3859502E-07  1.8792902E-05  1.9031497E-05  1.1849244E-05  1.2000438E-05 -5.5064075E-03
