# Initial mass = 3.750, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.853, Mass expelled =   2.8970
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
 ge  32   3.273203 -0.306797  0.395247  9.69826E-08  1.75202E-07  2.80958E-07
 as  33   1.891550 -0.408450  0.293594  4.15409E-09  5.83836E-09  1.20344E-08
 se  34   3.131895 -0.208105  0.493939  7.61408E-08  1.55867E-07  2.20580E-07
 br  35   2.306688 -0.233312  0.468732  1.15232E-08  2.18989E-08  3.33827E-08
 kr  36   3.630211  0.380211  1.082254  2.54543E-07  6.75868E-07  7.37410E-07
 rb  37   2.861301  0.501302  1.203345  4.41998E-08  1.19931E-07  1.28047E-07
 sr  38   3.233867  0.353867  1.055910  1.06853E-07  2.82157E-07  3.09552E-07
  y  39   2.663105  0.493105  1.195148  2.91308E-08  7.89411E-08  8.43919E-08
 zr  40   3.109752  0.579752  1.281795  8.35942E-08  2.29360E-07  2.42172E-07
 nb  41   1.883052  0.473052  1.175095  5.05141E-09  1.36441E-08  1.46339E-08
 mo  42   2.443152  0.503152  1.205196  1.89438E-08  5.22601E-08  5.48803E-08
 ru  44   2.060416  0.300416  1.002460  8.26713E-09  2.21667E-08  2.39499E-08
 rh  45   0.985635 -0.074365  0.627678  7.08584E-10  1.56305E-09  2.05277E-09
 pd  46   1.946609  0.296609  0.998652  6.69804E-09  1.76849E-08  1.94042E-08
 ag  47   1.163390 -0.036610  0.665434  1.11840E-09  2.53141E-09  3.24001E-09
 cd  48   2.062604  0.352604  1.054647  9.24121E-09  2.45911E-08  2.67718E-08
 in  49   0.932920  0.172920  0.874964  7.00238E-10  1.76648E-09  2.02859E-09
 sn  50   2.541152  0.471152  1.173196  2.93735E-08  8.00882E-08  8.50950E-08
 sb  51   1.066213  0.056213  0.758256  1.00933E-09  2.62858E-09  2.92403E-09
 te  52   2.181550  0.001550  0.703593  1.37948E-08  3.72348E-08  3.99636E-08
  i  53   1.205329 -0.344671  0.357373  1.44917E-09  2.33196E-09  4.19825E-09
 xe  54   2.479948  0.239948  0.941992  2.82167E-08  7.30607E-08  8.17437E-08
 cs  55   1.164423  0.084423  0.786466  1.38127E-09  3.33926E-09  4.00155E-09
 ba  56   3.237667  1.057667  1.759711  1.68942E-07  4.80829E-07  4.89426E-07
 la  57   2.196142  1.026142  1.728186  1.55303E-08  4.41404E-08  4.49912E-08
 ce  58   2.741132  1.161132  1.863175  5.49460E-08  1.56980E-07  1.59178E-07
 pr  59   1.691291  0.931291  1.633334  4.92655E-09  1.39361E-08  1.42722E-08
 nd  60   2.414755  0.964755  1.666798  2.66782E-08  7.56960E-08  7.72867E-08
 sm  62   1.668243  0.728243  1.430287  4.98531E-09  1.40398E-08  1.44424E-08
 eu  63   0.640542  0.130542  0.832586  4.72714E-10  1.16563E-09  1.36945E-09
 gd  64   1.550211  0.500211  1.202255  3.97299E-09  1.07785E-08  1.15098E-08
 tb  65   0.551785  0.231785  0.933828  4.02988E-10  1.02983E-09  1.16746E-09
 dy  66   1.675013  0.545013  1.247056  5.47245E-09  1.49465E-08  1.58537E-08
 ho  67   0.667711  0.197711  0.899755  5.46169E-10  1.38050E-09  1.58225E-09
 er  68   1.518889  0.598889  1.300933  3.93183E-09  1.08239E-08  1.13905E-08
 tm  69   0.578963  0.458963  1.161007  4.56033E-10  1.22882E-09  1.32113E-09
 yb  70   1.859379  0.939379  1.641422  8.90926E-09  2.52918E-08  2.58101E-08
 lu  71   0.921170  0.831170  1.533214  1.03858E-09  2.91956E-09  3.00878E-09
 hf  72   1.854209  1.144209  1.846252  9.08112E-09  2.59292E-08  2.63080E-08
 ta  73   0.909387  1.029387  1.731430  1.04534E-09  2.97145E-09  3.02834E-09
  w  74   1.792042  1.142042  1.844085  8.10583E-09  2.31426E-08  2.34826E-08
 re  75   0.901675  0.641675  1.343719  1.05679E-09  2.92106E-09  3.06151E-09
 os  76   1.815749  0.465749  1.167793  8.85817E-09  2.38973E-08  2.56621E-08
 ir  77   1.092375 -0.227625  0.474418  1.69232E-09  3.23808E-09  4.90265E-09
 pt  78   1.773512  0.153512  0.855555  8.24208E-09  2.07485E-08  2.38773E-08
 au  79   0.984196  0.184196  0.886239  1.35178E-09  3.40098E-09  3.91610E-09
 hg  80   2.215144  1.045144  1.747188  2.34299E-08  6.67329E-08  6.78763E-08
 tl  81   2.046488  1.276488  1.978531  1.61901E-08  4.64038E-08  4.69027E-08
 pb  82   3.654072  1.614072  2.316115  6.64933E-07  1.91689E-06  1.92631E-06
 bi  83   2.235735  1.585735  2.287778  2.55951E-08  7.37619E-08  7.41489E-08
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.0785   1.1776   1.7837   0.6061   0.5324
