# Initial mass = 2.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.679, Mass expelled =   1.8210
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  6.89797E-01 -1.15357E-01  1.25612E+00
 he   2  11.036061  0.106061  0.788443  2.97651E-01  8.64510E-02  5.42023E-01
  c   6   9.223896  0.753896  1.436277  1.37637E-02  2.41403E-02  2.50638E-02
  n   7   7.689217 -0.180783  0.501599  4.68622E-04  5.82830E-04  8.53361E-04
  o   8   8.116095 -0.613905  0.068477  1.43037E-03  3.96252E-04  2.60470E-03
  f   9   5.389379  0.929379  1.611760  3.18674E-06  5.66031E-06  5.80306E-06
 ne  10   8.091836  0.121836  0.804218  1.70615E-03  2.61623E-03  3.10690E-03
 na  11   6.207887 -0.102113  0.580269  2.53914E-05  3.40079E-05  4.62378E-05
 mg  12   7.017772 -0.622228  0.060154  1.73272E-04  3.91139E-05  3.15528E-04
 al  13   5.882576 -0.587424  0.094957  1.40900E-05  4.91136E-06  2.56579E-05
 si  14   6.872748 -0.677252  0.005130  1.43384E-04  1.46747E-06  2.61101E-04
  p  15   4.865396 -0.604604  0.077777  1.55472E-06  4.49556E-07  2.83115E-06
  s  16   6.478428 -0.681572  0.000810  6.60268E-05 -5.19074E-07  1.20235E-04
 cl  17   4.592396 -0.637604  0.044778  9.49096E-07  1.59670E-07  1.72830E-06
 ar  18   5.756174 -0.683826 -0.001445  1.55930E-05 -2.70586E-07  2.83948E-05
  k  19   4.413474 -0.666526  0.015856  6.93249E-07  3.93402E-08  1.26241E-06
 ca  20   5.605475 -0.684525 -0.002143  1.10571E-05 -2.24185E-07  2.01350E-05
 sc  21   2.501902 -0.548098  0.134283  9.77125E-09  4.65159E-09  1.77934E-08
 ti  22   4.247704 -0.662296  0.020085  5.79430E-07  4.14494E-08  1.05514E-06
  v  23   3.267327 -0.692673 -0.010291  6.45154E-08 -3.25932E-09  1.17483E-07
 cr  24   4.940001 -0.699999 -0.017618  3.09907E-06 -1.31054E-08  5.64341E-06
 mn  25   4.822481 -0.657519  0.024862  2.49813E-06  2.26456E-07  4.54909E-06
 fe  26   6.857618 -0.682382  0.000000  2.75336E-04 -3.10311E-06  5.01387E-04
 co  27   4.398056 -0.471944  0.210438  1.00850E-06  6.98259E-07  1.83648E-06
 ni  28   5.526510 -0.673490  0.008892  1.35007E-05  3.48946E-07  2.45848E-05
 cu  29   3.764088 -0.485912  0.196469  2.52602E-07  1.65575E-07  4.59988E-07
 zn  30   4.033195 -0.596805  0.085577  4.83163E-07  1.52877E-07  8.79839E-07
 ga  31   2.728243 -0.351757  0.330625  2.55200E-08  2.46322E-08  4.64718E-08
 ge  32   3.232025 -0.347975  0.334407  8.48129E-08  8.79674E-08  1.54444E-07
 as  33   1.876018 -0.423982  0.258399  3.85379E-09  3.12304E-09  7.01776E-09
 se  34   3.141658 -0.198342  0.484040  7.48730E-08  9.56666E-08  1.36344E-07
 br  35   2.320391 -0.219609  0.462772  1.14346E-08  1.36039E-08  2.08224E-08
 kr  36   3.258929  0.008929  0.691311  1.04093E-07  1.50870E-07  1.89554E-07
 rb  37   2.488532  0.128532  0.810914  1.80134E-08  2.77011E-08  3.28024E-08
 sr  38   3.496384  0.616384  1.298765  1.88039E-07  3.25199E-07  3.42419E-07
  y  39   2.896778  0.726778  1.409160  4.79700E-08  8.39271E-08  8.73533E-08
 zr  40   3.292616  0.762616  1.444998  1.22457E-07  2.14942E-07  2.22995E-07
 nb  41   2.113106  0.703106  1.385487  8.24918E-09  1.43996E-08  1.50218E-08
 mo  42   2.531789  0.591789  1.274170  2.23383E-08  3.90310E-08  4.06780E-08
 ru  44   2.211963  0.451963  1.134344  1.12680E-08  1.93982E-08  2.05190E-08
 rh  45   1.173345  0.113345  0.795726  1.04965E-09  1.60359E-09  1.91142E-09
 pd  46   2.227789  0.577789  1.260171  1.23048E-08  2.13263E-08  2.24070E-08
 ag  47   1.440751  0.240751  0.923133  2.03660E-09  3.26323E-09  3.70864E-09
 cd  48   2.413252  0.703252  1.385633  1.99215E-08  3.49063E-08  3.62770E-08
 in  49   1.280370  0.520370  1.202751  1.49845E-09  2.56391E-09  2.72867E-09
 sn  50   2.851521  0.781521  1.463902  5.77124E-08  1.01947E-07  1.05094E-07
 sb  51   1.329090  0.319090  1.001472  1.77769E-09  3.05147E-09  3.23718E-09
 te  52   2.439917  0.259917  0.942298  2.40452E-08  4.20710E-08  4.37863E-08
  i  53   1.373249 -0.176751  0.505631  2.05109E-09  2.56193E-09  3.73504E-09
 xe  54   2.580773  0.340773  1.023155  3.42196E-08  5.68560E-08  6.23140E-08
 cs  55   1.385031  0.305031  0.987412  2.20716E-09  3.60293E-09  4.01924E-09
 ba  56   3.324644  1.144644  1.827026  1.98455E-07  3.55982E-07  3.61386E-07
 la  57   2.307548  1.137548  1.819929  1.92988E-08  3.46082E-08  3.51430E-08
 ce  58   2.807800  1.227800  1.910182  6.15955E-08  1.10784E-07  1.12165E-07
 pr  59   1.782823  1.022823  1.705204  5.84817E-09  1.04383E-08  1.06495E-08
 nd  60   2.548873  1.098873  1.781255  3.49317E-08  6.26107E-08  6.36106E-08
 sm  62   1.744873  0.804873  1.487255  5.71830E-09  1.01599E-08  1.04130E-08
 eu  63   0.714155  0.204155  0.886537  5.38464E-10  8.52424E-10  9.80542E-10
 gd  64   1.615524  0.565524  1.247906  4.43993E-09  7.62543E-09  8.08512E-09
 tb  65   0.600674  0.280674  0.963055  4.33638E-10  7.03144E-10  7.89654E-10
 dy  66   1.738832  0.608832  1.291213  6.09462E-09  1.05280E-08  1.10983E-08
 ho  67   0.730896  0.260896  0.943278  6.07374E-10  9.79214E-10  1.10603E-09
