# Initial mass = 3.750, Z =  0.0028, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.858, Mass expelled =   2.8920
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
 mn  25   4.779961 -0.700039 -0.000614  2.34976E-06 -6.94399E-08  6.79550E-06
 fe  26   6.840574 -0.699426  0.000000  2.74630E-04 -6.97060E-06  7.94230E-04
 co  27   4.491965 -0.378035  0.321391  1.29871E-06  1.94823E-06  3.75587E-06
 ni  28   5.549441 -0.650558  0.048867  1.47644E-05  4.20884E-06  4.26988E-05
 cu  29   3.928671 -0.321329  0.378097  3.82780E-07  6.39429E-07  1.10700E-06
 zn  30   4.015455 -0.614545  0.084880  4.81152E-07  2.36974E-07  1.39149E-06
 ga  31   2.665476 -0.414524  0.284902  2.29108E-08  3.15737E-08  6.62581E-08
 ge  32   3.103135 -0.476865  0.222561  6.53883E-08  8.35287E-08  1.89103E-07
 as  33   1.751914 -0.548086  0.151340  3.00409E-09  2.50248E-09  8.68783E-09
 se  34   2.877149 -0.462851  0.236574  4.22420E-08  5.75631E-08  1.22164E-07
 br  35   2.068838 -0.471162  0.228264  6.64655E-09  7.75785E-09  1.92218E-08
 kr  36   2.935637 -0.314363  0.385063  5.12932E-08  8.69045E-08  1.48340E-07
 rb  37   2.194967 -0.165033  0.534393  9.50517E-09  1.93873E-08  2.74890E-08
 sr  38   2.570335 -0.309665  0.389761  2.31275E-08  3.95365E-08  6.68847E-08
  y  39   1.939569 -0.230432  0.468994  5.49147E-09  1.04400E-08  1.58813E-08
 zr  40   2.357047 -0.172953  0.526473  1.47348E-08  2.98232E-08  4.26132E-08
 nb  41   1.184471 -0.225529  0.473897  1.00857E-09  1.92865E-09  2.91677E-09
 mo  42   1.704389 -0.235611  0.463814  3.44808E-09  7.35624E-09  9.97186E-09
 ru  44   1.294408 -0.465592  0.233834  1.41325E-09  2.30707E-09  4.08713E-09
 rh  45   0.478783 -0.581217  0.118208  2.19995E-10  1.47349E-10  6.36226E-10
 pd  46   1.201268 -0.448732  0.250694  1.20083E-09  1.75648E-09  3.47279E-09
 ag  47   0.631007 -0.568993  0.130433  3.27408E-10  2.39489E-10  9.46864E-10
 cd  48   1.310003 -0.399997  0.299429  1.62930E-09  2.53500E-09  4.71193E-09
 in  49   0.275861 -0.484139  0.215286  1.53837E-10  1.83242E-10  4.44896E-10
 sn  50   1.768835 -0.301165  0.398261  4.94894E-09  9.31415E-09  1.43123E-08
 sb  51   0.386559 -0.623441  0.075985  2.10501E-10  3.13830E-10  6.08768E-10
 te  52   1.444245 -0.735755 -0.036329  2.51934E-09  4.56174E-09  7.28592E-09
  i  53   0.908340 -0.641659  0.057766  7.29466E-10  2.46551E-10  2.10961E-09
 xe  54   1.824593 -0.415407  0.284018  6.22335E-09  9.32995E-09  1.79979E-08
 cs  55   0.593687 -0.486313  0.213113  3.70184E-10  4.09424E-10  1.07057E-09
 ba  56   2.341052  0.161052  0.860478  2.13795E-08  5.32469E-08  6.18295E-08
 la  57   1.308934  0.138934  0.838360  2.00837E-09  4.95886E-09  5.80821E-09
 ce  58   1.855257  0.275257  0.974683  7.12746E-09  1.84181E-08  2.06126E-08
 pr  59   0.842649  0.082649  0.782074  6.96264E-10  1.67809E-09  2.01360E-09
 nd  60   1.525776  0.075776  0.775202  3.43599E-09  8.34891E-09  9.93688E-09
 sm  62   0.806157 -0.133843  0.565583  6.83092E-10  1.57354E-09  1.97550E-09
 eu  63   0.031869 -0.478131  0.221295  1.16091E-10  1.32266E-10  3.35736E-10
 gd  64   0.787637 -0.262363  0.437063  6.84568E-10  1.24972E-09  1.97977E-09
 tb  65  -0.110871 -0.430871  0.268554  8.73998E-11  1.15370E-10  2.52760E-10
 dy  66   0.893509 -0.236491  0.462935  9.02717E-10  1.70501E-09  2.61066E-09
 ho  67   0.022842 -0.447158  0.252268  1.23405E-10  1.55486E-10  3.56886E-10
 er  68   0.731973 -0.188027  0.511398  6.40547E-10  1.28684E-09  1.85246E-09
 tm  69  -0.175616 -0.295616  0.403809  8.00370E-11  1.39321E-10  2.31467E-10
 yb  70   0.992071  0.072071  0.771497  1.20617E-09  2.97077E-09  3.48823E-09
 lu  71   0.070632 -0.019368  0.680058  1.46143E-10  3.33579E-10  4.22646E-10
 hf  72   0.964463  0.254463  0.953889  1.16753E-09  2.99834E-09  3.37649E-09
 ta  73   0.023382  0.143382  0.842808  1.35558E-10  3.35246E-10  3.92034E-10
  w  74   0.898085  0.248085  0.947510  1.03208E-09  2.64541E-09  2.98478E-09
 re  75   0.092150 -0.167850  0.531575  1.63432E-10  3.32442E-10  4.72644E-10
 os  76   1.046583 -0.303417  0.396009  1.50332E-09  2.58582E-09  4.34760E-09
 ir  77   0.700168 -0.619832  0.079593  6.84146E-10  3.16852E-10  1.97855E-09
 pt  78   1.124406 -0.495594  0.203832  1.84418E-09  2.20996E-09  5.33337E-09
 au  79   0.336485 -0.463515  0.235911  3.03437E-10  3.63312E-10  8.77539E-10
 hg  80   1.315650  0.145650  0.845076  2.94543E-09  7.37676E-09  8.51820E-09
 tl  81   1.137326  0.367326  1.066752  1.99049E-09  5.25853E-09  5.75650E-09
 pb  82   2.993517  0.953517  1.652943  1.44909E-07  4.09677E-07  4.19077E-07
 bi  83   1.491560  0.841560  1.540986  4.60103E-09  1.29199E-08  1.33062E-08
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
    0.0079   0.4617   0.8912   0.4294   0.7618
