# Initial mass = 2.500, Z =  0.0028, Y =  0.250, M_mix = 4.00E-03
# Final mass = 0.679, Mass expelled =   1.8210
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000  6.89548E-01 -1.15811E-01  1.25567E+00
 he   2  11.036050  0.106050  0.791157  2.97536E-01  8.62413E-02  5.41813E-01
  c   6   9.167972  0.697971  1.383079  1.20964E-02  2.11040E-02  2.20275E-02
  n   7   7.687028 -0.182971  0.502136  4.66098E-04  5.78234E-04  8.48765E-04
  o   8   8.173331 -0.556668  0.128439  1.63128E-03  7.62108E-04  2.97056E-03
  f   9   5.485727  1.025727  1.710835  3.97684E-06  7.09909E-06  7.24183E-06
 ne  10   8.378342  0.408342  1.093450  3.29888E-03  5.51660E-03  6.00726E-03
 na  11   6.647540  0.337540  1.022648  6.98527E-05  1.14972E-04  1.27202E-04
 mg  12   7.123803 -0.516197  0.168911  2.21107E-04  1.26222E-04  4.02636E-04
 al  13   5.896737 -0.573263  0.111845  1.45517E-05  5.75220E-06  2.64987E-05
 si  14   6.874513 -0.675488  0.009620  1.43915E-04  2.43573E-06  2.62070E-04
  p  15   4.972476 -0.497524  0.187584  1.98874E-06  1.23989E-06  3.62149E-06
  s  16   6.477778 -0.682221  0.002886  6.59043E-05 -7.42104E-07  1.20012E-04
 cl  17   4.598582 -0.631418  0.053690  9.62364E-07  1.83831E-07  1.75246E-06
 ar  18   5.755158 -0.684842  0.000266  1.55509E-05 -3.47143E-07  2.83183E-05
  k  19   4.417355 -0.662645  0.022463  6.99219E-07  5.02114E-08  1.27328E-06
 ca  20   5.603750 -0.686250 -0.001143  1.10093E-05 -3.11282E-07  2.00479E-05
 sc  21   2.564124 -0.485876  0.199232  1.12724E-08  7.38515E-09  2.05270E-08
 ti  22   4.275651 -0.634349  0.050758  6.17719E-07  1.11174E-07  1.12487E-06
  v  23   3.277146 -0.682854  0.002254  6.59669E-08 -6.16168E-10  1.20126E-07
 cr  24   4.939032 -0.700968 -0.015860  3.09105E-06 -2.77109E-08  5.62880E-06
 mn  25   4.816875 -0.663125  0.021983  2.46520E-06  1.66500E-07  4.48913E-06
 fe  26   6.854892 -0.685108  0.000000  2.73515E-04 -6.42036E-06  4.98070E-04
 co  27   4.384045 -0.485955  0.199153  9.76130E-07  6.39313E-07  1.77753E-06
 ni  28   5.529373 -0.670627  0.014481  1.35851E-05  5.02610E-07  2.47385E-05
 cu  29   3.839870 -0.410130  0.274978  3.00651E-07  2.53072E-07  5.47486E-07
 zn  30   4.146656 -0.483345  0.201763  6.27187E-07  4.15146E-07  1.14211E-06
 ga  31   3.017010 -0.062990  0.622118  4.96009E-08  6.84835E-08  9.03232E-08
 ge  32   3.547723 -0.032277  0.652831  1.75389E-07  2.52907E-07  3.19384E-07
 as  33   2.150292 -0.149708  0.535400  7.24446E-09  9.29745E-09  1.31922E-08
 se  34   3.500047  0.160047  0.845155  1.70828E-07  2.70400E-07  3.11077E-07
 br  35   2.662557  0.122557  0.807664  2.51321E-08  3.85471E-08  4.57656E-08
 kr  36   3.953024  0.703024  1.388132  5.14473E-07  8.98170E-07  9.36854E-07
 rb  37   3.045682  0.685682  1.370790  6.49515E-08  1.13175E-07  1.18277E-07
 sr  38   3.909032  1.029032  1.714139  4.86115E-07  8.67996E-07  8.85216E-07
  y  39   3.326818  1.156817  1.841925  1.29078E-07  2.31625E-07  2.35051E-07
 zr  40   3.738139  1.208139  1.893247  3.41470E-07  6.13763E-07  6.21817E-07
 nb  41   2.567824  1.157824  1.842932  2.34948E-08  4.21619E-08  4.27840E-08
 mo  42   2.991017  1.051017  1.736125  6.42866E-08  1.15419E-07  1.17066E-07
 ru  44   2.660705  0.900705  1.585812  3.16542E-08  5.65214E-08  5.76422E-08
 rh  45   1.597703  0.537703  1.222811  2.78771E-09  4.76860E-09  5.07643E-09
 pd  46   2.690975  1.040975  1.726083  3.57357E-08  6.39940E-08  6.50747E-08
 ag  47   1.886006  0.686006  1.371114  5.67549E-09  9.88966E-09  1.03351E-08
 cd  48   2.888769  1.178769  1.863877  5.95226E-08  1.07020E-07  1.08391E-07
 in  49   1.753815  0.993815  1.678922  4.45583E-09  7.94932E-09  8.11407E-09
 sn  50   3.350840  1.280840  1.965947  1.82151E-07  3.28549E-07  3.31696E-07
 sb  51   1.831046  0.821046  1.506154  5.64489E-09  1.00936E-08  1.02793E-08
 te  52   2.951906  0.771906  1.457014  7.81376E-08  1.40573E-07  1.42289E-07
  i  53   1.799789  0.249789  0.934897  5.47481E-09  8.79651E-09  9.96963E-09
 xe  54   3.085347  0.845347  1.530455  1.09318E-07  1.93611E-07  1.99069E-07
 cs  55   1.886191  0.806191  1.491299  6.99580E-09  1.23230E-08  1.27393E-08
 ba  56   3.902766  1.722766  2.407874  7.50977E-07  1.36212E-06  1.36753E-06
 la  57   2.900732  1.730732  2.415840  7.56061E-08  1.37144E-07  1.37679E-07
 ce  58   3.388225  1.808225  2.493332  2.34324E-07  4.25321E-07  4.26703E-07
 pr  59   2.363420  1.603420  2.288528  2.22567E-08  4.03182E-08  4.05294E-08
 nd  60   3.124761  1.674761  2.359868  1.31507E-07  2.38475E-07  2.39475E-07
 sm  62   2.318769  1.378769  2.063877  2.14292E-08  3.87695E-08  3.90226E-08
 eu  63   1.255380  0.745380  1.430487  1.87165E-09  3.28015E-09  3.40827E-09
 gd  64   2.180964  1.130965  1.816072  1.63177E-08  2.92549E-08  2.97146E-08
 tb  65   1.144541  0.824541  1.509649  1.51648E-09  2.67500E-09  2.76151E-09
 dy  66   2.299778  1.169778  1.854886  2.21684E-08  3.97985E-08  4.03687E-08
 ho  67   1.271473  0.801473  1.486581  2.10803E-09  3.71190E-09  3.83872E-09
 er  68   2.168399  1.248399  1.933506  1.68613E-08  3.03484E-08  3.07045E-08
 tm  69   1.189830  1.069830  1.754938  1.78917E-09  3.20005E-09  3.25807E-09
 yb  70   2.481076  1.561076  2.246184  3.58366E-08  6.49326E-08  6.52584E-08
 lu  71   1.503317  1.413317  2.098424  3.81397E-09  6.88917E-09  6.94525E-09
 hf  72   2.462545  1.752545  2.437653  3.54212E-08  6.42639E-08  6.45020E-08
 ta  73   1.528280  1.648280  2.333388  4.17772E-09  7.57186E-09  7.60762E-09
  w  74   2.399527  1.749527  2.434634  3.15552E-08  5.72483E-08  5.74620E-08
 re  75   1.462191  1.202191  1.887298  3.69226E-09  6.63532E-09  6.72360E-09
 os  76   2.362670  1.012670  1.697778  2.99953E-08  5.35121E-08  5.46215E-08
 ir  77   1.546933  0.226933  0.912041  4.63265E-09  7.38974E-09  8.43606E-09
 pt  78   2.334215  0.714215  1.399323  2.88090E-08  5.04945E-08  5.24612E-08
 au  79   1.549035  0.749035  1.434143  4.77016E-09  8.36267E-09  8.68647E-09
 hg  80   2.856317  1.686317  2.371424  9.85667E-08  1.78771E-07  1.79490E-07
 tl  81   2.592287  1.822287  2.507395  5.46809E-08  9.92603E-08  9.95739E-08
 pb  82   4.073170  2.033170  2.718277  1.67750E-06  3.04881E-06  3.05473E-06
 bi  83   2.097821  1.447821  2.132929  1.79073E-08  3.23660E-08  3.26092E-08
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.5225   1.8164   2.4390   0.6226   0.2793
