# Initial mass = 3.500, Z =  0.0028, Y =  0.250, M_mix = 5.00E-04
# Final mass = 0.848, Mass expelled =   2.6520
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.21063E-01 -8.50813E-02  1.91226E+00
 he   2  10.981837  0.051837  0.756788  2.74622E-01  6.48302E-02  7.28299E-01
  c   6   8.897465  0.427464  1.132416  6.78511E-03  1.66492E-02  1.79941E-02
  n   7   7.675584 -0.194416  0.510536  4.74726E-04  8.64986E-04  1.25897E-03
  o   8   8.063295 -0.666704  0.038247  1.32404E-03  2.95098E-04  3.51136E-03
  f   9   4.792353  0.332353  1.037304  8.42507E-07  2.02644E-06  2.23433E-06
 ne  10   7.726479 -0.243521  0.461430  7.68976E-04  1.32474E-03  2.03933E-03
 na  11   5.934835 -0.375165  0.329787  1.41543E-05  1.97263E-05  3.75371E-05
 mg  12   7.079587 -0.560413  0.144538  2.08831E-04  1.51265E-04  5.53820E-04
 al  13   5.868637 -0.601363  0.103588  1.42634E-05  7.61258E-06  3.78266E-05
 si  14   6.867885 -0.682115  0.022836  1.48214E-04  1.49463E-05  3.93062E-04
  p  15   4.894312 -0.575687  0.129264  1.73709E-06  1.13835E-06  4.60677E-06
  s  16   6.457774 -0.702226  0.002725  6.58139E-05 -1.32053E-06  1.74538E-04
 cl  17   4.557666 -0.672334  0.032617  9.15865E-07  1.44406E-07  2.42887E-06
 ar  18   5.736807 -0.703193  0.001758  1.55889E-05 -4.04998E-07  4.13417E-05
  k  19   4.395614 -0.684386  0.020566  6.95475E-07  6.31958E-08  1.84440E-06
 ca  20   5.584693 -0.705307 -0.000356  1.10182E-05 -4.29651E-07  2.92203E-05
 sc  21   2.519773 -0.530227  0.174724  1.06432E-08  9.08677E-09  2.82258E-08
 ti  22   4.217932 -0.692068  0.012884  5.65564E-07  2.35910E-08  1.49987E-06
  v  23   3.255891 -0.704109  0.000842  6.56869E-08 -1.63976E-09  1.74202E-07
 cr  24   4.918587 -0.721413 -0.016461  3.08368E-06 -5.98893E-08  8.17793E-06
 mn  25   4.772771 -0.707229 -0.002278  2.32893E-06 -1.18910E-07  6.17632E-06
 fe  26   6.835049 -0.704951  0.000000  2.73241E-04 -1.00755E-05  7.24635E-04
 co  27   4.524327 -0.345673  0.359278  1.40993E-06  2.08150E-06  3.73914E-06
 ni  28   5.567545 -0.632455  0.072496  1.55112E-05  5.83984E-06  4.11356E-05
 cu  29   4.036971 -0.213029  0.491922  4.94962E-07  8.83873E-07  1.31264E-06
 zn  30   4.071285 -0.558715  0.146236  5.51360E-07  4.03501E-07  1.46221E-06
 ga  31   2.829822 -0.250178  0.454773  3.37063E-08  5.75829E-08  8.93890E-08
 ge  32   3.275954 -0.304046  0.400906  9.80940E-08  1.63332E-07  2.60145E-07
 as  33   1.887973 -0.412027  0.292924  4.14091E-09  5.30964E-09  1.09817E-08
 se  34   3.115815 -0.224185  0.480767  7.37454E-08  1.36333E-07  1.95573E-07
 br  35   2.289077 -0.250923  0.454028  1.11214E-08  1.89813E-08  2.94939E-08
 kr  36   3.466959  0.216959  0.921910  1.75673E-07  4.09549E-07  4.65886E-07
 rb  37   2.733334  0.373334  1.078285  3.30865E-08  8.03160E-08  8.77453E-08
 sr  38   3.121571  0.241570  0.946522  8.29253E-08  1.94839E-07  2.19918E-07
  y  39   2.547333  0.377333  1.082284  2.24273E-08  5.44874E-08  5.94772E-08
 zr  40   2.987835  0.457835  1.162786  6.34536E-08  1.56550E-07  1.68279E-07
 nb  41   1.782738  0.372738  1.077689  4.02991E-09  9.78119E-09  1.06873E-08
 mo  42   2.336973  0.396973  1.101924  1.49103E-08  3.71435E-08  3.95421E-08
 ru  44   1.901518  0.141518  0.846469  5.76306E-09  1.36513E-08  1.52836E-08
 rh  45   0.850351 -0.209649  0.495303  5.21560E-10  9.34872E-10  1.38318E-09
 pd  46   1.776788  0.126788  0.831739  4.55328E-09  1.05014E-08  1.20753E-08
 ag  47   1.019339 -0.180661  0.524290  8.06760E-10  1.49086E-09  2.13953E-09
 cd  48   1.888445  0.178445  0.883396  6.21966E-09  1.44983E-08  1.64945E-08
 in  49   0.767941  0.007941  0.712892  4.81353E-10  1.03661E-09  1.27655E-09
 sn  50   2.357779  0.287779  0.992730  1.93544E-08  4.67443E-08  5.13277E-08
 sb  51   0.892941 -0.117059  0.587892  6.80704E-10  1.53476E-09  1.80523E-09
