# Initial mass = 4.000, Z =  0.0007, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.877, Mass expelled =   3.1227
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  6.86476E-01 -2.15497E-01  2.14363E+00
 he   2  11.060485  0.130485  1.917073  3.13354E-01  1.97089E-01  9.78497E-01
  c   6   7.967599 -0.502401  1.284188  7.59178E-04  2.18041E-03  2.37065E-03
  n   7   8.675652  0.805652  2.592240  4.52024E-03  1.39753E-02  1.41152E-02
  o   8   7.422258 -1.307741  0.478848  2.88082E-04  1.68921E-04  8.99582E-04
  f   9   3.677307 -0.782693  1.003896  6.15433E-08  1.72941E-07  1.92179E-07
 ne  10   6.931006 -1.038993  0.747595  1.17245E-04  2.39042E-04  3.66115E-04
 na  11   5.294070 -1.015930  0.770659  3.08159E-06  8.78860E-06  9.62275E-06
 mg  12   6.299603 -1.340396  0.446192  3.29962E-05  3.02206E-05  1.03036E-04
 al  13   4.749510 -1.720490  0.066099  1.03217E-06  1.12935E-06  3.22310E-06
 si  14   5.932759 -1.617241  0.169348  1.63838E-05  3.04579E-06  5.11610E-05
  p  15   3.896262 -1.573738  0.212851  1.66121E-07  1.97773E-07  5.18740E-07
  s  16   5.695229 -1.464771  0.321817  1.08249E-05 -1.53563E-07  3.38026E-05
 cl  17   3.496329 -1.733671  0.052918  7.57091E-08  2.50093E-08  2.36414E-07
 ar  18   4.998611 -1.441389  0.345200  2.71189E-06 -6.11744E-08  8.46830E-06
  k  19   3.498944 -1.581056  0.205533  8.39971E-08  8.20634E-09  2.62294E-07
 ca  20   4.830764 -1.459236  0.327353  1.84857E-06 -6.05314E-08  5.77245E-06
 sc  21   1.614525 -1.435475  0.351114  1.26031E-09  8.50424E-10  3.93553E-09
 ti  22   3.507559 -1.402441  0.384148  1.04896E-07  7.51385E-10  3.27556E-07
  v  23   2.420641 -1.539359  0.247230  9.13866E-09 -1.96138E-10  2.85369E-08
 cr  24   4.008466 -1.631534  0.155055  3.61078E-07 -5.78916E-09  1.12753E-06
 mn  25   3.171946 -2.308054 -0.521466  5.55882E-08 -4.59295E-11  1.73583E-07
 fe  26   5.753411 -1.786589  0.000000  2.15556E-05 -6.78621E-07  6.73109E-05
 co  27   3.328658 -1.541342  0.245247  8.55424E-08  1.13724E-07  2.67120E-07
 ni  28   4.471460 -1.728539  0.058049  1.18362E-06  4.29746E-07  3.69604E-06
 cu  29   2.831610 -1.418390  0.368198  2.93673E-08  7.83787E-08  9.17040E-08
 zn  30   3.182309 -1.447691  0.338898  6.77816E-08  3.73041E-08  2.11659E-07
 ga  31   1.754025 -1.325975  0.460613  2.69505E-09  5.47245E-09  8.41572E-09
 ge  32   2.190652 -1.389348  0.397241  7.67349E-09  1.50028E-08  2.39617E-08
 as  33   0.795338 -1.504662  0.281926  3.18502E-10  4.69681E-10  9.94573E-10
 se  34   1.998645 -1.341355  0.445234  5.36065E-09  1.12574E-08  1.67395E-08
 br  35   1.171005 -1.368995  0.417594  8.06750E-10  1.54638E-09  2.51920E-09
 kr  36   2.086785 -1.163215  0.623374  6.96923E-09  1.65491E-08  2.17625E-08
 rb  37   1.382306 -0.977694  0.808895  1.40370E-09  3.69579E-09  4.38329E-09
 sr  38   1.623462 -1.256538  0.530050  2.50744E-09  5.50914E-09  7.82988E-09
  y  39   0.908658 -1.261342  0.525247  4.90630E-10  1.07032E-09  1.53207E-09
 zr  40   1.230470 -1.299530  0.487058  1.05619E-09  2.21279E-09  3.29813E-09
 nb  41   0.045736 -1.364264  0.422325  7.02984E-11  1.35667E-10  2.19518E-10
 mo  42   0.514228 -1.425772  0.360816  2.13498E-10  4.44720E-10  6.66681E-10
 ru  44   0.199654 -1.560346  0.226242  1.09004E-10  1.89328E-10  3.40382E-10
 rh  45  -0.606170 -1.666170  0.120419  1.73554E-11  1.27082E-11  5.41951E-11
 pd  46   0.107068 -1.542932  0.243657  9.27379E-11  1.43946E-10  2.89589E-10
 ag  47  -0.460033 -1.660033  0.126555  2.54697E-11  1.95064E-11  7.95334E-11
 cd  48   0.182728 -1.527272  0.259316  1.16601E-10  1.79376E-10  3.64105E-10
 in  49  -0.852971 -1.612971  0.173618  1.09699E-11  1.20517E-11  3.42554E-11
 sn  50   0.554169 -1.515831  0.270757  2.89615E-10  4.80228E-10  9.04369E-10
 sb  51  -0.815342 -1.825342 -0.038753  1.26861E-11  1.45862E-11  3.96144E-11
 te  52   0.203617 -1.976383 -0.189794  1.38878E-10  2.02497E-10  4.33668E-10
  i  53  -0.205769 -1.755769  0.030820  5.38112E-11  9.93496E-12  1.68034E-10
 xe  54   0.600566 -1.639434  0.147155  3.56429E-10  3.77452E-10  1.11301E-09
 cs  55  -0.585178 -1.665178  0.121410  2.35249E-11  1.73553E-11  7.34603E-11
 ba  56   1.101684 -1.078316  0.708272  1.18196E-09  2.96256E-09  3.69087E-09
 la  57   0.076208 -1.093792  0.692797  1.12744E-10  2.79988E-10  3.52062E-10
 ce  58   0.610786 -0.969214  0.817375  3.89439E-10  1.02986E-09  1.21609E-09
 pr  59  -0.398112 -1.158112  0.628476  3.83698E-11  9.13455E-11  1.19816E-10
 nd  60   0.331783 -1.118217  0.668372  2.10880E-10  5.23751E-10  6.58505E-10
 sm  62  -0.387685 -1.327685  0.458904  4.19386E-11  9.68496E-11  1.30960E-10
 eu  63  -1.112561 -1.622561  0.164027  7.98629E-12  7.67198E-12  2.49385E-11
 gd  64  -0.401262 -1.451262  0.335326  4.25103E-11  7.07942E-11  1.32745E-10
 tb  65  -1.255738 -1.575738  0.210850  6.00646E-12  7.09744E-12  1.87561E-11
 dy  66  -0.290505 -1.420505  0.366083  5.66909E-11  1.00174E-10  1.77026E-10
 ho  67  -1.119098 -1.589098  0.197491  8.53822E-12  9.57116E-12  2.66619E-11
 er  68  -0.456385 -1.376385  0.410204  3.98264E-11  7.63663E-11  1.24364E-10
 tm  69  -1.337184 -1.457184  0.329405  5.29296E-12  8.70865E-12  1.65281E-11
 yb  70  -0.218946 -1.138947  0.647642  7.11814E-11  1.78364E-10  2.22275E-10
 lu  71  -1.120272 -1.210272  0.576317  9.03337E-12  2.06498E-11  2.82081E-11
 hf  72  -0.240346 -0.950346  0.836243  6.98930E-11  1.86162E-10  2.18252E-10
 ta  73  -1.163402 -1.043402  0.743187  8.45897E-12  2.15955E-11  2.64145E-11
  w  74  -0.302197 -0.952197  0.834391  6.24322E-11  1.66156E-10  1.94955E-10
 re  75  -1.074711 -1.334711  0.451878  1.06770E-11  2.14432E-11  3.33408E-11
 os  76  -0.098774 -1.448774  0.337815  1.03198E-10  1.72751E-10  3.22252E-10
 ir  77  -0.400716 -1.720716  0.065873  5.20285E-11  2.14574E-11  1.62467E-10
 pt  78  -0.001204 -1.621204  0.165384  1.32486E-10  1.48654E-10  4.13708E-10
 au  79  -0.789301 -1.589301  0.197288  2.17900E-11  2.44059E-11  6.80428E-11
 hg  80   0.142202 -1.027798  0.758791  1.89529E-10  4.94975E-10  5.91836E-10
 tl  81  -0.048247 -0.818247  0.968341  1.24555E-10  3.46687E-10  3.88944E-10
 pb  82   2.303718  0.263718  2.050306  2.83970E-08  8.78765E-08  8.86741E-08
 bi  83   0.853327  0.203327  1.989915  1.01531E-09  3.13768E-09  3.17045E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
    0.3218   0.5141   0.7395   0.2254   1.3108
