# Initial mass = 1.200, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.673, Mass expelled =   0.5272
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.15171E-01 -2.12535E-02  3.77016E-01
 he   2  11.002869  0.072868  1.874951  2.85893E-01  1.87961E-02  1.50714E-01
  c   6   8.631826  0.161826  1.963909  3.65053E-03  1.89233E-03  1.92444E-03
  n   7   6.974710 -0.895289  0.906793  9.37574E-05  2.58150E-05  4.94260E-05
  o   8   7.572961 -1.157038  0.645044  4.24623E-04  1.00497E-04  2.23848E-04
  f   9   4.567398  0.107398  1.909481  4.97800E-07  2.59177E-07  2.62425E-07
 ne  10   7.466937 -0.503063  1.299020  4.19573E-04  1.99733E-04  2.21186E-04
 na  11   5.521688 -0.788311  1.013771  5.42222E-06  2.71760E-06  2.85842E-06
 mg  12   6.241238 -1.398762  0.403321  3.00527E-05  3.55013E-06  1.58428E-05
 al  13   4.688273 -1.781726  0.020356  9.33892E-07  1.38851E-07  4.92319E-07
 si  14   5.893273 -1.656727  0.145355  1.55852E-05  9.31977E-08  8.21603E-06
  p  15   3.818191 -1.651809  0.150273  1.44590E-07  2.20375E-08  7.62232E-08
  s  16   5.678628 -1.481372  0.320711  1.08545E-05 -1.03532E-08  5.72213E-06
 cl  17   3.464874 -1.765126  0.036957  7.33629E-08  2.98525E-09  3.86747E-08
 ar  18   4.982111 -1.457889  0.344194  2.71992E-06 -6.09248E-09  1.43386E-06
  k  19   3.474456 -1.605544  0.196538  8.27104E-08  7.07093E-10  4.36024E-08
 ca  20   4.815175 -1.474825  0.327258  1.85793E-06 -5.28075E-09  9.79445E-07
 sc  21   1.534727 -1.515273  0.286810  1.09261E-09  5.51618E-11  5.75990E-10
 ti  22   3.496094 -1.413906  0.388176  1.06434E-07  9.37352E-10  5.61086E-08
  v  23   2.405090 -1.554910  0.247173  9.18577E-09 -8.27693E-12  4.84245E-09
 cr  24   3.992017 -1.647983  0.154099  3.62190E-07 -3.91225E-10  1.90935E-07
 mn  25   3.171757 -2.308243 -0.506161  5.78867E-08  1.20390E-09  3.05161E-08
 fe  26   5.737917 -1.802083  0.000000  2.16696E-05 -5.44806E-08  1.14235E-05
 co  27   3.136486 -1.733514  0.068569  5.72524E-08  4.28529E-09  3.01817E-08
 ni  28   4.408689 -1.791311  0.010772  1.06715E-06  1.11506E-08  5.62567E-07
 cu  29   2.405962 -1.844038 -0.041955  1.14815E-08  3.80313E-09  6.05270E-09
 zn  30   3.151699 -1.478301  0.323781  6.58090E-08  5.25780E-09  3.46925E-08
 ga  31   1.737046 -1.342954  0.459129  2.70005E-09  9.26498E-10  1.42338E-09
 ge  32   2.220858 -1.359142  0.442940  8.57004E-09  3.00542E-09  4.51786E-09
 as  33   0.839931 -1.460068  0.342014  3.67697E-10  1.05226E-10  1.93838E-10
 se  34   2.114677 -1.225322  0.576760  7.29515E-09  2.92029E-09  3.84578E-09
 br  35   1.283528 -1.256472  0.545611  1.08905E-09  4.09879E-10  5.74112E-10
 kr  36   2.299738 -0.950262  0.851820  1.18555E-08  5.36973E-09  6.24986E-09
 rb  37   1.507636 -0.852364  0.949719  1.95159E-09  9.12755E-10  1.02882E-09
 sr  38   2.170216 -0.709785  1.092298  9.19960E-09  4.45796E-09  4.84974E-09
  y  39   1.498723 -0.671277  1.130805  1.98886E-09  9.70511E-10  1.04846E-09
 zr  40   1.809341 -0.720659  1.081424  4.17254E-09  2.01641E-09  2.19963E-09
