# Initial mass = 0.950, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.705, Mass expelled =   0.2449
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.28063E-01 -3.14982E-03  1.78312E-01
 he   2  10.980306  0.050305  1.858090  2.76312E-01  2.84512E-03  6.76722E-02
  c   6   8.087726 -0.382275  1.425510  1.06173E-03  2.45093E-04  2.60031E-04
  n   7   6.880453 -0.989547  0.818238  7.68258E-05  7.83440E-06  1.88156E-05
  o   8   7.380495 -1.349505  0.458280  2.77521E-04  1.05994E-05  6.79683E-05
  f   9   3.867015 -0.592985  1.214800  1.01026E-07  2.32319E-08  2.47424E-08
 ne  10   6.885534 -1.084466  0.723319  1.11986E-04  1.74494E-05  2.74268E-05
 na  11   4.848593 -1.461407  0.346378  1.17177E-06  2.21485E-07  2.86980E-07
 mg  12   6.134295 -1.505704  0.302081  2.39166E-05  1.40278E-07  5.85748E-06
 al  13   4.675694 -1.794306  0.013479  9.23584E-07  6.18029E-08  2.26197E-07
 si  14   5.884613 -1.665387  0.142398  1.55529E-05  3.12607E-08  3.80910E-06
  p  15   3.701806 -1.768194  0.039591  1.12593E-07  2.37432E-09  2.75755E-08
  s  16   5.671951 -1.488049  0.319736  1.08816E-05 -1.08616E-09  2.66503E-06
 cl  17   3.435136 -1.794864  0.012921  6.97426E-08  4.82087E-10  1.70808E-08
 ar  18   4.976164 -1.463836  0.343949  2.73129E-06 -7.77391E-10  6.68927E-07
  k  19   3.462090 -1.617909  0.189876  8.18379E-08  9.30065E-11  2.00431E-08
 ca  20   4.809600 -1.480400  0.327385  1.86730E-06 -6.59441E-10  4.57326E-07
 sc  21   1.497459 -1.552541  0.255244  1.02084E-09  7.78427E-12  2.50016E-10
 ti  22   3.482738 -1.427261  0.380524  1.05071E-07  7.37419E-11  2.57333E-08
  v  23   2.398067 -1.561934  0.245852  9.20136E-09 -2.49334E-12  2.25353E-09
 cr  24   3.985406 -1.654594  0.153191  3.63149E-07 -4.41105E-11  8.89397E-08
 mn  25   3.150628 -2.329372 -0.521587  5.61319E-08  1.14640E-10  1.37474E-08
 fe  26   5.732215 -1.807785  0.000000  2.17725E-05 -5.94900E-09  5.33235E-06
 co  27   3.094078 -1.775922  0.031863  5.28622E-08  9.02491E-10  1.29466E-08
 ni  28   4.395806 -1.804193  0.003592  1.05463E-06  1.83499E-09  2.58293E-07
 cu  29   2.155730 -2.094270 -0.286485  6.56944E-09  5.62686E-10  1.60894E-09
 zn  30   3.089292 -1.540709  0.267076  5.80280E-08  5.22046E-10  1.42118E-08
 ga  31   1.390803 -1.689197  0.118588  1.23848E-09  7.22238E-11  3.03319E-10
 ge  32   1.856286 -1.723714  0.084071  3.76852E-09  2.19536E-10  9.22957E-10
