# Initial mass = 1.300, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.667, Mass expelled =   0.6327
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.11601E-01 -2.77665E-02  4.50223E-01
 he   2  11.008470  0.078469  1.878979  2.88158E-01  2.39918E-02  1.82315E-01
  c   6   8.750351  0.280351  2.080860  4.77206E-03  2.98070E-03  3.01924E-03
  n   7   6.994783 -0.875217  0.925292  9.77022E-05  3.34782E-05  6.18153E-05
  o   8   7.628349 -1.101651  0.698859  4.79974E-04  1.55634E-04  3.03675E-04
  f   9   4.703996  0.243996  2.044506  6.78391E-07  4.25314E-07  4.29212E-07
 ne  10   7.573910 -0.396090  1.404420  5.34081E-04  3.12162E-04  3.37908E-04
 na  11   5.598455 -0.711545  1.088964  6.43828E-06  3.90443E-06  4.07344E-06
 mg  12   6.264794 -1.375206  0.425303  3.15693E-05  5.22033E-06  1.99736E-05
 al  13   4.686436 -1.783564  0.016946  9.25307E-07  1.61213E-07  5.85434E-07
 si  14   5.896167 -1.653833  0.146677  1.56111E-05  1.28237E-07  9.87700E-06
  p  15   3.871428 -1.598571  0.201938  1.62630E-07  3.78629E-08  1.02895E-07
  s  16   5.680919 -1.479081  0.321429  1.08574E-05 -1.05615E-08  6.86939E-06
 cl  17   3.477964 -1.752036  0.048474  7.52305E-08  4.76440E-09  4.75977E-08
 ar  18   4.983573 -1.456427  0.344083  2.71547E-06 -1.01284E-08  1.71805E-06
  k  19   3.477404 -1.602596  0.197913  8.28580E-08  9.42034E-10  5.24235E-08
 ca  20   4.816678 -1.473322  0.327187  1.85507E-06 -8.15237E-09  1.17368E-06
 sc  21   1.547312 -1.502688  0.297821  1.11912E-09  8.29747E-11  7.08056E-10
 ti  22   3.502305 -1.407695  0.392815  1.07428E-07  1.75407E-09  6.79688E-08
  v  23   2.408076 -1.551924  0.248586  9.20297E-09  9.50351E-13  5.82264E-09
 cr  24   3.994247 -1.645752  0.154757  3.62238E-07 -4.39329E-10  2.29185E-07
 mn  25   3.180129 -2.299871 -0.499362  5.87189E-08  1.97140E-09  3.71509E-08
 fe  26   5.739491 -1.800509  0.000000  2.16397E-05 -8.43111E-08  1.36912E-05
 co  27   3.155760 -1.714240  0.086269  5.95518E-08  6.59788E-09  3.76779E-08
 ni  28   4.410734 -1.789266  0.011243  1.06683E-06  1.31825E-08  6.74975E-07
 cu  29   2.429441 -1.820559 -0.020049  1.20588E-08  4.92966E-09  7.62953E-09
 zn  30   3.149570 -1.480430  0.320080  6.51604E-08  5.89985E-09  4.12264E-08
 ga  31   1.710837 -1.369163  0.431347  2.52924E-09  1.00388E-09  1.60023E-09
 ge  32   2.190444 -1.389556  0.410954  7.95054E-09  3.21505E-09  5.03023E-09
 as  33   0.812503 -1.487497  0.313012  3.43469E-10  1.10960E-10  2.17310E-10
 se  34   2.073829 -1.266171  0.534338  6.60712E-09  3.06952E-09  4.18026E-09
 br  35   1.244969 -1.295031  0.505479  9.91549E-10  4.30238E-10  6.27344E-10
 kr  36   2.459015 -0.790985  1.009524  1.70225E-08  9.71370E-09  1.07700E-08
 rb  37   1.597695 -0.762305  1.038205  2.38933E-09  1.37241E-09  1.51171E-09
 sr  38   2.288359 -0.591641  1.208868  1.20154E-08  7.13183E-09  7.60204E-09
  y  39   1.682141 -0.487859  1.312651  3.01890E-09  1.81647E-09  1.91003E-09
 zr  40   2.066573 -0.463427  1.337083  7.50687E-09  4.52962E-09  4.74953E-09
 nb  41   0.880100 -0.529900  1.270610  4.97646E-10  2.97867E-10  3.14856E-10
 mo  42   1.310400 -0.629600  1.170909  1.38413E-09  8.30752E-10  8.75724E-10
 ru  44   1.033266 -0.726734  1.073776  7.70308E-10  4.56762E-10  4.87367E-10
 rh  45  -0.004277 -1.064277  0.736232  7.19349E-11  3.71068E-11  4.55126E-11
 pd  46   1.028692 -0.621308  1.179202  8.02585E-10  4.78279E-10  5.07788E-10
 ag  47   0.251989 -0.948011  0.852499  1.36037E-10  7.39074E-11  8.60696E-11
 cd  48   1.210071 -0.499929  1.300580  1.28723E-09  7.76988E-10  8.14417E-10
 in  49   0.083704 -0.676296  1.124213  9.82859E-11  5.76858E-11  6.21846E-11
 sn  50   1.663264 -0.406736  1.393774  3.85948E-09  2.35592E-09  2.44186E-09
 sb  51   0.153076 -0.856924  0.943586  1.22281E-10  7.22948E-11  7.73659E-11
 te  52   1.251528 -0.928472  0.872037  1.60751E-09  9.70221E-10  1.01706E-09
  i  53   0.207227 -1.342773  0.457736  1.44371E-10  5.93091E-11  9.13420E-11
 xe  54   1.374309 -0.865691  0.934818  2.19445E-09  1.23938E-09  1.38841E-09
 cs  55   0.170125 -0.909875  0.890634  1.38817E-10  7.64608E-11  8.78284E-11
 ba  56   2.174900 -0.005100  1.795409  1.45022E-08  9.02782E-09  9.17539E-09
 la  57   1.171618  0.001618  1.802127  1.45584E-09  9.06497E-10  9.21100E-10
 ce  58   1.647685  0.067685  1.868194  4.39491E-09  2.74289E-09  2.78062E-09
 pr  59   0.607718 -0.152282  1.648228  4.03116E-10  2.49280E-10  2.55048E-10
 nd  60   1.409670 -0.040330  1.760179  2.61537E-09  1.62742E-09  1.65472E-09
 sm  62   0.617986 -0.322014  1.478495  4.40448E-10  2.71756E-10  2.78667E-10
 eu  63  -0.439482 -0.949482  0.851028  3.89974E-11  2.11749E-11  2.46733E-11
 gd  64   0.455883 -0.594117  1.206393  3.17139E-10  1.88099E-10  2.00651E-10
 tb  65  -0.522127 -0.842127  0.958382  3.37164E-11  1.89699E-11  2.13321E-11
 dy  66   0.583435 -0.546565  1.253945  4.39607E-10  2.62564E-10  2.78135E-10
 ho  67  -0.409986 -0.879986  0.920524  4.52992E-11  2.51976E-11  2.86604E-11
 er  68   0.427299 -0.492701  1.307808  3.15838E-10  1.90103E-10  1.99828E-10
 tm  69  -0.504900 -0.624900  1.175609  3.72901E-11  2.20088E-11  2.35931E-11
 yb  70   0.756921 -0.163079  1.637430  6.97980E-10  4.32709E-10  4.41606E-10
 lu  71  -0.191633 -0.281633  1.518876  7.94511E-11  4.87366E-11  5.02680E-11
 hf  72   0.741016  0.031016  1.831526  6.94075E-10  4.32633E-10  4.39135E-10
 ta  73  -0.195374 -0.075374  1.725136  8.14624E-11  5.05641E-11  5.15405E-11
  w  74   0.689795  0.039796  1.840305  6.35348E-10  3.96144E-10  4.01979E-10
 re  75  -0.239624 -0.499624  1.300885  7.57092E-11  4.54899E-11  4.79005E-11
 os  76   0.714745 -0.635255  1.165254  6.96305E-10  4.10255E-10  4.40546E-10
 ir  77  -0.010480 -1.330480  0.470029  1.32461E-10  5.52365E-11  8.38070E-11
 pt  78   0.696249 -0.923751  0.876758  6.84280E-10  3.79234E-10  4.32938E-10
 au  79  -0.093597 -0.893597  0.906912  1.12092E-10  6.20779E-11  7.09193E-11
 hg  80   1.185623  0.015623  1.816133  2.17124E-09  1.35410E-09  1.37373E-09
 tl  81   0.935877  0.165877  1.966386  1.24480E-09  7.79009E-10  7.87571E-10
 pb  82   2.992702  0.952703  2.753212  1.43836E-07  9.08422E-08  9.10039E-08
 bi  83   1.212966  0.562966  2.363475  2.40905E-09  1.51755E-09  1.52419E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.2989   1.2862   1.8219   0.5357   0.9313
