# Initial mass = 2.000, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.678, Mass expelled =   1.3220
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  6.84041E-01 -9.44502E-02  9.04296E-01
 he   2  11.050935  0.120934  1.906369  3.05451E-01  7.29915E-02  4.03803E-01
  c   6   9.205377  0.735376  2.520811  1.30791E-02  1.72099E-02  1.72904E-02
  n   7   7.011889 -0.858111  0.927324  9.76914E-05  6.99375E-05  1.29147E-04
  o   8   7.796345 -0.933654  0.851780  6.79298E-04  5.88697E-04  8.98026E-04
  f   9   5.411704  0.951704  2.737139  3.32686E-06  4.38993E-06  4.39807E-06
 ne  10   8.158685  0.188685  1.974120  1.97346E-03  2.55510E-03  2.60889E-03
 na  11   6.249802 -0.060198  1.725237  2.77308E-05  3.63068E-05  3.66599E-05
 mg  12   6.597652 -1.042348  0.743087  6.53085E-05  5.55105E-05  8.63372E-05
 al  13   4.976344 -1.493656  0.291779  1.73397E-06  1.40589E-06  2.29229E-06
 si  14   5.925633 -1.624367  0.161067  1.60600E-05  8.61379E-07  2.12311E-05
  p  15   4.008749 -1.461251  0.324183  2.14471E-07  1.47646E-07  2.83528E-07
  s  16   5.696742 -1.463258  0.322176  1.08242E-05 -6.60002E-08  1.43095E-05
 cl  17   3.571314 -1.658686  0.126749  8.96580E-08  2.90281E-08  1.18527E-07
 ar  18   4.996411 -1.443589  0.341846  2.68861E-06 -5.66640E-08  3.55432E-06
  k  19   3.505381 -1.574619  0.210815  8.49489E-08  4.73242E-09  1.12302E-07
 ca  20   4.829307 -1.460693  0.324741  1.83584E-06 -4.24523E-08  2.42696E-06
 sc  21   1.646403 -1.403597  0.381838  1.35149E-09  4.80568E-10  1.78666E-09
 ti  22   3.531778 -1.378222  0.407213  1.10519E-07  7.75138E-09  1.46105E-07
  v  23   2.419946 -1.540054  0.245380  9.09167E-09 -1.45149E-10  1.20191E-08
 cr  24   4.011703 -1.628296  0.157138  3.62490E-07 -5.85146E-10  4.79208E-07
 mn  25   3.261826 -2.218174 -0.432740  6.81272E-08  1.65570E-08  9.00635E-08
 fe  26   5.754565 -1.785435  0.000000  2.15363E-05 -3.12821E-07  2.84708E-05
 co  27   3.372110 -1.497890  0.287545  9.42086E-08  5.96020E-08  1.24543E-07
 ni  28   4.430973 -1.769027  0.016407  1.07444E-06  3.75977E-08  1.42039E-06
 cu  29   2.575677 -1.674323  0.111112  1.62326E-08  1.58180E-08  2.14593E-08
 zn  30   3.151373 -1.478627  0.306808  6.28974E-08  9.33594E-09  8.31497E-08
 ga  31   1.669593 -1.410407  0.375028  2.21102E-09  1.67690E-09  2.92294E-09
 ge  32   2.160673 -1.419327  0.366108  7.13627E-09  5.64129E-09  9.43407E-09
 as  33   0.797615 -1.502385  0.283050  3.19041E-10  1.99554E-10  4.21769E-10
 se  34   2.063803 -1.276197  0.509238  6.20629E-09  5.88379E-09  8.20465E-09
 br  35   1.239010 -1.300990  0.484445  9.40156E-10  8.31029E-10  1.24288E-09
 kr  36   2.269142 -0.980858  0.804577  1.05681E-08  1.17638E-08  1.39710E-08
 rb  37   1.515623 -0.844377  0.941058  1.90129E-09  2.22244E-09  2.51349E-09
 sr  38   2.425172 -0.454828  1.330606  1.58269E-08  1.99406E-08  2.09231E-08
  y  39   1.859802 -0.310198  1.475237  4.36874E-09  5.57994E-09  5.77543E-09
 zr  40   2.269809 -0.260191  1.525244  1.15223E-08  1.47729E-08  1.52324E-08
 nb  41   1.112848 -0.297152  1.488283  8.17550E-10  1.04529E-09  1.08079E-09
 mo  42   1.529556 -0.410444  1.374991  2.20383E-09  2.81948E-09  2.91345E-09
 ru  44   1.162637 -0.597363  1.188071  9.97426E-10  1.25464E-09  1.31859E-09
 rh  45   0.125211 -0.934789  0.850646  9.31696E-11  1.05606E-10  1.23169E-10
 pd  46   1.197261 -0.452739  1.332696  1.13738E-09  1.44195E-09  1.50361E-09
 ag  47   0.411069 -0.788931  0.996504  1.88618E-10  2.23939E-10  2.49352E-10
 cd  48   1.402098 -0.307902  1.477532  1.92544E-09  2.46721E-09  2.54541E-09
 in  49   0.278769 -0.481231  1.304203  1.48047E-10  1.86317E-10  1.95717E-10
 sn  50   1.876374 -0.193626  1.591809  6.06017E-09  7.83192E-09  8.01148E-09
 sb  51   0.361532 -0.648468  1.136967  1.89959E-10  2.40528E-10  2.51124E-10
 te  52   1.470059 -0.709941  1.075494  2.55584E-09  3.28093E-09  3.37879E-09
  i  53   0.374222 -1.175778  0.609657  2.03854E-10  2.02561E-10  2.69493E-10
 xe  54   1.620707 -0.619293  1.166141  3.72024E-09  4.60672E-09  4.91812E-09
 cs  55   0.413270 -0.666730  1.118705  2.33579E-10  2.85037E-10  3.08789E-10
 ba  56   2.441696  0.261696  2.047131  2.57676E-08  3.37562E-08  3.40646E-08
 la  57   1.446397  0.276397  2.061831  2.63476E-09  3.45261E-09  3.48313E-09
 ce  58   1.971246  0.391246  2.176681  8.89930E-09  1.16859E-08  1.17648E-08
 pr  59   0.952730  0.192730  1.978165  8.57606E-10  1.12169E-09  1.13375E-09
 nd  60   1.711626  0.261626  2.047061  5.03888E-09  6.60430E-09  6.66135E-09
 sm  62   0.915030 -0.024970  1.760464  8.39043E-10  1.09477E-09  1.10921E-09
 eu  63  -0.138731 -0.648731  1.136704  7.49260E-11  9.17416E-11  9.90514E-11
 gd  64   0.778737 -0.271263  1.514172  6.41135E-10  8.21347E-10  8.47574E-10
 tb  65  -0.226176 -0.546176  1.239259  6.40677E-11  7.97610E-11  8.46968E-11
 dy  66   0.898832 -0.231168  1.554267  8.73591E-10  1.12234E-09  1.15488E-09
 ho  67  -0.109508 -0.579508  1.205927  8.69791E-11  1.07750E-10  1.14986E-10
 er  68   0.773184 -0.146816  1.638618  6.73280E-10  8.69750E-10  8.90070E-10
 tm  69  -0.203643 -0.323643  1.461792  7.17294E-11  9.15151E-11  9.48255E-11
 yb  70   1.106758  0.186758  1.972193  1.50151E-09  1.96639E-09  1.98498E-09
 lu  71   0.139350  0.049350  1.834785  1.63655E-10  2.13150E-10  2.16350E-10
 hf  72   1.090266  0.380266  2.165701  1.49108E-09  1.95761E-09  1.97120E-09
 ta  73   0.123909  0.243909  2.029344  1.63337E-10  2.13890E-10  2.15930E-10
  w  74   1.040112  0.390113  2.175547  1.36828E-09  1.79666E-09  1.80885E-09
 re  75   0.108932 -0.151067  1.634367  1.62387E-10  2.09637E-10  2.14674E-10
 os  76   1.020324 -0.329676  1.455758  1.35277E-09  1.72506E-09  1.78835E-09
 ir  77   0.215485 -1.104515  0.680919  2.14239E-10  2.23525E-10  2.83222E-10
 pt  78   0.981855 -0.638145  1.147290  1.26965E-09  1.56626E-09  1.67847E-09
 au  79   0.193638 -0.606362  1.179073  2.08763E-10  2.57509E-10  2.75983E-10
 hg  80   1.503104  0.333104  2.118539  4.33547E-09  5.69044E-09  5.73145E-09
 tl  81   1.291093  0.521093  2.306528  2.71119E-09  3.56627E-09  3.58416E-09
 pb  82   3.359936  1.319936  3.105371  3.22068E-07  4.25433E-07  4.25771E-07
 bi  83   1.553485  0.903485  2.688920  5.07239E-09  6.69177E-09  6.70565E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.5842   1.4437   2.0952   0.6515   1.0102
